Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
32,32,31,2022-12-23,24-255,NOP,@,OKC,W (+3),0,22:02,3.0,10.0,.300,3.0,7.0,.429,2,2.0,1.000,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,+2,3.0,0.0,0.0,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,2.0,72.0,4.5,4.199999999999998,78.2,4.8875
33,33,32,2022-12-26,24-258,NOP,,IND,W (+20),1,29:38,3.0,11.0,.273,1.0,8.0,.125,1,2.0,.500,2.0,2.0,4.0,3.0,3.0,0.0,3.0,1.0,8.0,4.8,0,3.0,2.0,0.6666666666666666,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,2.0,96.0,6.0,4.399999999999998,78.7,4.91875
34,34,33,2022-12-28,24-260,NOP,,MIN,W (+1),0,11:11,2.0,6.0,.333,0.0,1.0,.000,1,3.0,.333,1.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,5.0,1.3,-10,5.0,2.0,0.4,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,-1.0,64.0,4.0,0.9000000000000001,81.1,5.06875
35,35,34,2022-12-30,24-262,NOP,,PHI,W (+11),0,19:47,3.0,9.0,.333,0.0,4.0,.000,1,1.0,1.000,1.0,1.0,2.0,3.0,4.0,0.0,3.0,1.0,7.0,5.6,+10,5.0,3.0,0.6,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,3.0,81.0,5.0625,5.199999999999999,99.9,6.24375
36,36,35,2022-12-31,24-263,NOP,@,MEM,L (-15),0,20:26,2.0,6.0,.333,0.0,2.0,.000,3,4.0,.750,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,5.5,+4,4.0,2.0,0.5,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,2.0,44.0,2.75,4.300000000000001,48.00000000000001,3.0000000000000004
37,37,36,2023-01-02,24-265,NOP,@,PHI,L (-9),0,12:27,0.0,4.0,.000,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.7,-9,2.0,0.0,0.0,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,0.0,86.0,5.375,-0.7000000000000002,86.9,5.43125
38,38,37,2023-01-04,24-267,NOP,,HOU,W (+11),0,21:13,5.0,9.0,.556,3.0,6.0,.500,0,0.0,,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,13.0,12.0,+14,3.0,2.0,0.6666666666666666,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,11.0,84.0,5.25,12.0,95.9,5.99375
39,39,38,2023-01-06,24-269,NOP,,BRK,L (-6),0,32:09,6.0,16.0,.375,3.0,10.0,.300,2,2.0,1.000,0.0,5.0,5.0,2.0,0.0,0.0,3.0,2.0,17.0,7.3,+8,6.0,3.0,0.5,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,3.0,66.0,4.125,6.4999999999999964,63.8,3.9875
40,40,39,2023-01-07,24-270,NOP,@,DAL,L (-10),1,27:10,5.0,12.0,.417,1.0,4.0,.250,3,3.0,1.000,1.0,4.0,5.0,7.0,1.0,0.0,1.0,2.0,14.0,13.6,+4,8.0,4.0,0.5,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,11.0,72.0,4.5,12.4,85.89999999999998,5.368749999999999
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,,0.0,0.0,0.0,0.0,0.0
42,41,40,2023-01-09,24-272,NOP,@,WAS,W (+20),0,24:24,3.0,5.0,.600,2.0,2.0,1.000,2,2.0,1.000,1.0,3.0,4.0,5.0,1.0,0.0,1.0,2.0,10.0,12.0,+17,3.0,1.0,0.3333333333333333,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,12.0,86.0,5.375,11.199999999999996,93.70000000000005,5.856250000000003
43,42,41,2023-01-11,24-274,NOP,@,BOS,L (-11),0,22:19,3.0,9.0,.333,0.0,3.0,.000,3,3.0,1.000,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,9.0,5.0,-6,6.0,3.0,0.5,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,0.0,83.0,5.1875,3.799999999999999,85.69999999999999,5.356249999999999
44,43,42,2023-01-13,24-276,NOP,@,DET,W (+6),0,29:44,3.0,14.0,.214,1.0,4.0,.250,0,0.0,,0.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,7.0,1.5,-3,10.0,2.0,0.2,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,2.0,79.0,4.9375,1.4999999999999996,91.5,5.71875
45,44,43,2023-01-16,24-279,NOP,@,CLE,L (-10),0,33:37,4.0,8.0,.500,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,5.0,3.0,0.0,1.0,3.0,10.0,11.2,-2,4.0,2.0,0.5,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,12.0,72.0,4.5,11.2,71.8,4.4875
46,45,44,2023-01-18,24-281,NOP,,MIA,L (-26),0,24:41,4.0,9.0,.444,3.0,5.0,.600,0,0.0,,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,11.0,7.3,-17,4.0,1.0,0.25,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,5.0,58.0,3.625,7.299999999999999,61.8,3.8625
47,46,45,2023-01-20,24-283,NOP,@,ORL,L (-13),0,29:30,6.0,15.0,.400,3.0,11.0,.273,2,2.0,1.000,0.0,4.0,4.0,4.0,1.0,0.0,1.0,2.0,17.0,12.1,-13,4.0,3.0,0.75,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,8.0,88.0,5.5,11.299999999999995,86.29999999999998,5.393749999999999
48,47,46,2023-01-22,24-285,NOP,@,MIA,L (-4),0,22:30,1.0,8.0,.125,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,-5.1,0,5.0,0.0,0.0,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,-6.0,73.0,4.5625,-5.1,72.3,4.51875
49,48,47,2023-01-24,24-287,NOP,,DEN,L (-1),0,27:13,8.0,12.0,.667,1.0,4.0,.250,0,0.0,,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,14.6,-5,8.0,7.0,0.875,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,9.0,50.0,3.125,14.6,53.2,3.325
50,49,48,2023-01-25,24-288,NOP,,MIN,L (-9),0,24:22,3.0,9.0,.333,1.0,4.0,.250,0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,2.0,4.0,7.0,1.6,+12,5.0,2.0,0.4,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,3.0,45.0,2.8125,1.5999999999999983,54.0,3.375
51,50,49,2023-01-28,24-291,NOP,,WAS,L (-10),0,25:28,2.0,6.0,.333,1.0,2.0,.500,4,4.0,1.000,0.0,2.0,2.0,4.0,2.0,0.0,0.0,5.0,9.0,9.0,-8,4.0,1.0,0.25,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,7.0,58.0,3.625,7.4,58.0,3.625
52,51,50,2023-01-29,24-292,NOP,@,MIL,L (-25),1,28:55,4.0,12.0,.333,3.0,7.0,.429,7,8.0,.875,1.0,2.0,3.0,6.0,2.0,0.0,2.0,2.0,18.0,15.5,-33,5.0,1.0,0.2,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,7.0,52.0,3.25,12.700000000000005,53.2,3.325
53,52,51,2023-01-31,24-294,NOP,@,DEN,L (-9),0,13:36,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,0.8,+10,0.0,0.0,,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,2.0,88.0,5.5,0.7999999999999998,93.7,5.85625
54,53,52,2023-02-02,24-296,NOP,@,DAL,L (-5),0,13:37,1.0,4.0,.250,0.0,2.0,.000,2,3.0,.667,0.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,4.0,3.2,+3,2.0,1.0,0.5,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,3.0,84.0,5.25,2.4000000000000004,84.69999999999999,5.293749999999999
55,54,53,2023-02-04,24-298,NOP,,LAL,W (+5),0,23:51,7.0,11.0,.636,2.0,4.0,.500,2,2.0,1.000,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,18.0,14.1,+5,7.0,5.0,0.7142857142857143,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,9.0,81.0,5.0625,13.3,93.4,5.8375
56,55,54,2023-02-05,24-299,NOP,,SAC,W (+32),0,14:30,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,-0.7,-8,3.0,1.0,0.3333333333333333,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,-2.0,101.0,6.3125,-0.7000000000000002,120.10000000000002,7.506250000000001
57,56,55,2023-02-07,24-301,NOP,,ATL,W (+9),0,16:10,2.0,5.0,.400,2.0,4.0,.500,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,4.9,+3,1.0,0.0,0.0,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,5.0,75.0,4.6875,4.9,88.7,5.54375
58,57,56,2023-02-10,24-304,NOP,,CLE,L (-11),0,20:38,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0,5.0,7.1,0,2.0,1.0,0.5,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,8.0,79.0,4.9375,7.099999999999998,82.19999999999999,5.137499999999999
59,58,57,2023-02-13,24-307,NOP,@,OKC,W (+3),1,28:59,6.0,11.0,.545,2.0,6.0,.333,0,0.0,,0.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,14.0,7.5,-4,5.0,4.0,0.8,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,5.0,50.0,3.125,7.499999999999998,58.89999999999999,3.6812499999999995
60,59,58,2023-02-15,24-309,NOP,@,LAL,L (-18),0,24:18,1.0,7.0,.143,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,-1.0,-4,5.0,1.0,0.2,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,0.0,70.0,4.375,-1.0000000000000004,70.69999999999999,4.418749999999999
61,60,59,2023-02-23,24-317,NOP,@,TOR,L (-5),0,14:44,3.0,5.0,.600,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,7.0,7.0,-2,3.0,2.0,0.6666666666666666,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,6.0,75.0,4.6875,7.0,73.5,4.59375
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,,0.0,0.0,0.0,0.0,0.0
63,61,60,2023-02-25,24-319,NOP,@,NYK,L (-22),0,15:52,3.0,7.0,.429,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,6.0,4.2,-12,4.0,3.0,0.75,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,3.0,57.0,3.5625,4.199999999999999,62.500000000000014,3.906250000000001
64,62,61,2023-02-27,24-321,NOP,,ORL,L (-8),0,15:06,3.0,7.0,.429,1.0,3.0,.333,0,0.0,,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,-10,4.0,2.0,0.5,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,3.0,49.0,3.0625,5.000000000000001,48.9,3.05625
65,63,,2023-03-01,24-323,NOP,@,POR,W (+11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,27,54,5,52,39,19,45,35,60,15,49,56,58,30,28,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,25.0,65.0,77.0,79.0,38.0,29.0,0.6,0.72,1.0,0.7123287671232876,0.6610169491525424,0.76,0.6818181818181818,0.7446808510638298,0.759493670886076,0.6,0.7538461538461538,0.7272727272727273,0.7341772151898734,0.7894736842105263,0.9655172413793104,6,63.0,65.0,0.0,0.0923076923076923,16,,102.0,6.375,0.0,96.3,6.01875
