Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with Jarrett Culver,co_inf with John Wall,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
31.0,,2022-12-21,23-273,HOU,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,69.0,4.3125,0.0,70.7,4.41875,0.0009910802775024,L (-19),L (-19)
32.0,,2022-12-23,23-275,HOU,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,62.0,3.875,0.0,74.6,4.6625,0.0009910802775024,L (-6),L (-6)
33.0,,2022-12-26,23-278,HOU,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,92.0,5.75,0.0,103.7,6.48125,0.0009910802775024,L (-6),L (-6)
34.0,,2022-12-27,23-279,HOU,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,53.0,3.3125,0.0,63.39999999999999,3.9625,0.0009910802775024,W (+15),W (+15)
35.0,,2022-12-29,23-281,HOU,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,65.0,4.0625,0.0,68.9,4.30625,0.0009910802775024,L (-24),L (-24)
36.0,,2022-12-31,23-283,HOU,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,45.0,2.8125,0.0,44.29999999999999,2.7687499999999994,0.0009910802775024,L (-15),L (-15)
37.0,,2023-01-02,23-285,HOU,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,54.0,3.375,0.0,57.80000000000001,3.6125000000000007,0.0009910802775024,L (-20),L (-20)
38.0,,2023-01-04,23-287,HOU,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,63.0,3.9375,0.0,65.2,4.075,0.0009910802775024,L (-5),L (-5)
39.0,,2023-01-05,23-288,HOU,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,52.0,3.25,0.0,61.900000000000006,3.86875,0.0009910802775024,L (-11),L (-11)
40.0,,2023-01-08,23-291,HOU,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,53.0,3.3125,0.0,57.8,3.6125,0.0009910802775024,L (-17),L (-17)
41.0,,2023-01-11,23-294,HOU,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,74.0,4.625,0.0,66.8,4.175,0.0009910802775024,L (-8),L (-8)
42.0,,2023-01-13,23-296,HOU,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,51.0,3.1875,0.0,65.99999999999999,4.124999999999999,0.0009910802775024,,
43.0,,2023-01-15,23-298,HOU,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,42.0,2.625,0.0,49.0,3.0625,0.0009910802775024,L (-20),L (-20)
44.0,,2023-01-16,23-299,HOU,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,74.0,4.625,0.0,78.0,4.875,0.0009910802775024,L (-25),L (-25)
45.0,,2023-01-18,23-301,HOU,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,64.0,4.0,0.0,73.60000000000001,4.6000000000000005,0.0009910802775024,L (-21),L (-21)
46.0,,2023-01-21,23-304,HOU,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,49.0,3.0625,0.0,52.8,3.3,0.0009910802775024,L (-8),L (-8)
47.0,,2023-01-23,23-306,HOU,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,54.0,3.375,0.0,69.19999999999999,4.324999999999999,0.0009910802775024,L (-5),L (-5)
48.0,,2023-01-25,23-308,HOU,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,68.0,4.25,0.0,72.3,4.51875,0.0009910802775024,L (-9),L (-9)
49.0,,2023-01-26,23-309,HOU,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,50.0,3.125,0.0,58.99999999999999,3.6875,0.0009910802775024,W (+5),W (+5)
50.0,,2023-01-28,23-311,HOU,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,52.0,3.25,0.0,57.8,3.6125,0.0009910802775024,L (-5),L (-5)
51.0,,2023-02-01,23-315,HOU,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,57.0,3.5625,0.0,59.2,3.7,0.0009910802775024,L (-18),L (-18)
52.0,,2023-02-03,23-317,HOU,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,41.0,2.5625,0.0,54.39999999999999,3.3999999999999995,0.0009910802775024,W (+3),W (+3)
53.0,2.0,2023-02-04,23-318,HOU,OKC,0,5.833333333333333,0.0,0.0,,0.0,0.0,,3,3.0,1.000,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5.1,+3,0.0,0.0,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,3.0,50.0,3.125,3.9,72.19999999999999,4.512499999999999,0.0009910802775024,W (+6),W (+6)
54.0,,2023-02-06,23-320,HOU,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,55.0,3.4375,0.0,71.1,4.44375,0.0009910802775024,L (-6),L (-6)
55.0,,2023-02-08,23-322,HOU,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,64.0,4.0,0.0,84.4,5.275,0.0009910802775024,L (-32),L (-32)
56.0,,2023-02-10,23-324,HOU,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,56.0,3.5,0.0,64.2,4.0125,0.0009910802775024,L (-20),L (-20)
57.0,3.0,2023-02-13,23-327,HOU,PHI,0,3.5166666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,+4,0.0,0.0,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,-1.0,41.0,2.5625,-1.0,64.99999999999999,4.062499999999999,0.0009910802775024,L (-2),L (-2)
58.0,4.0,2023-02-15,23-329,HOU,OKC,0,13.516666666666667,1.0,8.0,.125,1.0,7.0,.143,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.6,-4,1.0,0.0,0.0,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,-5.0,30.0,1.875,-2.6,40.89999999999999,2.5562499999999995,0.0009910802775024,L (-2),L (-2)
59.0,5.0,2023-02-24,23-338,HOU,GSW,0,1.6833333333333331,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+2,0.0,0.0,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,0.0,69.0,4.3125,0.0,81.0,5.0625,0.0009910802775024,L (-19),L (-19)
60.0,,2023-02-26,23-340,HOU,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,57.0,3.5625,0.0,76.89999999999999,4.80625,0.0009910802775024,L (-37),L (-37)
61.0,,2023-02-28,23-342,HOU,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,74.0,4.625,0.0,87.59999999999998,5.474999999999999,0.0009910802775024,L (-15),L (-15)
62.0,,2023-03-01,23-343,HOU,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,48.0,3.0,0.0,62.79999999999999,3.925,0.0009910802775024,L (-17),L (-17)
63.0,,2023-03-04,23-346,HOU,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,4,1,3,3,1,5,3,4,5,5,1,5,4,5,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,31.0,75.0,,0.0666666666666666,0.1290322580645161,0.0256410256410256,0.0526315789473684,0.75,0.0,0.0185185185185185,0.0632911392405063,0.0967741935483871,0.0526315789473684,0.078125,0.0609756097560975,0.0169491525423728,0.0609756097560975,0.1290322580645161,0.0666666666666666,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,16,,85.0,5.3125,0.0,98.0,6.125,0.0009910802775024,,
