Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with Jarrett Culver,co_inf with John Wall,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
32.0,,2022-12-23,23-064,HOU,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,62.0,4.133333333333334,0.0,68.39999999999999,4.56,0.0016518004625041,L (-6),L (-6)
33.0,,2022-12-26,23-067,HOU,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,92.0,6.133333333333334,0.0,72.3,4.819999999999999,0.0016518004625041,L (-6),L (-6)
34.0,,2022-12-27,23-068,HOU,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,53.0,3.533333333333333,0.0,45.4,3.0266666666666664,0.0016518004625041,W (+15),W (+15)
35.0,,2022-12-29,23-070,HOU,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,65.0,4.333333333333333,0.0,58.8,3.92,0.0016518004625041,L (-24),L (-24)
36.0,,2022-12-31,23-072,HOU,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,45.0,3.0,0.0,26.1,1.74,0.0016518004625041,L (-15),L (-15)
37.0,,2023-01-02,23-074,HOU,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,54.0,3.6,0.0,36.9,2.46,0.0016518004625041,L (-20),L (-20)
38.0,,2023-01-04,23-076,HOU,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,63.0,4.2,0.0,57.3,3.82,0.0016518004625041,L (-5),L (-5)
39.0,,2023-01-05,23-077,HOU,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,52.0,3.466666666666667,0.0,52.3,3.4866666666666664,0.0016518004625041,L (-11),L (-11)
40.0,,2023-01-08,23-080,HOU,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,53.0,3.533333333333333,0.0,39.29999999999999,2.619999999999999,0.0016518004625041,L (-17),L (-17)
41.0,,2023-01-11,23-083,HOU,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,74.0,4.933333333333334,0.0,60.5,4.033333333333333,0.0016518004625041,L (-8),L (-8)
42.0,,2023-01-13,23-085,HOU,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,51.0,3.4,0.0,65.99999999999999,4.4,0.0016518004625041,,
43.0,,2023-01-15,23-087,HOU,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,42.0,2.8,0.0,49.0,3.2666666666666666,0.0016518004625041,L (-20),L (-20)
44.0,,2023-01-16,23-088,HOU,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,74.0,4.933333333333334,0.0,78.0,5.2,0.0016518004625041,L (-25),L (-25)
45.0,,2023-01-18,23-090,HOU,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,64.0,4.266666666666667,0.0,73.60000000000001,4.906666666666667,0.0016518004625041,L (-21),L (-21)
46.0,,2023-01-21,23-093,HOU,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,49.0,3.2666666666666666,0.0,52.8,3.52,0.0016518004625041,L (-8),L (-8)
47.0,,2023-01-23,23-095,HOU,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,54.0,3.6,0.0,69.19999999999999,4.613333333333332,0.0016518004625041,L (-5),L (-5)
48.0,,2023-01-25,23-097,HOU,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,68.0,4.533333333333333,0.0,72.3,4.819999999999999,0.0016518004625041,L (-9),L (-9)
49.0,,2023-01-26,23-098,HOU,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,50.0,3.333333333333333,0.0,58.99999999999999,3.9333333333333327,0.0016518004625041,W (+5),W (+5)
50.0,,2023-01-28,23-100,HOU,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,52.0,3.466666666666667,0.0,57.8,3.853333333333333,0.0016518004625041,L (-5),L (-5)
51.0,,2023-02-01,23-104,HOU,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,57.0,3.8,0.0,59.2,3.9466666666666654,0.0016518004625041,L (-18),L (-18)
52.0,,2023-02-03,23-106,HOU,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,41.0,2.7333333333333334,0.0,54.39999999999999,3.626666666666666,0.0016518004625041,W (+3),W (+3)
53.0,,2023-02-04,23-107,HOU,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,53.0,3.533333333333333,0.0,76.09999999999998,5.073333333333332,0.0016518004625041,W (+6),W (+6)
54.0,1.0,2023-02-06,23-109,HOU,SAC,0,2.45,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.4,-2,1.0,1.0,1.0,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,4.0,51.0,3.4,3.3999999999999995,67.69999999999999,4.513333333333333,0.0016518004625041,L (-6),L (-6)
55.0,,2023-02-08,23-111,HOU,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,64.0,4.266666666666667,0.0,84.4,5.626666666666667,0.0016518004625041,L (-32),L (-32)
56.0,,2023-02-10,23-113,HOU,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,56.0,3.733333333333333,0.0,64.2,4.28,0.0016518004625041,L (-20),L (-20)
57.0,2.0,2023-02-13,23-116,HOU,PHI,0,3.5166666666666666,2.0,3.0,.667,2.0,3.0,.667,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,+4,0.0,0.0,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,4.0,36.0,2.4,5.0,58.99999999999999,3.9333333333333327,0.0016518004625041,L (-2),L (-2)
58.0,3.0,2023-02-15,23-118,HOU,OKC,0,17.333333333333332,2.0,7.0,.286,1.0,6.0,.167,2,2.0,1.000,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,7.0,3.7,-3,1.0,1.0,1.0,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,2.0,23.0,1.5333333333333334,2.8999999999999995,35.39999999999999,2.3599999999999994,0.0016518004625041,L (-2),L (-2)
59.0,4.0,2023-02-24,23-127,HOU,GSW,0,1.6833333333333331,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,+2,0.0,0.0,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,-1.0,70.0,4.666666666666667,-0.7,81.69999999999999,5.446666666666666,0.0016518004625041,L (-19),L (-19)
60.0,,2023-02-26,23-129,HOU,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,57.0,3.8,0.0,76.89999999999999,5.126666666666666,0.0016518004625041,L (-37),L (-37)
61.0,,2023-02-28,23-131,HOU,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,74.0,4.933333333333334,0.0,87.59999999999998,5.839999999999999,0.0016518004625041,L (-15),L (-15)
62.0,,2023-03-01,23-132,HOU,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,48.0,3.2,0.0,59.39999999999999,3.96,0.0016518004625041,L (-17),L (-17)
63.0,,2023-03-04,23-135,HOU,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,85.0,5.666666666666667,0.0,89.9,5.993333333333334,0.0016518004625041,,
64.0,,2023-03-05,23-136,HOU,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2,1,1,1,4,4,3,4,4,4,3,4,4,75.0,31.0,39.0,57.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.0533333333333333,0.064516129032258,0.0256410256410256,0.0175438596491228,0.0144927536231884,0.0,0.050632911392405,0.1290322580645161,0.0394736842105263,0.0625,0.048780487804878,0.0,0.048780487804878,0.6,0.1290322580645161,0.0533333333333333,,2,36.0,10.0,34.0,0.0555555555555555,0.0,0.0,15,,102.0,6.8,0.0,99.1,6.6066666666666665,0.0016518004625041,L (-21),L (-21)
