Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Dario Šarić,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Dario Šarić,Deandre Ayton,Devin Booker,Duane Washington Jr.,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Dario Šarić,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Kevin Durant,Shared Games with T.J. Warren,Shared Games with Darius Bazley,Shared Games with Saben Lee,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Kevin Durant,co_inf with T.J. Warren,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Saben Lee,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,10.0,2022-12-07,28-086,PHO,BOS,0,10.1,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,+10,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,3.0,70.0,3.684210526315789,2.0,79.9,4.205263157894737,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-19),L (-19)
26.0,,2022-12-09,28-088,PHO,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,,110.0,5.789473684210527,0.0,111.8,5.88421052631579,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-27),L (-27)
27.0,,2022-12-11,28-090,PHO,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,,110.0,5.789473684210527,0.0,115.69999999999996,6.089473684210525,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-11),L (-11)
28.0,11.0,2022-12-13,28-092,PHO,HOU,0,4.283333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-5,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,0.0,81.0,4.2631578947368425,-0.3999999999999999,83.69999999999999,4.405263157894736,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-5),L (-5)
29.0,12.0,2022-12-15,28-094,PHO,LAC,0,6.733333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.7,+8,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,3.0,127.0,6.684210526315789,2.7,114.4,6.021052631578947,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-14),L (-14)
30.0,13.0,2022-12-17,28-096,PHO,NOP,0,5.966666666666667,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5,-10,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,-1.0,79.0,4.157894736842105,-1.4999999999999996,112.0,5.894736842105263,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+16),W (+16)
31.0,14.0,2022-12-19,28-098,PHO,LAL,0,22.133333333333333,3.0,6.0,.500,2.0,5.0,.400,0,0.0,,3.0,2.0,5.0,2.0,2.0,0.0,0.0,3.0,8.0,9.9,+15,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,11.0,104.0,5.473684210526316,9.9,116.0,6.105263157894737,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+4),W (+4)
32.0,15.0,2022-12-20,28-099,PHO,WAS,0,21.48333333333333,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,1.5,+18,3.0,1.0,0.3333333333333333,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,3.0,89.0,4.684210526315789,1.4999999999999996,107.2,5.642105263157895,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+26),W (+26)
33.0,16.0,2022-12-23,28-102,PHO,MEM,0,15.65,1.0,3.0,.333,0.0,2.0,.000,1,2.0,.500,2.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,0.4,-12,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,0.0,74.0,3.8947368421052633,4.440892098500626e-16,84.8,4.463157894736842,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-3),L (-3)
34.0,17.0,2022-12-25,28-104,PHO,DEN,0,11.483333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.6,+7,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,3.0,117.0,6.157894736842105,1.6,130.2,6.852631578947368,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-25),L (-25)
35.0,18.0,2022-12-27,28-106,PHO,MEM,0,25.85,1.0,7.0,.143,0.0,2.0,.000,1,2.0,.500,3.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,2.4,+8,5.0,1.0,0.2,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,3.0,98.0,5.157894736842105,1.9999999999999991,94.9,4.994736842105263,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-3),L (-3)
36.0,19.0,2022-12-28,28-107,PHO,WAS,0,12.8,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.8,-14,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,1.0,60.0,3.1578947368421053,0.7999999999999998,71.7,3.773684210526316,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+17),W (+17)
37.0,20.0,2022-12-30,28-109,PHO,TOR,0,23.45,3.0,5.0,.600,3.0,4.0,.750,0,0.0,,1.0,1.0,2.0,0.0,4.0,0.0,1.0,6.0,9.0,8.3,+3,1.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,9.0,91.0,4.789473684210527,8.299999999999999,83.19999999999999,4.378947368421052,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-25),L (-25)
38.0,21.0,2023-01-02,28-112,PHO,NYK,0,16.4,3.0,8.0,.375,2.0,5.0,.400,0,0.0,,2.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,8.0,6.9,+7,3.0,1.0,0.3333333333333333,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,6.0,70.0,3.684210526315789,6.900000000000001,81.10000000000001,4.268421052631579,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-9),L (-9)
39.0,22.0,2023-01-04,28-114,PHO,CLE,0,11.616666666666667,2.0,4.0,.500,2.0,3.0,.667,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,3.9,+10,1.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,3.0,77.0,4.052631578947368,3.9,82.9,4.363157894736842,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-19),L (-19)
40.0,23.0,2023-01-06,28-116,PHO,MIA,0,17.866666666666667,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,-0.5,-2,2.0,1.0,0.5,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,0.0,61.0,3.210526315789474,-0.5000000000000002,65.4,3.4421052631578952,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-2),L (-2)
41.0,24.0,2023-01-08,28-118,PHO,CLE,0,11.0,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,-3.9,-4,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,-2.0,39.0,2.0526315789473686,-3.9,52.79999999999999,2.778947368421052,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-8),L (-8)
42.0,25.0,2023-01-10,28-120,PHO,GSW,0,14.3,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.7,+8,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,3.0,66.0,3.473684210526316,3.900000000000001,44.29999999999999,2.3315789473684205,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,,
43.0,26.0,2023-01-11,28-121,PHO,DEN,0,22.25,3.0,7.0,.429,1.0,5.0,.200,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,7.0,1.7,+2,2.0,2.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,2.0,54.0,2.8421052631578947,1.6999999999999993,71.19999999999999,3.747368421052631,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-14),L (-14)
44.0,27.0,2023-01-13,28-123,PHO,MIN,0,13.85,2.0,3.0,.667,2.0,3.0,.667,0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,6.0,7.0,-10,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,7.0,50.0,2.631578947368421,6.999999999999999,53.0,2.789473684210526,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+12),W (+12)
45.0,28.0,2023-01-16,28-126,PHO,MEM,0,15.616666666666667,1.0,4.0,.250,0.0,3.0,.000,0,0.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.9,-8,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,3.0,47.0,2.473684210526316,1.9,53.400000000000006,2.810526315789474,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-29),L (-29)
46.0,29.0,2023-01-19,28-129,PHO,BRK,0,22.016666666666666,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,0.0,4.0,5.0,3.7,-2,2.0,1.0,0.5,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,5.0,30.0,1.5789473684210529,3.699999999999999,30.59999999999999,1.6105263157894731,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-5),L (-5)
47.0,30.0,2023-01-21,28-131,PHO,IND,0,19.45,2.0,7.0,.286,2.0,7.0,.286,0,0.0,,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,6.0,5.4,+14,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,6.0,71.0,3.736842105263158,5.399999999999999,55.9,2.942105263157895,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-30),L (-30)
48.0,31.0,2023-01-22,28-132,PHO,MEM,0,2.9166666666666665,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+1,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,0.0,41.0,2.1578947368421053,0.0,42.7,2.247368421052632,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+5),W (+5)
49.0,32.0,2023-01-24,28-134,PHO,CHO,0,5.816666666666666,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.9,+7,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,2.0,57.0,3.0,1.9,52.70000000000001,2.773684210526316,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+5),W (+5)
