Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,19.0,2022-12-10,24-324,GSW,BOS,0.0,10.316666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,-2.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,1.0,87.0,5.4375,0.2999999999999999,93.79999999999998,5.862499999999999,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-1),L (-1)
28.0,20.0,2022-12-13,24-327,GSW,MIL,0.0,25.78333333333333,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,8.0,10.4,3.0,1.0,1.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,48.0,3.0,10.399999999999997,56.69999999999999,3.54375,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+16),W (+16)
29.0,21.0,2022-12-14,24-328,GSW,IND,0.0,11.633333333333333,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.2,-18.0,1.0,1.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,1.0,66.0,4.125,0.2000000000000001,77.30000000000001,4.831250000000001,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-17),L (-17)
30.0,22.0,2022-12-16,24-330,GSW,PHI,0.0,19.73333333333333,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,6.0,3.8,-6.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,73.0,4.5625,3.8,72.8,4.55,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-6),L (-6)
31.0,23.0,2022-12-18,24-332,GSW,TOR,0.0,14.95,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,5.1,4.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,4.0,81.0,5.0625,5.1,91.1,5.69375,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-12),L (-12)
32.0,24.0,2022-12-20,24-334,GSW,NYK,0.0,17.533333333333335,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,4.5,-12.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,37.0,2.3125,4.5,49.4,3.0875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+16),W (+16)
33.0,25.0,2022-12-21,24-335,GSW,BRK,0.0,29.03333333333333,2.0,5.0,0.4,1.0,4.0,0.25,1.0,2.0,0.5,1.0,3.0,4.0,4.0,1.0,0.0,4.0,1.0,6.0,3.9,-18.0,1.0,1.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,4.0,40.0,2.5,3.499999999999999,50.0,3.125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-38),L (-38)
34.0,26.0,2022-12-25,24-339,GSW,MEM,0.0,17.016666666666666,4.0,5.0,0.8,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,11.0,12.6,-5.0,1.0,1.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,13.0,82.0,5.125,12.599999999999998,85.29999999999998,5.331249999999999,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-30),L (-30)
35.0,27.0,2022-12-27,24-341,GSW,CHO,0.0,18.73333333333333,1.0,7.0,0.143,1.0,7.0,0.143,3.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,6.0,1.7,9.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,-1.0,67.0,4.1875,0.5000000000000009,66.0,4.125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+14),W (+14)
36.0,28.0,2022-12-28,24-342,GSW,UTA,1.0,25.55,3.0,8.0,0.375,1.0,5.0,0.2,3.0,3.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,8.9,-1.0,3.0,2.0,0.6666666666666666,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,6.0,77.0,4.8125,7.699999999999998,72.2,4.5125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+5),W (+5)
37.0,29.0,2022-12-30,24-344,GSW,POR,0.0,18.716666666666665,1.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,3.0,5.0,6.8,-8.0,1.0,0.0,0.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,7.0,73.0,4.5625,5.999999999999998,87.20000000000002,5.450000000000001,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+5),W (+5)
38.0,30.0,2023-01-02,24-347,GSW,ATL,0.0,32.88333333333333,7.0,12.0,0.583,2.0,6.0,0.333,1.0,2.0,0.5,2.0,5.0,7.0,4.0,1.0,0.0,2.0,4.0,17.0,14.1,1.0,6.0,5.0,0.8333333333333334,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,13.0,87.0,5.4375,13.7,95.3,5.95625,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+6),W (+6)
39.0,31.0,2023-01-04,24-349,GSW,DET,0.0,27.95,6.0,9.0,0.667,3.0,5.0,0.6,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,17.0,12.5,2.0,4.0,3.0,0.75,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,77.0,4.8125,11.699999999999998,79.5,4.96875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+2),W (+2)
40.0,32.0,2023-01-07,24-352,GSW,ORL,0.0,33.016666666666666,9.0,20.0,0.45,5.0,14.0,0.357,3.0,3.0,1.0,3.0,5.0,8.0,4.0,2.0,0.0,0.0,2.0,26.0,23.2,-4.0,6.0,4.0,0.6666666666666666,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,17.0,56.0,3.5,22.0,45.6,2.85,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-3),L (-3)
41.0,33.0,2023-01-10,24-355,GSW,PHO,0.0,16.866666666666667,1.0,5.0,0.2,1.0,2.0,0.5,5.0,6.0,0.833,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,-7.0,3.0,0.0,0.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,-3.0,72.0,4.5,-8.881784197001252e-16,76.3,4.76875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-14),L (-14)
42.0,34.0,2023-01-13,24-358,GSW,SAS,0.0,24.266666666666666,5.0,7.0,0.714,3.0,4.0,0.75,0.0,0.0,,2.0,3.0,5.0,2.0,0.0,1.0,1.0,4.0,13.0,11.9,18.0,3.0,2.0,0.6666666666666666,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,13.0,122.0,7.625,11.899999999999997,122.7,7.66875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,,
43.0,35.0,2023-01-15,24-360,GSW,CHI,0.0,23.316666666666663,4.0,5.0,0.8,2.0,3.0,0.667,4.0,5.0,0.8,1.0,3.0,4.0,2.0,0.0,1.0,1.0,6.0,14.0,12.0,-7.0,2.0,2.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,10.0,77.0,4.8125,10.399999999999997,78.0,4.875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-12),L (-12)
44.0,36.0,2023-01-16,24-361,GSW,WAS,0.0,24.816666666666663,4.0,5.0,0.8,2.0,2.0,1.0,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,10.0,9.9,36.0,3.0,2.0,0.6666666666666666,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,76.0,4.75,9.899999999999997,86.7,5.41875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+31),W (+31)
45.0,37.0,2023-01-19,24-364,GSW,BOS,0.0,17.933333333333334,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,-1.6,-7.0,2.0,1.0,0.5,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,0.0,76.0,4.75,-1.6000000000000003,81.8,5.1125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-14),L (-14)
46.0,38.0,2023-01-20,25-000,GSW,CLE,0.0,24.566666666666663,4.0,8.0,0.5,4.0,8.0,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,12.0,6.1,0.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,80.0,5.0,6.099999999999998,88.29999999999998,5.518749999999999,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+9),W (+9)
47.0,,2023-01-22,25-002,GSW,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,84.0,5.25,0.0,94.4,5.9,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-3),L (-3)
48.0,39.0,2023-01-25,25-005,GSW,MEM,0.0,19.4,2.0,6.0,0.333,0.0,3.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,5.0,4.4,7.0,3.0,2.0,0.6666666666666666,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,80.0,5.0,4.0,91.1,5.69375,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+6),W (+6)
49.0,40.0,2023-01-27,25-007,GSW,TOR,0.0,10.516666666666667,1.0,4.0,0.25,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.3,6.0,1.0,1.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,3.0,113.0,7.0625,2.3,111.5,6.96875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-4),L (-4)
50.0,41.0,2023-01-30,25-010,GSW,OKC,0.0,11.2,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,4.2,6.0,1.0,1.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,6.0,96.0,6.0,4.2,105.8,6.6125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+2),W (+2)
51.0,42.0,2023-02-01,25-012,GSW,MIN,0.0,7.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4,0.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,0.0,67.0,4.1875,-0.4,75.8,4.7375,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+12),W (+12)
52.0,,2023-02-02,25-013,GSW,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,79.0,4.9375,0.0,74.79999999999998,4.674999999999999,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+8),W (+8)
53.0,,2023-02-04,25-015,GSW,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,92.0,5.75,0.0,95.9,5.99375,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-5),L (-5)
54.0,,2023-02-06,25-017,GSW,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,124.0,7.75,0.0,122.9,7.68125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-17),L (-17)
