Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
30.0,,2022-12-16,38-322,GSW,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,78.0,5.571428571428571,0.0,81.2,5.8,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-6),L (-6)
31.0,,2022-12-18,38-324,GSW,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,85.0,6.071428571428571,0.0,97.0,6.928571428571429,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-12),L (-12)
32.0,,2022-12-20,38-326,GSW,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,42.0,3.0,0.0,52.5,3.75,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+16),W (+16)
33.0,,2022-12-21,38-327,GSW,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,44.0,3.142857142857143,0.0,54.8,3.914285714285714,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-38),L (-38)
34.0,,2022-12-25,38-331,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,95.0,6.785714285714286,0.0,107.09999999999998,7.649999999999999,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-30),L (-30)
35.0,,2022-12-27,38-333,GSW,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,66.0,4.714285714285714,0.0,75.2,5.371428571428572,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+14),W (+14)
36.0,,2022-12-28,38-334,GSW,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,83.0,5.928571428571429,0.0,94.6,6.757142857142857,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+5),W (+5)
37.0,,2022-12-30,38-336,GSW,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,80.0,5.714285714285714,0.0,93.20000000000002,6.657142857142858,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+5),W (+5)
38.0,,2023-01-02,38-339,GSW,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,100.0,7.142857142857143,0.0,111.7,7.978571428571429,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+6),W (+6)
39.0,,2023-01-04,38-341,GSW,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,86.0,6.142857142857143,0.0,94.4,6.742857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+2),W (+2)
40.0,1.0,2023-01-07,38-344,GSW,ORL,0.0,11.966666666666669,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,-1.1,0.0,0.0,0.0,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,1.0,72.0,5.142857142857143,-1.1,81.2,5.8,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-3),L (-3)
41.0,2.0,2023-01-10,38-347,GSW,PHO,0.0,12.533333333333331,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,2.3,2.0,1.0,1.0,1.0,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,4.0,65.0,4.642857142857143,2.299999999999999,82.9,5.921428571428572,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-14),L (-14)
42.0,3.0,2023-01-13,38-350,GSW,SAS,0.0,17.933333333333334,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,4.9,16.0,1.0,1.0,1.0,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,7.0,128.0,9.142857142857142,4.899999999999999,136.49999999999997,9.749999999999998,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,,
43.0,,2023-01-15,38-352,GSW,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,87.0,6.214285714285714,0.0,95.5,6.821428571428571,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-12),L (-12)
44.0,,2023-01-16,38-353,GSW,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,87.0,6.214285714285714,0.0,96.6,6.9,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+31),W (+31)
45.0,,2023-01-19,38-356,GSW,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,76.0,5.428571428571429,0.0,84.89999999999999,6.064285714285714,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-14),L (-14)
46.0,,2023-01-20,38-357,GSW,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,85.0,6.071428571428571,0.0,97.8,6.985714285714286,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+9),W (+9)
47.0,,2023-01-22,38-359,GSW,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,84.0,6.0,0.0,94.9,6.778571428571429,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-3),L (-3)
48.0,,2023-01-25,38-362,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,85.0,6.071428571428571,0.0,95.1,6.792857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+6),W (+6)
49.0,,2023-01-27,38-364,GSW,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,116.0,8.285714285714286,0.0,120.4,8.6,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-4),L (-4)
50.0,,2023-01-30,39-002,GSW,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,102.0,7.285714285714286,0.0,110.3,7.878571428571428,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+2),W (+2)
51.0,,2023-02-01,39-004,GSW,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,67.0,4.785714285714286,0.0,75.39999999999999,5.385714285714285,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+12),W (+12)
52.0,,2023-02-02,39-005,GSW,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,79.0,5.642857142857143,0.0,81.39999999999998,5.814285714285712,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+8),W (+8)
53.0,,2023-02-04,39-007,GSW,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,92.0,6.571428571428571,0.0,98.6,7.042857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-5),L (-5)
54.0,,2023-02-06,39-009,GSW,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,124.0,8.857142857142858,0.0,132.0,9.428571428571429,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-17),L (-17)
55.0,,2023-02-08,39-011,GSW,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,90.0,6.428571428571429,0.0,105.10000000000002,7.507142857142859,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+6),W (+6)
56.0,,2023-02-11,39-014,GSW,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,79.0,5.642857142857143,0.0,82.79999999999998,5.914285714285713,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+27),W (+27)
57.0,,2023-02-13,39-016,GSW,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,106.0,7.571428571428571,0.0,123.39999999999998,8.814285714285713,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-3),L (-3)
58.0,,2023-02-14,39-017,GSW,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,72.0,5.142857142857143,0.0,94.19999999999996,6.728571428571426,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-6),L (-6)
59.0,,2023-02-23,39-026,GSW,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,62.0,4.428571428571429,0.0,77.0,5.5,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+9),W (+9)
60.0,,2023-02-24,39-027,GSW,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,90.0,6.428571428571429,0.0,90.3,6.45,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-10),L (-10)
