Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,,2022-12-13,25-158,GSW,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,59.0,3.6875,0.0,67.09999999999998,4.193749999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+16),W (+16)
29.0,13.0,2022-12-14,25-159,GSW,IND,0,12.883333333333333,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.9,-20,1.0,1.0,1.0,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,2.0,65.0,4.0625,0.9000000000000004,76.6,4.7875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-17),L (-17)
30.0,14.0,2022-12-16,25-161,GSW,PHI,0,18.633333333333333,4.0,10.0,.400,1.0,2.0,.500,0,0.0,,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,9.0,8.2,-6,8.0,3.0,0.375,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,8.0,70.0,4.375,8.199999999999998,68.4,4.275,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-6),L (-6)
31.0,15.0,2022-12-18,25-163,GSW,TOR,0,17.933333333333334,2.0,3.0,.667,2.0,3.0,.667,3,4.0,.750,0.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,9.0,8.6,+6,0.0,0.0,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,7.0,78.0,4.875,7.4,88.8,5.55,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-12),L (-12)
32.0,16.0,2022-12-20,25-165,GSW,NYK,0,24.183333333333334,5.0,7.0,.714,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,11.0,7.4,0,5.0,4.0,0.8,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,5.0,37.0,2.3125,7.399999999999999,46.5,2.90625,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+16),W (+16)
33.0,17.0,2022-12-21,25-166,GSW,BRK,0,26.35,5.0,9.0,.556,1.0,1.0,1.000,3,3.0,1.000,1.0,2.0,3.0,7.0,1.0,0.0,1.0,1.0,14.0,15.5,-14,8.0,4.0,0.5,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,12.0,32.0,2.0,14.3,39.2,2.45,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-38),L (-38)
34.0,18.0,2022-12-25,25-170,GSW,MEM,0,22.15,6.0,9.0,.667,2.0,4.0,.500,0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,14.0,13.4,+23,5.0,4.0,0.8,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,11.0,84.0,5.25,13.399999999999997,84.49999999999999,5.281249999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-30),L (-30)
35.0,19.0,2022-12-27,25-172,GSW,CHO,0,20.1,2.0,9.0,.222,1.0,4.0,.250,0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,0.1,-3,5.0,1.0,0.2,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,-1.0,67.0,4.1875,0.0999999999999996,66.4,4.15,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+14),W (+14)
36.0,20.0,2022-12-28,25-173,GSW,UTA,0,29.683333333333334,7.0,14.0,.500,2.0,7.0,.286,1,1.0,1.000,0.0,7.0,7.0,2.0,1.0,0.0,0.0,5.0,17.0,12.5,+7,7.0,5.0,0.7142857142857143,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,12.0,71.0,4.4375,12.1,67.8,4.2375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+5),W (+5)
37.0,21.0,2022-12-30,25-175,GSW,POR,0,20.816666666666663,2.0,5.0,.400,1.0,3.0,.333,4,4.0,1.000,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,9.0,8.3,-11,2.0,1.0,0.5,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,5.0,75.0,4.6875,6.700000000000001,86.50000000000001,5.406250000000001,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+5),W (+5)
38.0,22.0,2023-01-02,25-178,GSW,ATL,0,21.933333333333334,1.0,6.0,.167,0.0,3.0,.000,1,1.0,1.000,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,-0.2,+2,3.0,1.0,0.3333333333333333,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,-1.0,101.0,6.3125,-0.5999999999999988,109.6,6.85,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+6),W (+6)
39.0,23.0,2023-01-04,25-180,GSW,DET,0,26.633333333333333,7.0,11.0,.636,3.0,4.0,.750,1,1.0,1.000,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,18.0,13.4,-2,7.0,4.0,0.5714285714285714,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,8.0,78.0,4.875,12.999999999999998,78.2,4.8875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+2),W (+2)
40.0,24.0,2023-01-07,25-183,GSW,ORL,0,18.4,2.0,6.0,.333,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.2,-4,4.0,2.0,0.5,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,0.0,73.0,4.5625,1.2000000000000006,66.39999999999999,4.15,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-3),L (-3)
41.0,25.0,2023-01-10,25-186,GSW,PHO,0,8.983333333333333,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.7,+3,3.0,2.0,0.6666666666666666,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,3.0,66.0,4.125,3.7,72.6,4.5375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-14),L (-14)
42.0,,2023-01-13,25-189,GSW,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,135.0,8.4375,0.0,134.6,8.4125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,,
43.0,26.0,2023-01-15,25-191,GSW,CHI,0,3.9333333333333336,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.4,-2,0.0,0.0,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,6.0,81.0,5.0625,3.4,84.99999999999999,5.312499999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-12),L (-12)
44.0,27.0,2023-01-16,25-192,GSW,WAS,0,14.25,0.0,3.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.8,+2,3.0,0.0,0.0,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,2.0,85.0,5.3125,0.8,95.8,5.9875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+31),W (+31)
45.0,,2023-01-19,25-195,GSW,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,76.0,4.75,0.0,80.19999999999999,5.012499999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-14),L (-14)
46.0,28.0,2023-01-20,25-196,GSW,CLE,1,41.1,9.0,13.0,.692,3.0,4.0,.750,1,1.0,1.000,0.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,22.0,22.3,+3,9.0,6.0,0.6666666666666666,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,18.0,67.0,4.1875,21.9,72.5,4.53125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+9),W (+9)
47.0,29.0,2023-01-22,25-198,GSW,BRK,0,8.516666666666667,1.0,2.0,.500,1.0,1.0,1.000,0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,1.7,+8,1.0,0.0,0.0,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,4.0,80.0,5.0,1.7000000000000006,92.7,5.79375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-3),L (-3)
48.0,,2023-01-25,25-201,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,85.0,5.3125,0.0,95.1,5.94375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+6),W (+6)
49.0,,2023-01-27,25-203,GSW,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,116.0,7.25,0.0,113.8,7.1125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-4),L (-4)
50.0,,2023-01-30,25-206,GSW,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,102.0,6.375,0.0,110.0,6.875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+2),W (+2)
51.0,,2023-02-01,25-208,GSW,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,67.0,4.1875,0.0,75.39999999999999,4.7125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+12),W (+12)
52.0,30.0,2023-02-02,25-209,GSW,DEN,0,23.566666666666663,4.0,10.0,.400,1.0,6.0,.167,0,0.0,,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,9.0,6.6,+1,4.0,3.0,0.75,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,5.0,74.0,4.625,6.6000000000000005,68.19999999999999,4.262499999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+8),W (+8)
53.0,31.0,2023-02-04,25-211,GSW,DAL,0,17.683333333333334,2.0,4.0,.500,1.0,1.0,1.000,0,0.0,,0.0,2.0,2.0,6.0,1.0,0.0,0.0,2.0,5.0,8.0,+2,3.0,1.0,0.3333333333333333,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,10.0,82.0,5.125,7.999999999999997,87.89999999999999,5.49375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-5),L (-5)
54.0,32.0,2023-02-06,25-213,GSW,OKC,0,18.7,2.0,6.0,.333,1.0,2.0,.500,1,2.0,.500,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,6.0,6.3,-1,4.0,1.0,0.25,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,5.0,119.0,7.4375,5.9,117.0,7.3125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-17),L (-17)
55.0,33.0,2023-02-08,25-215,GSW,POR,0,18.1,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,5.0,1.0,0.0,0.0,3.0,4.0,6.9,+6,2.0,2.0,1.0,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,10.0,80.0,5.0,6.9,94.40000000000002,5.900000000000001,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+6),W (+6)
56.0,34.0,2023-02-11,25-218,GSW,LAL,0,18.366666666666667,5.0,7.0,.714,0.0,0.0,,0,0.0,,0.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,10.0,11.2,-11,7.0,5.0,0.7142857142857143,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,9.0,70.0,4.375,11.200000000000005,64.99999999999999,4.062499999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+27),W (+27)
