Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,24.0,2022-12-10,32-172,GSW,BOS,0,8.8,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,+9,0.0,0.0,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,2.0,86.0,5.375,0.6,93.5,5.84375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-1),L (-1)
28.0,25.0,2022-12-13,32-175,GSW,MIL,0,13.033333333333331,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,3.0,6.0,3.0,-4.2,-9,0.0,0.0,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,-2.0,61.0,3.8125,-4.2,71.29999999999998,4.456249999999999,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+16),W (+16)
29.0,26.0,2022-12-14,32-176,GSW,IND,0,19.116666666666667,4.0,4.0,1.000,3.0,3.0,1.000,4,6.0,.667,2.0,3.0,5.0,1.0,0.0,1.0,2.0,1.0,15.0,14.3,-5,1.0,1.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,10.0,57.0,3.5625,12.699999999999996,64.8,4.05,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-17),L (-17)
30.0,27.0,2022-12-16,32-178,GSW,PHI,0,10.55,0.0,2.0,.000,0.0,2.0,.000,1,2.0,.500,3.0,5.0,8.0,2.0,0.0,0.0,3.0,1.0,1.0,0.8,-1,0.0,0.0,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,4.0,74.0,4.625,0.3999999999999999,76.2,4.7625,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-6),L (-6)
31.0,28.0,2022-12-18,32-180,GSW,TOR,0,17.366666666666667,5.0,7.0,.714,2.0,3.0,.667,3,4.0,.750,2.0,5.0,7.0,1.0,0.0,1.0,2.0,1.0,15.0,13.6,+4,4.0,3.0,0.75,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,11.0,74.0,4.625,12.4,83.80000000000001,5.237500000000001,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-12),L (-12)
32.0,,2022-12-20,32-182,GSW,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,42.0,2.625,0.0,53.9,3.36875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+16),W (+16)
33.0,,2022-12-21,32-183,GSW,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,44.0,2.75,0.0,53.5,3.34375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-38),L (-38)
34.0,,2022-12-25,32-187,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,95.0,5.9375,0.0,97.89999999999998,6.118749999999999,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-30),L (-30)
35.0,,2022-12-27,32-189,GSW,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,66.0,4.125,0.0,66.5,4.15625,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+14),W (+14)
36.0,,2022-12-28,32-190,GSW,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,83.0,5.1875,0.0,79.9,4.99375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+5),W (+5)
37.0,,2022-12-30,32-192,GSW,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,80.0,5.0,0.0,93.20000000000002,5.825000000000001,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+5),W (+5)
38.0,,2023-01-02,32-195,GSW,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,100.0,6.25,0.0,109.0,6.8125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+6),W (+6)
39.0,,2023-01-04,32-197,GSW,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,86.0,5.375,0.0,91.2,5.7,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+2),W (+2)
40.0,,2023-01-07,32-200,GSW,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,73.0,4.5625,0.0,67.6,4.225,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-3),L (-3)
41.0,,2023-01-10,32-203,GSW,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,69.0,4.3125,0.0,76.3,4.76875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-14),L (-14)
42.0,,2023-01-13,32-206,GSW,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,135.0,8.4375,0.0,134.6,8.4125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,,
43.0,,2023-01-15,32-208,GSW,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,87.0,5.4375,0.0,88.39999999999999,5.525,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-12),L (-12)
44.0,,2023-01-16,32-209,GSW,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,87.0,5.4375,0.0,96.6,6.0375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+31),W (+31)
45.0,,2023-01-19,32-212,GSW,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,76.0,4.75,0.0,80.19999999999999,5.012499999999999,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-14),L (-14)
46.0,29.0,2023-01-20,32-213,GSW,CLE,0,16.25,5.0,10.0,.500,3.0,5.0,.600,0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,3.0,3.0,13.0,7.8,-4,5.0,2.0,0.4,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,8.0,77.0,4.8125,7.800000000000001,86.6,5.4125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+9),W (+9)
47.0,,2023-01-22,32-215,GSW,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,84.0,5.25,0.0,94.4,5.9,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-3),L (-3)
48.0,30.0,2023-01-25,32-218,GSW,MEM,0,10.45,1.0,3.0,.333,0.0,0.0,,3,3.0,1.000,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,4.6,-2,3.0,1.0,0.3333333333333333,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,2.0,83.0,5.1875,3.3999999999999995,91.7,5.73125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+6),W (+6)
49.0,31.0,2023-01-27,32-220,GSW,TOR,0,15.533333333333331,3.0,5.0,.600,1.0,3.0,.333,3,3.0,1.000,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,9.9,-1,2.0,2.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,8.0,108.0,6.75,8.699999999999998,105.1,6.56875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-4),L (-4)
50.0,,2023-01-30,32-223,GSW,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,102.0,6.375,0.0,110.0,6.875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+2),W (+2)
51.0,,2023-02-01,32-225,GSW,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,67.0,4.1875,0.0,75.39999999999999,4.7125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+12),W (+12)
52.0,32.0,2023-02-02,32-226,GSW,DEN,0,15.516666666666667,2.0,4.0,.500,1.0,2.0,.500,1,2.0,.500,1.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,6.0,7.3,-9,2.0,1.0,0.5,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,8.0,71.0,4.4375,6.899999999999997,67.89999999999999,4.24375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+8),W (+8)
53.0,33.0,2023-02-04,32-228,GSW,DAL,0,15.616666666666667,6.0,7.0,.857,1.0,2.0,.500,1,2.0,.500,2.0,3.0,5.0,3.0,1.0,2.0,0.0,1.0,14.0,17.5,+9,5.0,5.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,16.0,76.0,4.75,17.099999999999998,78.8,4.925,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-5),L (-5)
54.0,34.0,2023-02-06,32-230,GSW,OKC,0,11.516666666666667,5.0,7.0,.714,2.0,3.0,.667,0,1.0,.000,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,12.0,9.3,+5,4.0,3.0,0.75,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,7.0,117.0,7.3125,9.299999999999995,113.60000000000002,7.100000000000001,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-17),L (-17)
55.0,35.0,2023-02-08,32-232,GSW,POR,0,10.833333333333334,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.5,+3,1.0,1.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,2.0,88.0,5.5,1.4999999999999998,99.80000000000004,6.2375000000000025,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+6),W (+6)
