Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,20.0,2022-12-13,25-316,GSW,MIL,0.0,26.966666666666665,5.0,15.0,0.333,4.0,10.0,0.4,2.0,3.0,0.667,2.0,5.0,7.0,2.0,2.0,0.0,3.0,0.0,16.0,10.4,-4.0,5.0,1.0,0.2,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,6.0,53.0,3.3125,9.599999999999998,57.49999999999999,3.59375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+16),W (+16)
29.0,21.0,2022-12-14,25-317,GSW,IND,1.0,37.8,4.0,10.0,0.4,3.0,6.0,0.5,4.0,4.0,1.0,0.0,8.0,8.0,3.0,1.0,0.0,2.0,1.0,15.0,12.7,19.0,4.0,1.0,0.25,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,56.0,3.5,11.1,66.4,4.15,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-17),L (-17)
30.0,22.0,2022-12-16,25-319,GSW,PHI,1.0,34.61666666666667,6.0,13.0,0.462,5.0,8.0,0.625,0.0,0.0,,3.0,7.0,10.0,6.0,1.0,0.0,1.0,3.0,17.0,17.5,-4.0,5.0,1.0,0.2,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,20.0,58.0,3.625,17.500000000000004,59.1,3.69375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-6),L (-6)
31.0,23.0,2022-12-18,25-321,GSW,TOR,1.0,32.56666666666667,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,6.0,2.0,0.0,3.0,4.0,5.0,4.2,12.0,2.0,1.0,0.5,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,6.0,79.0,4.9375,4.199999999999999,92.0,5.75,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-12),L (-12)
32.0,,2022-12-20,25-323,GSW,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,,42.0,2.625,0.0,53.9,3.36875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+16),W (+16)
33.0,,2022-12-21,25-324,GSW,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,,44.0,2.75,0.0,53.5,3.34375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-38),L (-38)
34.0,24.0,2022-12-25,25-328,GSW,MEM,1.0,31.48333333333333,7.0,12.0,0.583,5.0,9.0,0.556,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,19.0,16.6,-9.0,3.0,2.0,0.6666666666666666,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,14.0,81.0,5.0625,16.599999999999998,81.29999999999998,5.081249999999999,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-30),L (-30)
35.0,25.0,2022-12-27,25-330,GSW,CHO,1.0,29.966666666666665,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,9.0,9.0,7.0,1.0,0.0,1.0,1.0,0.0,4.4,4.0,0.0,0.0,,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,12.0,54.0,3.375,4.4,62.10000000000001,3.881250000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+14),W (+14)
36.0,26.0,2022-12-28,25-331,GSW,UTA,1.0,38.98333333333333,5.0,11.0,0.455,5.0,9.0,0.556,4.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,0.0,1.0,3.0,19.0,16.1,5.0,2.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,72.0,4.5,14.499999999999996,65.4,4.0875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+5),W (+5)
37.0,27.0,2022-12-30,25-333,GSW,POR,1.0,34.36666666666667,4.0,11.0,0.364,1.0,5.0,0.2,0.0,0.0,,3.0,6.0,9.0,4.0,4.0,0.0,1.0,2.0,9.0,11.8,16.0,6.0,3.0,0.5,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,14.0,66.0,4.125,11.8,81.40000000000002,5.087500000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+5),W (+5)
38.0,28.0,2023-01-02,25-336,GSW,ATL,1.0,44.36666666666667,3.0,9.0,0.333,2.0,8.0,0.25,0.0,0.0,,4.0,5.0,9.0,5.0,2.0,0.0,2.0,1.0,8.0,10.3,7.0,1.0,1.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,13.0,87.0,5.4375,10.3,98.7,6.16875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+6),W (+6)
39.0,29.0,2023-01-04,25-338,GSW,DET,1.0,34.0,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,5.0,2.2,-14.0,1.0,1.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,4.0,82.0,5.125,2.2,89.00000000000001,5.562500000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+2),W (+2)
40.0,30.0,2023-01-07,25-341,GSW,ORL,1.0,35.36666666666667,5.0,12.0,0.417,5.0,11.0,0.455,0.0,0.0,,1.0,7.0,8.0,3.0,2.0,0.0,1.0,0.0,15.0,14.5,-4.0,1.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,15.0,58.0,3.625,14.5,53.1,3.31875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-3),L (-3)
41.0,31.0,2023-01-10,25-344,GSW,PHO,0.0,17.983333333333334,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,1.0,4.0,5.0,2.0,1.0,0.0,1.0,1.0,3.0,3.5,0.0,1.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,6.0,63.0,3.9375,3.499999999999999,72.8,4.55,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-14),L (-14)
42.0,32.0,2023-01-13,25-347,GSW,SAS,0.0,25.28333333333333,7.0,17.0,0.412,4.0,12.0,0.333,4.0,4.0,1.0,3.0,4.0,7.0,5.0,2.0,0.0,1.0,2.0,22.0,19.9,20.0,5.0,3.0,0.6,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,14.0,121.0,7.5625,18.3,116.29999999999998,7.268749999999999,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,,
43.0,33.0,2023-01-15,25-349,GSW,CHI,0.0,25.866666666666667,3.0,7.0,0.429,3.0,6.0,0.5,0.0,0.0,,1.0,3.0,4.0,5.0,1.0,1.0,1.0,0.0,9.0,11.1,-5.0,1.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,12.0,75.0,4.6875,11.099999999999998,77.3,4.83125,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-12),L (-12)
44.0,34.0,2023-01-16,25-350,GSW,WAS,0.0,27.0,5.0,9.0,0.556,0.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,11.0,9.1,15.0,5.0,5.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,78.0,4.875,8.7,87.89999999999999,5.49375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+31),W (+31)
45.0,35.0,2023-01-19,25-353,GSW,BOS,0.0,27.6,2.0,6.0,0.333,2.0,4.0,0.5,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,2.7,-4.0,2.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,3.0,73.0,4.5625,2.7,77.5,4.84375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-14),L (-14)
46.0,36.0,2023-01-20,25-354,GSW,CLE,1.0,35.4,5.0,13.0,0.385,3.0,7.0,0.429,4.0,6.0,0.667,2.0,4.0,6.0,4.0,4.0,0.0,4.0,3.0,17.0,13.3,12.0,6.0,2.0,0.3333333333333333,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,77.0,4.8125,11.7,82.69999999999999,5.168749999999999,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+9),W (+9)
47.0,37.0,2023-01-22,25-356,GSW,BRK,0.0,26.933333333333334,4.0,6.0,0.667,4.0,4.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,13.0,15.8,9.0,2.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,15.0,69.0,4.3125,15.399999999999997,79.0,4.9375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-3),L (-3)
48.0,38.0,2023-01-25,25-359,GSW,MEM,0.0,34.333333333333336,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,,2.0,2.0,4.0,2.0,0.0,1.0,3.0,2.0,8.0,4.6,7.0,3.0,1.0,0.3333333333333333,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,80.0,5.0,4.599999999999999,90.5,5.65625,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+6),W (+6)
49.0,39.0,2023-01-27,25-361,GSW,TOR,0.0,33.166666666666664,5.0,10.0,0.5,2.0,5.0,0.4,0.0,0.0,,1.0,2.0,3.0,11.0,2.0,0.0,1.0,1.0,12.0,16.6,24.0,5.0,3.0,0.6,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,17.0,99.0,6.1875,16.599999999999998,97.20000000000002,6.075000000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-4),L (-4)
50.0,40.0,2023-01-30,25-364,GSW,OKC,0.0,26.166666666666668,3.0,8.0,0.375,2.0,5.0,0.4,0.0,0.0,,0.0,4.0,4.0,3.0,3.0,0.0,2.0,2.0,8.0,7.1,-10.0,3.0,1.0,0.3333333333333333,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,94.0,5.875,7.099999999999998,102.9,6.43125,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+2),W (+2)
51.0,41.0,2023-02-01,26-001,GSW,MIN,0.0,24.85,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,,1.0,3.0,4.0,5.0,1.0,0.0,1.0,1.0,7.0,8.0,-7.0,3.0,2.0,0.6666666666666666,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,58.0,3.625,7.999999999999998,67.39999999999999,4.2125,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+12),W (+12)
52.0,42.0,2023-02-02,26-002,GSW,DEN,0.0,21.883333333333333,5.0,7.0,0.714,4.0,5.0,0.8,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,14.0,10.0,-14.0,2.0,1.0,0.5,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,71.0,4.4375,10.000000000000002,64.79999999999998,4.049999999999999,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+8),W (+8)
53.0,43.0,2023-02-04,26-004,GSW,DAL,0.0,23.933333333333334,5.0,7.0,0.714,3.0,5.0,0.6,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,13.0,11.3,-5.0,2.0,2.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,10.0,82.0,5.125,11.3,84.6,5.2875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-5),L (-5)
54.0,44.0,2023-02-06,26-006,GSW,OKC,0.0,27.75,5.0,10.0,0.5,4.0,8.0,0.5,0.0,0.0,,2.0,2.0,4.0,7.0,0.0,0.0,0.0,3.0,14.0,14.7,7.0,2.0,1.0,0.5,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,15.0,109.0,6.8125,14.7,108.20000000000002,6.762500000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-17),L (-17)
55.0,45.0,2023-02-08,26-008,GSW,POR,0.0,30.33333333333333,6.0,12.0,0.5,5.0,10.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,18.0,15.0,-4.0,2.0,1.0,0.5,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,10.0,80.0,5.0,14.6,86.70000000000002,5.418750000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+6),W (+6)
