Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
55.0,45.0,2023-02-05,26-151,CLE,IND,1,34.85,6.0,18.0,.333,2.0,10.0,.200,5,5.0,1.000,0.0,3.0,3.0,6.0,1.0,0.0,4.0,1.0,19.0,10.5,+14,8.0,4.0,0.5,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,2.0,107.0,6.6875,8.499999999999996,108.4,6.775,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-3),L (-3)
56.0,46.0,2023-02-06,26-152,CLE,WAS,1,28.1,8.0,16.0,.500,3.0,9.0,.333,2,2.0,1.000,0.0,6.0,6.0,5.0,1.0,0.0,3.0,1.0,21.0,15.9,+25,7.0,5.0,0.7142857142857143,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,12.0,86.0,5.375,15.1,94.70000000000002,5.918750000000001,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+15),W (+15)
57.0,,2023-02-08,26-154,CLE,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,93.0,5.8125,0.0,107.7,6.73125,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+19),W (+19)
58.0,47.0,2023-02-10,26-156,CLE,NOP,1,33.11666666666667,12.0,21.0,.571,3.0,9.0,.333,3,3.0,1.000,0.0,5.0,5.0,3.0,1.0,0.0,3.0,0.0,30.0,21.7,+16,12.0,9.0,0.75,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,12.0,92.0,5.75,20.5,98.5,6.15625,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+23),W (+23)
59.0,48.0,2023-02-11,26-157,CLE,CHI,1,38.88333333333333,10.0,18.0,.556,3.0,7.0,.429,6,6.0,1.000,3.0,7.0,10.0,6.0,1.0,2.0,2.0,1.0,29.0,28.8,+9,11.0,7.0,0.6363636363636364,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,22.0,37.0,2.3125,26.40000000000001,46.8,2.925,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+28),W (+28)
60.0,49.0,2023-02-13,26-159,CLE,SAS,1,36.833333333333336,16.0,26.0,.615,6.0,13.0,.462,3,4.0,.750,1.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,41.0,32.8,+17,13.0,10.0,0.7692307692307693,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,20.0,71.0,4.4375,31.6,82.10000000000001,5.1312500000000005,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+11),W (+11)
61.0,50.0,2023-02-15,26-161,CLE,PHI,1,41.85,11.0,24.0,.458,4.0,11.0,.364,7,8.0,.875,3.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,33.0,26.7,-1,13.0,7.0,0.5384615384615384,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,12.0,71.0,4.4375,23.90000000000001,88.10000000000001,5.5062500000000005,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+8),W (+8)
62.0,51.0,2023-02-23,26-169,CLE,DEN,1,35.38333333333333,9.0,22.0,.409,2.0,7.0,.286,2,2.0,1.000,1.0,2.0,3.0,3.0,4.0,0.0,2.0,3.0,22.0,14.4,-1,15.0,7.0,0.4666666666666667,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,6.0,63.0,3.9375,13.6,77.2,4.825,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+8),W (+8)
63.0,52.0,2023-02-24,26-170,CLE,ATL,1,31.966666666666665,6.0,17.0,.353,2.0,10.0,.200,5,5.0,1.000,0.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,19.0,10.3,-15,7.0,4.0,0.5714285714285714,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,1.0,84.0,5.25,8.299999999999999,108.1,6.75625,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,,
64.0,53.0,2023-02-26,26-172,CLE,TOR,1,31.133333333333333,13.0,21.0,.619,8.0,12.0,.667,1,1.0,1.000,1.0,5.0,6.0,4.0,3.0,1.0,3.0,4.0,35.0,29.6,+12,9.0,5.0,0.5555555555555556,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,24.0,70.0,4.375,29.200000000000003,72.8,4.55,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-6),L (-6)
65.0,54.0,2023-03-01,26-175,CLE,BOS,1,43.56666666666667,17.0,32.0,.531,4.0,12.0,.333,6,7.0,.857,1.0,3.0,4.0,5.0,0.0,0.0,2.0,4.0,44.0,29.5,-5,20.0,13.0,0.65,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,12.0,68.0,4.25,27.1,79.0,4.9375,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-6),L (-6)
66.0,55.0,2023-03-04,26-178,CLE,DET,1,24.45,8.0,17.0,.471,2.0,6.0,.333,2,3.0,.667,0.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,20.0,16.3,+22,11.0,6.0,0.5454545454545454,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,9.0,80.0,5.0,15.5,88.79999999999998,5.549999999999999,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-17),L (-17)
67.0,56.0,2023-03-06,26-180,CLE,BOS,1,47.18333333333333,14.0,34.0,.412,4.0,11.0,.364,8,8.0,1.000,4.0,7.0,11.0,4.0,0.0,1.0,3.0,2.0,40.0,26.4,+3,23.0,10.0,0.4347826086956521,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,11.0,77.0,4.8125,23.200000000000003,77.19999999999999,4.824999999999999,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+25),W (+25)
68.0,57.0,2023-03-08,26-182,CLE,MIA,1,33.63333333333333,7.0,18.0,.389,1.0,7.0,.143,3,3.0,1.000,0.0,4.0,4.0,4.0,2.0,0.0,3.0,3.0,18.0,10.0,+8,11.0,6.0,0.5454545454545454,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,4.0,63.0,3.9375,8.8,76.9,4.80625,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-4),L (-4)
69.0,58.0,2023-03-10,26-184,CLE,MIA,1,42.55,15.0,30.0,.500,8.0,15.0,.533,4,6.0,.667,0.0,3.0,3.0,4.0,1.0,0.0,4.0,4.0,42.0,25.3,+1,15.0,7.0,0.4666666666666667,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,10.0,55.0,3.4375,23.7,60.19999999999999,3.7624999999999993,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+24),W (+24)
70.0,59.0,2023-03-12,26-186,CLE,CHO,1,33.13333333333333,10.0,19.0,.526,0.0,6.0,.000,3,3.0,1.000,1.0,2.0,3.0,3.0,2.0,0.0,2.0,5.0,23.0,15.1,-13,13.0,10.0,0.7692307692307693,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,7.0,53.0,3.3125,13.900000000000002,70.5,4.40625,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+4),W (+4)
71.0,,2023-03-14,26-188,CLE,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,85.0,5.3125,0.0,111.3,6.95625,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+4),W (+4)
72.0,60.0,2023-03-15,26-189,CLE,PHI,1,39.75,9.0,19.0,.474,1.0,7.0,.143,2,3.0,.667,1.0,5.0,6.0,3.0,3.0,0.0,1.0,1.0,21.0,16.8,-13,12.0,8.0,0.6666666666666666,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,10.0,45.0,2.8125,16.000000000000004,61.6,3.85,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-4),L (-4)
73.0,61.0,2023-03-17,26-191,CLE,WAS,1,26.016666666666666,7.0,17.0,.412,0.0,6.0,.000,6,6.0,1.000,2.0,4.0,6.0,1.0,1.0,0.0,2.0,2.0,20.0,12.4,+8,11.0,7.0,0.6363636363636364,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,3.0,83.0,5.1875,9.999999999999998,89.39999999999999,5.5875,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+6),W (+6)
74.0,62.0,2023-03-21,26-195,CLE,BRK,1,36.96666666666667,10.0,22.0,.455,5.0,9.0,.556,6,8.0,.750,0.0,5.0,5.0,3.0,0.0,0.0,3.0,1.0,31.0,19.0,+20,13.0,5.0,0.3846153846153846,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,6.0,69.0,4.3125,16.600000000000005,82.20000000000002,5.137500000000001,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+16),W (+16)
75.0,63.0,2023-03-23,26-197,CLE,BRK,1,33.483333333333334,11.0,24.0,.458,3.0,9.0,.333,6,9.0,.667,2.0,4.0,6.0,1.0,0.0,1.0,1.0,3.0,31.0,19.2,0,15.0,8.0,0.5333333333333333,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,5.0,68.0,4.25,16.800000000000008,80.0,5.0,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-9),L (-9)
76.0,64.0,2023-03-26,26-200,CLE,HOU,1,36.05,8.0,16.0,.500,4.0,9.0,.444,2,2.0,1.000,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,22.0,16.9,+24,7.0,4.0,0.5714285714285714,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,11.0,82.0,5.125,16.099999999999994,108.7,6.79375,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+23),W (+23)
77.0,65.0,2023-03-28,26-202,CLE,ATL,1,40.016666666666666,15.0,33.0,.455,5.0,12.0,.417,9,9.0,1.000,1.0,4.0,5.0,5.0,2.0,0.0,2.0,3.0,44.0,31.1,+4,21.0,10.0,0.4761904761904761,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,12.0,72.0,4.5,27.50000000000001,80.5,5.03125,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+6),W (+6)
78.0,66.0,2023-03-31,26-205,CLE,NYK,1,39.85,16.0,23.0,.696,6.0,9.0,.667,4,5.0,.800,0.0,4.0,4.0,5.0,0.0,1.0,4.0,5.0,42.0,31.3,-8,14.0,10.0,0.7142857142857143,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,20.0,74.0,4.625,29.700000000000003,77.2,4.825,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+2),W (+2)
79.0,67.0,2023-04-02,26-207,CLE,IND,1,39.75,14.0,25.0,.560,3.0,9.0,.333,9,12.0,.750,0.0,6.0,6.0,1.0,3.0,0.0,5.0,4.0,40.0,25.8,+16,16.0,11.0,0.6875,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,74.0,4.625,22.2,81.0,5.0625,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+17),W (+17)
80.0,68.0,2023-04-04,26-209,CLE,ORL,1,40.96666666666667,15.0,23.0,.652,5.0,9.0,.556,8,9.0,.889,0.0,5.0,5.0,4.0,0.0,1.0,3.0,2.0,43.0,33.7,+10,14.0,10.0,0.7142857142857143,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,18.0,61.0,3.8125,30.500000000000007,70.9,4.43125,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-2),L (-2)
81.0,,2023-04-06,26-211,CLE,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,67.0,4.1875,0.0,71.8,4.4875,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,L (-14),L (-14)
82.0,,2023-04-09,26-214,CLE,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,59,36,2,66,64,10,57,35,48,17,35,26,30,74.0,77.0,69.0,44.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.855072463768116,0.8181818181818182,0.6666666666666666,0.8354430379746836,0.8421052631578947,0.8333333333333334,0.8382352941176471,0.5645161290322581,0.7741935483870968,0.7727272727272727,0.7291666666666666,0.7878787878787878,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,57.0,3.5625,0.0,62.09999999999999,3.881249999999999,22.9,8.9,6.3,5.6,0.6,0.2087995654535578,0.614,0.453,0.262,5.0,5.4,W (+10),W (+10)
