Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,,2022-12-12,23-079,CLE,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,64.0,4.266666666666667,0.0,80.10000000000001,5.340000000000001,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+8),W (+8)
29.0,8.0,2022-12-14,23-081,CLE,DAL,0,1.2666666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,0.0,71.0,4.733333333333333,0.0,83.8,5.586666666666667,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-1),L (-1)
30.0,,2022-12-16,23-083,CLE,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,64.0,4.266666666666667,0.0,85.1,5.673333333333333,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+15),W (+15)
31.0,,2022-12-17,23-084,CLE,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,59.0,3.933333333333333,0.0,70.80000000000001,4.720000000000001,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+6),W (+6)
32.0,,2022-12-19,23-086,CLE,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,78.0,5.2,0.0,94.4,6.293333333333334,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+1),W (+1)
33.0,,2022-12-21,23-088,CLE,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,61.0,4.066666666666666,0.0,93.4,6.226666666666668,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+23),W (+23)
34.0,,2022-12-23,23-090,CLE,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,55.0,3.6666666666666665,0.0,78.1,5.206666666666666,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+8),W (+8)
35.0,,2022-12-26,23-093,CLE,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,59.0,3.933333333333333,0.0,93.5,6.233333333333333,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-11),L (-11)
36.0,,2022-12-29,23-096,CLE,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,92.0,6.133333333333334,0.0,114.1,7.606666666666666,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-8),L (-8)
37.0,,2022-12-31,23-098,CLE,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,68.0,4.533333333333333,0.0,78.79999999999998,5.253333333333332,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-9),L (-9)
38.0,,2023-01-02,23-100,CLE,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,69.0,4.6,0.0,109.29999999999998,7.286666666666665,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+1),W (+1)
39.0,,2023-01-04,23-102,CLE,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,51.0,3.4,0.0,66.8,4.453333333333333,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+11),W (+11)
40.0,,2023-01-06,23-104,CLE,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,59.0,3.933333333333333,0.0,86.59999999999998,5.773333333333332,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+2),W (+2)
41.0,,2023-01-08,23-106,CLE,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,84.0,5.6,0.0,96.5,6.433333333333334,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-13),L (-13)
42.0,,2023-01-10,23-108,CLE,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,72.0,4.8,0.0,92.60000000000002,6.173333333333335,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,,
43.0,,2023-01-12,23-110,CLE,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,81.0,5.4,0.0,108.7,7.246666666666667,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+14),W (+14)
44.0,,2023-01-14,23-112,CLE,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,70.0,4.666666666666667,0.0,90.8,6.053333333333333,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-2),L (-2)
45.0,,2023-01-16,23-114,CLE,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,76.0,5.066666666666666,0.0,102.0,6.8,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+6),W (+6)
46.0,,2023-01-18,23-116,CLE,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,108.0,7.2,0.0,118.30000000000004,7.886666666666669,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-8),L (-8)
47.0,,2023-01-20,23-118,CLE,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,71.0,4.733333333333333,0.0,95.09999999999997,6.339999999999998,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+10),W (+10)
48.0,,2023-01-21,23-119,CLE,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,89.0,5.933333333333334,0.0,108.70000000000002,7.246666666666668,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-1),L (-1)
49.0,,2023-01-24,23-122,CLE,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,74.0,4.933333333333334,0.0,90.20000000000002,6.013333333333335,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-6),L (-6)
50.0,,2023-01-26,23-124,CLE,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,90.0,6.0,0.0,109.19999999999996,7.279999999999998,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+12),W (+12)
51.0,,2023-01-27,23-125,CLE,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,89.0,5.933333333333334,0.0,111.6,7.439999999999999,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-2),L (-2)
52.0,,2023-01-29,23-127,CLE,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,119.0,7.933333333333334,0.0,127.79999999999998,8.52,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+18),W (+18)
53.0,,2023-01-31,23-129,CLE,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,84.0,5.6,0.0,90.7,6.046666666666667,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-12),L (-12)
54.0,,2023-02-02,23-131,CLE,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,105.0,7.0,0.0,129.5,8.633333333333333,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+23),W (+23)
55.0,,2023-02-05,23-134,CLE,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,109.0,7.266666666666667,0.0,116.9,7.793333333333334,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-3),L (-3)
56.0,,2023-02-06,23-135,CLE,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,98.0,6.533333333333333,0.0,109.80000000000004,7.320000000000003,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+15),W (+15)
57.0,8.0,2023-02-06,23-135,CLE,WAS,0,0.0,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,0.0,93.0,6.2,0.0,107.7,7.180000000000001,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+19),W (+19)
