Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,,2022-12-09,23-032,TOR,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,70.0,3.888888888888889,0.0,77.99999999999999,4.333333333333332,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+13),W (+13)
27.0,20.0,2022-12-11,23-034,TOR,ORL,0,6.7,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,-5,1.0,0.0,0.0,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,2.0,34.0,1.8888888888888888,0.2999999999999998,55.8,3.1,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-4),L (-4)
28.0,21.0,2022-12-14,23-037,TOR,SAC,0,4.85,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,3.6,-4,2.0,2.0,1.0,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,4.0,74.0,4.111111111111111,3.6000000000000005,90.9,5.050000000000001,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-12),L (-12)
29.0,,2022-12-16,23-039,TOR,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,61.0,3.388888888888889,0.0,82.30000000000001,4.572222222222223,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-1),L (-1)
30.0,22.0,2022-12-18,23-041,TOR,GSW,0,12.783333333333331,2.0,6.0,.333,0.0,1.0,.000,0,1.0,.000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.2,+2,5.0,2.0,0.4,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,-1.0,66.0,3.6666666666666665,1.2000000000000002,76.89999999999999,4.272222222222222,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-3),L (-3)
31.0,,2022-12-19,23-042,TOR,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,65.0,3.611111111111111,0.0,72.9,4.050000000000001,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-16),L (-16)
32.0,,2022-12-21,23-044,TOR,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,68.0,3.7777777777777777,0.0,88.80000000000001,4.933333333333334,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-3),L (-3)
33.0,,2022-12-23,23-046,TOR,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,107.0,5.944444444444445,0.0,109.70000000000002,6.094444444444445,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+7),W (+7)
34.0,,2022-12-27,23-050,TOR,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,74.0,4.111111111111111,0.0,90.9,5.050000000000001,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+11),W (+11)
35.0,,2022-12-29,23-052,TOR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,77.0,4.277777777777778,0.0,89.40000000000002,4.966666666666668,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-11),L (-11)
36.0,,2022-12-30,23-053,TOR,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,84.0,4.666666666666667,0.0,105.0,5.833333333333333,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-13),L (-13)
37.0,,2023-01-02,23-056,TOR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,79.0,4.388888888888889,0.0,90.20000000000002,5.011111111111112,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+9),W (+9)
38.0,,2023-01-04,23-058,TOR,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,51.0,2.833333333333333,0.0,64.79999999999998,3.599999999999999,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-8),L (-8)
39.0,,2023-01-06,23-060,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,91.0,5.055555555555555,0.0,95.9,5.327777777777778,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-3),L (-3)
40.0,,2023-01-08,23-062,TOR,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,74.0,4.111111111111111,0.0,89.80000000000001,4.98888888888889,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-4),L (-4)
41.0,,2023-01-10,23-064,TOR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,103.0,5.722222222222222,0.0,119.1,6.616666666666666,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+12),W (+12)
42.0,,2023-01-12,23-066,TOR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,99.0,5.5,0.0,119.5,6.638888888888889,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,,
43.0,,2023-01-14,23-068,TOR,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,67.0,3.7222222222222223,0.0,72.10000000000001,4.005555555555556,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+12),W (+12)
44.0,,2023-01-16,23-070,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,90.0,5.0,0.0,111.4,6.188888888888889,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+10),W (+10)
45.0,,2023-01-17,23-071,TOR,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,85.0,4.722222222222222,0.0,103.1,5.727777777777778,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-11),L (-11)
46.0,,2023-01-19,23-073,TOR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,80.0,4.444444444444445,0.0,96.8,5.377777777777777,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+2),W (+2)
47.0,,2023-01-21,23-075,TOR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,97.0,5.388888888888889,0.0,98.1,5.449999999999999,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-8),L (-8)
48.0,,2023-01-22,23-076,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,87.0,4.833333333333333,0.0,106.5,5.916666666666667,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-2),L (-2)
49.0,,2023-01-25,23-079,TOR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,95.0,5.277777777777778,0.0,105.4,5.855555555555556,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-2),L (-2)
50.0,,2023-01-27,23-081,TOR,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,82.0,4.555555555555555,0.0,94.1,5.227777777777778,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+9),W (+9)
51.0,,2023-01-28,23-082,TOR,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,96.0,5.333333333333333,0.0,106.10000000000002,5.894444444444446,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+18),W (+18)
52.0,,2023-01-30,23-084,TOR,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,89.0,4.944444444444445,0.0,91.5,5.083333333333333,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-12),L (-12)
53.0,23.0,2023-02-01,23-086,TOR,UTA,0,8.85,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1,+3,0.0,0.0,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,1.0,94.0,5.222222222222222,-0.0999999999999999,116.8,6.488888888888889,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+18),W (+18)
54.0,24.0,2023-02-03,23-088,TOR,HOU,0,2.25,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-1.1,-3,0.0,0.0,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,0.0,83.0,4.611111111111111,-1.1,100.6,5.588888888888889,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-8),L (-8)
