Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,23.0,2022-12-11,29-334,TOR,ORL,0,27.73333333333333,3.0,8.0,.375,0.0,1.0,.000,6,6.0,1.000,3.0,2.0,5.0,0.0,1.0,2.0,0.0,3.0,12.0,11.5,-8,7.0,3.0,0.4285714285714285,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,6.0,30.0,1.6666666666666667,9.099999999999998,47.0,2.611111111111111,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-4),L (-4)
28.0,24.0,2022-12-14,29-337,TOR,SAC,0,17.433333333333334,2.0,5.0,.400,0.0,2.0,.000,2,2.0,1.000,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,6.0,5.8,+7,3.0,2.0,0.6666666666666666,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,5.0,73.0,4.055555555555555,4.999999999999999,89.5,4.972222222222222,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-12),L (-12)
29.0,25.0,2022-12-16,29-339,TOR,BRK,0,16.05,1.0,3.0,.333,1.0,3.0,.333,2,2.0,1.000,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,5.0,4.0,-5,0.0,0.0,,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,4.0,57.0,3.1666666666666665,3.200000000000001,79.10000000000001,4.394444444444445,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-1),L (-1)
30.0,26.0,2022-12-18,29-341,TOR,GSW,0,24.716666666666665,4.0,10.0,.400,0.0,2.0,.000,3,4.0,.750,7.0,7.0,14.0,0.0,0.0,0.0,1.0,4.0,11.0,9.6,-5,8.0,4.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,10.0,55.0,3.055555555555556,8.400000000000002,69.69999999999999,3.872222222222222,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-3),L (-3)
31.0,27.0,2022-12-19,29-342,TOR,PHI,0,30.366666666666667,4.0,6.0,.667,1.0,3.0,.333,4,4.0,1.000,3.0,7.0,10.0,2.0,2.0,0.0,1.0,2.0,13.0,16.2,+3,3.0,3.0,1.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,16.0,49.0,2.7222222222222223,14.599999999999998,58.30000000000001,3.2388888888888894,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-16),L (-16)
32.0,28.0,2022-12-21,29-344,TOR,NYK,0,12.75,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,-1.3,+11,2.0,1.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,0.0,68.0,3.7777777777777777,-1.3,90.1,5.005555555555556,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-3),L (-3)
33.0,,2022-12-23,29-346,TOR,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,,107.0,5.944444444444445,0.0,109.70000000000002,6.094444444444445,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+7),W (+7)
34.0,29.0,2022-12-27,29-350,TOR,LAC,0,9.483333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.5,-6,0.0,0.0,,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,2.0,72.0,4.0,-0.5000000000000001,91.4,5.077777777777778,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+11),W (+11)
35.0,30.0,2022-12-29,29-352,TOR,MEM,0,22.08333333333333,5.0,7.0,.714,1.0,2.0,.500,2,3.0,.667,3.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,13.0,13.7,+10,5.0,4.0,0.8,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,11.0,66.0,3.6666666666666665,12.900000000000002,76.50000000000001,4.250000000000001,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-11),L (-11)
36.0,31.0,2022-12-30,29-353,TOR,PHO,0,20.23333333333333,3.0,5.0,.600,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,7.0,5.5,-20,2.0,2.0,1.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,5.0,79.0,4.388888888888889,5.499999999999999,99.5,5.527777777777778,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-13),L (-13)
37.0,32.0,2023-01-02,29-356,TOR,IND,0,4.333333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0.0,,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,0.0,79.0,4.388888888888889,0.0,90.20000000000002,5.011111111111112,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+9),W (+9)
38.0,33.0,2023-01-04,29-358,TOR,MIL,0,22.166666666666668,2.0,8.0,.250,0.0,3.0,.000,1,2.0,.500,3.0,3.0,6.0,0.0,1.0,2.0,0.0,3.0,5.0,4.0,-11,5.0,2.0,0.4,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,4.0,47.0,2.611111111111111,3.6,61.19999999999999,3.3999999999999995,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-8),L (-8)
39.0,34.0,2023-01-06,29-360,TOR,NYK,0,15.5,3.0,5.0,.600,1.0,3.0,.333,2,2.0,1.000,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,-11,2.0,2.0,1.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,5.0,86.0,4.777777777777778,7.199999999999998,88.69999999999999,4.927777777777777,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-3),L (-3)
40.0,35.0,2023-01-08,29-362,TOR,POR,0,9.916666666666666,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.3,+1,0.0,0.0,,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,3.0,71.0,3.9444444444444446,2.2999999999999994,87.5,4.861111111111111,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-4),L (-4)
41.0,36.0,2023-01-10,29-364,TOR,CHO,0,14.716666666666669,5.0,6.0,.833,1.0,2.0,.500,1,1.0,1.000,2.0,5.0,7.0,2.0,1.0,0.0,0.0,0.0,12.0,15.1,+9,4.0,4.0,1.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,15.0,88.0,4.888888888888889,14.699999999999998,104.4,5.800000000000001,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+12),W (+12)
42.0,37.0,2023-01-12,30-001,TOR,CHO,0,10.166666666666666,2.0,3.0,.667,0.0,0.0,,1,3.0,.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,2.8,+4,3.0,2.0,0.6666666666666666,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,0.0,99.0,5.5,2.4000000000000004,117.1,6.505555555555556,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,,
43.0,38.0,2023-01-14,30-003,TOR,ATL,0,18.0,5.0,8.0,.625,2.0,3.0,.667,1,1.0,1.000,2.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,13.0,13.7,+5,5.0,3.0,0.6,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,11.0,56.0,3.111111111111111,13.299999999999995,58.80000000000001,3.2666666666666675,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+12),W (+12)
44.0,39.0,2023-01-16,30-005,TOR,NYK,0,17.65,2.0,5.0,.400,1.0,3.0,.333,3,4.0,.750,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,8.0,9.7,-8,2.0,1.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,6.0,84.0,4.666666666666667,8.500000000000002,102.9,5.716666666666667,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+10),W (+10)
45.0,40.0,2023-01-17,30-006,TOR,MIL,0,14.25,0.0,2.0,.000,0.0,0.0,,0,0.0,,3.0,2.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,1.5,+4,2.0,0.0,0.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,5.0,80.0,4.444444444444445,1.4999999999999996,101.6,5.644444444444444,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-11),L (-11)
46.0,,2023-01-19,30-008,TOR,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,,80.0,4.444444444444445,0.0,96.8,5.377777777777777,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+2),W (+2)
47.0,41.0,2023-01-21,30-010,TOR,BOS,0,19.366666666666667,3.0,7.0,.429,0.0,1.0,.000,0,0.0,,2.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,6.0,4.5,-18,6.0,3.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,5.0,92.0,5.111111111111111,4.5,93.6,5.199999999999999,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-8),L (-8)
48.0,42.0,2023-01-22,30-011,TOR,NYK,0,23.28333333333333,4.0,6.0,.667,1.0,2.0,.500,5,6.0,.833,5.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,14.0,18.1,+14,4.0,3.0,0.75,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,12.0,75.0,4.166666666666667,16.1,90.4,5.022222222222222,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-2),L (-2)
49.0,43.0,2023-01-25,30-014,TOR,SAC,0,22.08333333333333,7.0,11.0,.636,2.0,4.0,.500,0,0.0,,2.0,4.0,6.0,0.0,1.0,3.0,0.0,2.0,16.0,16.0,-3,7.0,5.0,0.7142857142857143,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,15.0,80.0,4.444444444444445,16.0,89.39999999999999,4.966666666666666,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-2),L (-2)
50.0,44.0,2023-01-27,30-016,TOR,GSW,0,19.366666666666667,2.0,9.0,.222,1.0,3.0,.333,2,5.0,.400,5.0,4.0,9.0,0.0,1.0,1.0,1.0,0.0,7.0,5.7,-16,6.0,1.0,0.1666666666666666,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,3.0,79.0,4.388888888888889,4.9,89.2,4.955555555555556,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+9),W (+9)
51.0,45.0,2023-01-28,30-017,TOR,POR,0,17.183333333333334,4.0,7.0,.571,1.0,3.0,.333,1,2.0,.500,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,10.0,8.9,-6,4.0,3.0,0.75,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,7.0,89.0,4.944444444444445,8.499999999999998,97.60000000000002,5.422222222222223,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+18),W (+18)
52.0,46.0,2023-01-30,30-019,TOR,PHO,0,24.466666666666665,1.0,3.0,.333,1.0,1.0,1.000,2,2.0,1.000,3.0,8.0,11.0,1.0,0.0,1.0,0.0,2.0,5.0,8.4,-7,2.0,0.0,0.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,13.0,76.0,4.222222222222222,7.599999999999999,83.89999999999999,4.661111111111111,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-12),L (-12)
53.0,47.0,2023-02-01,30-021,TOR,UTA,0,20.23333333333333,7.0,9.0,.778,1.0,2.0,.500,1,3.0,.333,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,16.0,13.2,-3,7.0,6.0,0.8571428571428571,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,9.0,86.0,4.777777777777778,12.799999999999995,103.9,5.772222222222222,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+18),W (+18)
