Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,23.0,2022-12-06,25-141,MIA,DET,1.0,34.21666666666667,9.0,16.0,0.563,0.0,0.0,,3.0,6.0,0.5,1.0,14.0,15.0,2.0,0.0,1.0,5.0,3.0,21.0,13.0,-12.0,16.0,9.0,0.5625,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,12.0,45.0,2.5,11.8,52.99999999999999,2.944444444444444,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-8),L (-8)
26.0,24.0,2022-12-08,25-143,MIA,LAC,1.0,36.41666666666666,14.0,21.0,0.667,0.0,0.0,,3.0,3.0,1.0,4.0,6.0,10.0,4.0,1.0,0.0,2.0,0.0,31.0,28.3,13.0,21.0,14.0,0.6666666666666666,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,20.0,66.0,3.6666666666666665,27.099999999999994,60.99999999999999,3.3888888888888884,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-20),L (-20)
27.0,25.0,2022-12-10,25-145,MIA,SAS,1.0,32.333333333333336,5.0,11.0,0.455,0.0,1.0,0.0,2.0,5.0,0.4,2.0,7.0,9.0,4.0,0.0,0.0,0.0,3.0,12.0,10.2,4.0,10.0,5.0,0.5,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,9.0,63.0,3.5,9.400000000000002,77.7,4.316666666666666,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+5),W (+5)
28.0,26.0,2022-12-12,25-147,MIA,IND,1.0,35.3,8.0,18.0,0.444,0.0,0.0,,6.0,7.0,0.857,2.0,15.0,17.0,3.0,2.0,1.0,4.0,2.0,22.0,18.1,1.0,18.0,8.0,0.4444444444444444,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,16.0,34.0,1.8888888888888888,15.699999999999996,37.3,2.072222222222222,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-4),L (-4)
29.0,27.0,2022-12-14,25-149,MIA,OKC,1.0,33.1,5.0,13.0,0.385,0.0,0.0,,5.0,6.0,0.833,2.0,11.0,13.0,3.0,2.0,0.0,5.0,6.0,15.0,8.9,-14.0,13.0,5.0,0.3846153846153846,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,9.0,67.0,3.7222222222222223,6.899999999999995,67.8,3.7666666666666666,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+5),W (+5)
30.0,,2022-12-15,25-150,MIA,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,,73.0,4.055555555555555,0.0,81.4,4.522222222222222,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+2),W (+2)
31.0,28.0,2022-12-17,25-152,MIA,SAS,1.0,35.85,11.0,18.0,0.611,0.0,0.0,,0.0,0.0,,4.0,9.0,13.0,3.0,1.0,0.0,4.0,4.0,22.0,16.8,29.0,18.0,11.0,0.6111111111111112,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,17.0,63.0,3.5,16.799999999999997,69.99999999999999,3.888888888888888,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+3),W (+3)
32.0,29.0,2022-12-20,25-155,MIA,CHI,1.0,36.68333333333333,12.0,15.0,0.8,0.0,0.0,,3.0,4.0,0.75,3.0,9.0,12.0,6.0,0.0,0.0,3.0,1.0,27.0,26.5,-18.0,15.0,12.0,0.8,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,23.0,47.0,2.611111111111111,25.3,52.3,2.9055555555555554,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+10),W (+10)
33.0,30.0,2022-12-23,25-158,MIA,IND,1.0,37.73333333333333,8.0,19.0,0.421,0.0,0.0,,2.0,2.0,1.0,5.0,2.0,7.0,3.0,0.0,0.0,3.0,2.0,18.0,10.3,1.0,19.0,8.0,0.4210526315789473,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,4.0,75.0,4.166666666666667,9.499999999999998,85.4,4.7444444444444445,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-10),L (-10)
34.0,,2022-12-26,25-161,MIA,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,,62.0,3.4444444444444446,0.0,79.7,4.427777777777778,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-3),L (-3)
35.0,31.0,2022-12-28,25-163,MIA,LAL,1.0,39.25,10.0,16.0,0.625,0.0,0.0,,3.0,6.0,0.5,5.0,9.0,14.0,0.0,1.0,2.0,1.0,4.0,23.0,20.6,24.0,16.0,10.0,0.625,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,17.0,71.0,3.9444444444444446,19.4,83.1,4.616666666666666,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+3),W (+3)
36.0,32.0,2022-12-30,25-165,MIA,DEN,1.0,30.23333333333333,6.0,14.0,0.429,0.0,0.0,,10.0,11.0,0.909,4.0,3.0,7.0,2.0,4.0,2.0,4.0,3.0,22.0,19.5,-4.0,14.0,6.0,0.4285714285714285,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,8.0,58.0,3.2222222222222223,15.499999999999996,70.8,3.933333333333333,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+14),W (+14)
37.0,33.0,2022-12-31,25-166,MIA,UTA,1.0,36.083333333333336,11.0,17.0,0.647,0.0,0.0,,10.0,13.0,0.769,5.0,3.0,8.0,5.0,1.0,0.0,2.0,5.0,32.0,28.2,6.0,17.0,11.0,0.6470588235294118,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,14.0,75.0,4.166666666666667,24.2,81.39999999999999,4.522222222222222,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-5),L (-5)
38.0,34.0,2023-01-02,25-168,MIA,LAC,1.0,36.88333333333333,12.0,19.0,0.632,0.0,0.0,,7.0,8.0,0.875,5.0,8.0,13.0,1.0,1.0,1.0,3.0,2.0,31.0,26.6,11.0,19.0,12.0,0.631578947368421,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,17.0,67.0,3.7222222222222223,23.800000000000004,61.69999999999999,3.427777777777777,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+3),W (+3)
39.0,35.0,2023-01-04,25-170,MIA,LAL,1.0,37.85,13.0,23.0,0.565,0.0,0.0,,4.0,5.0,0.8,6.0,7.0,13.0,3.0,2.0,3.0,2.0,2.0,30.0,28.4,2.0,23.0,13.0,0.5652173913043478,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,21.0,47.0,2.611111111111111,26.80000000000001,57.69999999999998,3.2055555555555544,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+10),W (+10)
40.0,36.0,2023-01-06,25-172,MIA,PHO,1.0,38.25,10.0,15.0,0.667,0.0,0.0,,1.0,4.0,0.25,1.0,10.0,11.0,2.0,2.0,1.0,1.0,1.0,21.0,19.7,17.0,15.0,10.0,0.6666666666666666,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,17.0,43.0,2.388888888888889,19.300000000000004,61.0,3.388888888888889,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-3),L (-3)
41.0,37.0,2023-01-08,25-174,MIA,BRK,1.0,28.25,5.0,15.0,0.333,0.0,0.0,,0.0,3.0,0.0,4.0,4.0,8.0,2.0,0.0,1.0,0.0,1.0,10.0,6.0,-25.0,15.0,5.0,0.3333333333333333,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,3.0,42.0,2.333333333333333,5.999999999999997,58.9,3.272222222222222,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+8),W (+8)
42.0,,2023-01-10,25-176,MIA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,,39.0,2.1666666666666665,0.0,66.00000000000001,3.6666666666666674,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,,
43.0,38.0,2023-01-12,25-178,MIA,MIL,1.0,34.15,11.0,19.0,0.579,0.0,0.0,,2.0,2.0,1.0,2.0,10.0,12.0,1.0,2.0,1.0,0.0,2.0,24.0,22.1,8.0,19.0,11.0,0.5789473684210527,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,19.0,53.0,2.9444444444444446,21.300000000000004,58.9,3.272222222222222,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-1),L (-1)
44.0,39.0,2023-01-14,25-180,MIA,MIL,1.0,30.966666666666665,9.0,19.0,0.474,0.0,0.0,,2.0,4.0,0.5,3.0,10.0,13.0,2.0,0.0,2.0,1.0,3.0,20.0,15.2,18.0,19.0,9.0,0.4736842105263157,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,13.0,66.0,3.6666666666666665,14.400000000000002,73.10000000000001,4.061111111111112,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+1),W (+1)
45.0,40.0,2023-01-16,25-182,MIA,ATL,1.0,36.16666666666666,9.0,19.0,0.474,0.0,0.0,,2.0,2.0,1.0,6.0,7.0,13.0,5.0,3.0,3.0,3.0,3.0,20.0,21.0,6.0,19.0,9.0,0.4736842105263157,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,20.0,58.0,3.2222222222222223,20.20000000000001,69.5,3.861111111111111,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+6),W (+6)
46.0,41.0,2023-01-18,25-184,MIA,NOP,1.0,30.566666666666663,11.0,15.0,0.733,0.0,0.0,,4.0,6.0,0.667,3.0,5.0,8.0,1.0,2.0,1.0,2.0,2.0,26.0,23.3,16.0,15.0,11.0,0.7333333333333333,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,15.0,73.0,4.055555555555555,21.700000000000006,82.19999999999997,4.5666666666666655,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+16),W (+16)
47.0,42.0,2023-01-20,25-186,MIA,DAL,1.0,34.81666666666667,7.0,14.0,0.5,0.0,0.0,,4.0,6.0,0.667,2.0,9.0,11.0,4.0,0.0,0.0,2.0,2.0,18.0,14.3,-18.0,14.0,7.0,0.5,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,11.0,33.0,1.8333333333333333,12.699999999999998,46.19999999999999,2.566666666666666,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-8),L (-8)
48.0,43.0,2023-01-22,25-188,MIA,NOP,1.0,34.583333333333336,7.0,12.0,0.583,0.0,0.0,,4.0,4.0,1.0,3.0,6.0,9.0,2.0,2.0,0.0,2.0,1.0,18.0,17.3,-2.0,12.0,7.0,0.5833333333333334,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,13.0,42.0,2.333333333333333,15.7,56.0,3.111111111111111,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+26),W (+26)
49.0,44.0,2023-01-24,25-190,MIA,BOS,1.0,37.333333333333336,12.0,22.0,0.545,0.0,0.0,,6.0,8.0,0.75,4.0,11.0,15.0,1.0,2.0,1.0,3.0,2.0,30.0,24.3,3.0,22.0,12.0,0.5454545454545454,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,16.0,33.0,1.8333333333333333,21.9,39.2,2.177777777777778,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-25),L (-25)
50.0,45.0,2023-01-27,25-193,MIA,ORL,1.0,36.53333333333333,7.0,14.0,0.5,0.0,0.0,,6.0,7.0,0.857,0.0,6.0,6.0,7.0,1.0,1.0,2.0,5.0,20.0,17.0,4.0,14.0,7.0,0.5,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,12.0,50.0,2.7777777777777777,14.599999999999998,66.10000000000001,3.672222222222224,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+4),W (+4)
