Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,24.0,2022-12-10,24-151,OKC,CLE,1.0,31.4,7.0,13.0,0.538,0.0,2.0,0.0,9.0,9.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,6.0,23.0,17.4,-17.0,11.0,7.0,0.6363636363636364,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,6.0,58.0,3.411764705882353,13.799999999999995,60.5,3.5588235294117645,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-21),L (-21)
27.0,25.0,2022-12-12,24-153,OKC,DAL,1.0,37.55,14.0,23.0,0.609,1.0,2.0,0.5,13.0,13.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,5.0,42.0,33.2,6.0,21.0,13.0,0.6190476190476191,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,12.0,44.0,2.588235294117647,28.0,44.49999999999999,2.617647058823529,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-8),L (-8)
28.0,26.0,2022-12-14,24-155,OKC,MIA,1.0,36.36666666666667,10.0,20.0,0.5,1.0,3.0,0.333,6.0,6.0,1.0,0.0,8.0,8.0,7.0,1.0,0.0,5.0,1.0,27.0,19.9,10.0,17.0,9.0,0.5294117647058824,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,12.0,48.0,2.823529411764706,17.5,52.900000000000006,3.111764705882353,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-7),L (-7)
29.0,27.0,2022-12-16,24-157,OKC,MIN,1.0,37.81666666666667,11.0,23.0,0.478,3.0,5.0,0.6,10.0,12.0,0.833,1.0,6.0,7.0,5.0,1.0,0.0,5.0,4.0,35.0,22.9,5.0,18.0,8.0,0.4444444444444444,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,8.0,39.0,2.294117647058824,18.9,36.79999999999998,2.16470588235294,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-2),L (-2)
30.0,,2022-12-17,24-158,OKC,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,69.0,4.0588235294117645,0.0,75.80000000000001,4.458823529411766,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-2),L (-2)
31.0,28.0,2022-12-19,24-160,OKC,POR,1.0,36.03333333333333,10.0,24.0,0.417,1.0,1.0,1.0,14.0,14.0,1.0,0.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,35.0,26.6,-1.0,23.0,9.0,0.391304347826087,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,6.0,38.0,2.235294117647059,21.0,50.7,2.9823529411764707,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+6),W (+6)
32.0,29.0,2022-12-21,24-162,OKC,POR,1.0,35.46666666666667,8.0,19.0,0.421,0.0,3.0,0.0,11.0,13.0,0.846,0.0,6.0,6.0,3.0,2.0,1.0,5.0,3.0,27.0,16.5,-1.0,16.0,8.0,0.5,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,2.0,50.0,2.9411764705882355,12.100000000000009,55.3,3.252941176470588,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+2),W (+2)
33.0,30.0,2022-12-23,24-164,OKC,NOP,1.0,43.083333333333336,17.0,29.0,0.586,3.0,4.0,0.75,7.0,9.0,0.778,1.0,9.0,10.0,6.0,2.0,1.0,2.0,4.0,44.0,36.4,-6.0,25.0,14.0,0.56,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,23.0,41.0,2.411764705882353,33.60000000000001,45.60000000000001,2.682352941176472,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+3),W (+3)
34.0,31.0,2022-12-27,24-168,OKC,SAS,1.0,33.4,9.0,14.0,0.643,0.0,0.0,,10.0,11.0,0.909,1.0,5.0,6.0,8.0,2.0,4.0,4.0,2.0,28.0,29.2,11.0,14.0,9.0,0.6428571428571429,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,19.0,59.0,3.4705882352941178,25.200000000000006,64.39999999999999,3.788235294117648,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-3),L (-3)
35.0,32.0,2022-12-29,24-170,OKC,CHO,1.0,35.983333333333334,11.0,23.0,0.478,1.0,3.0,0.333,5.0,7.0,0.714,2.0,1.0,3.0,5.0,2.0,0.0,2.0,4.0,28.0,19.1,-9.0,20.0,10.0,0.5,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,6.0,44.0,2.588235294117647,17.099999999999994,52.89999999999999,3.1117647058823525,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+16),W (+16)
36.0,33.0,2022-12-31,24-172,OKC,PHI,1.0,32.38333333333333,4.0,15.0,0.267,1.0,2.0,0.5,5.0,8.0,0.625,2.0,4.0,6.0,5.0,0.0,0.0,2.0,3.0,14.0,6.8,-17.0,13.0,3.0,0.2307692307692307,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,0.0,48.0,2.823529411764706,4.799999999999999,52.1,3.0647058823529414,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-8),L (-8)
37.0,,2023-01-03,24-175,OKC,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,112.0,6.588235294117647,0.0,134.6,7.917647058823529,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-19),L (-19)
38.0,34.0,2023-01-04,24-176,OKC,ORL,1.0,35.21666666666667,8.0,19.0,0.421,0.0,1.0,0.0,17.0,18.0,0.944,1.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,33.0,24.4,-3.0,18.0,8.0,0.4444444444444444,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,3.0,42.0,2.4705882352941178,17.60000000000001,49.1,2.888235294117647,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+33),W (+33)
39.0,35.0,2023-01-06,24-178,OKC,WAS,1.0,33.15,12.0,23.0,0.522,1.0,4.0,0.25,5.0,6.0,0.833,0.0,3.0,3.0,4.0,1.0,2.0,0.0,4.0,30.0,22.8,25.0,19.0,11.0,0.5789473684210527,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,11.0,78.0,4.588235294117647,20.79999999999999,78.49999999999999,4.617647058823529,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-11),L (-11)
40.0,36.0,2023-01-08,24-180,OKC,DAL,1.0,36.25,11.0,17.0,0.647,0.0,1.0,0.0,11.0,13.0,0.846,0.0,5.0,5.0,5.0,1.0,2.0,3.0,5.0,33.0,27.1,7.0,16.0,11.0,0.6875,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,13.0,65.0,3.823529411764706,22.7,64.89999999999999,3.8176470588235287,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+17),W (+17)
41.0,37.0,2023-01-10,24-182,OKC,MIA,1.0,38.65,9.0,18.0,0.5,2.0,4.0,0.5,6.0,7.0,0.857,0.0,4.0,4.0,4.0,3.0,0.0,6.0,2.0,26.0,16.8,2.0,14.0,7.0,0.5,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,6.0,52.0,3.0588235294117645,14.399999999999991,55.2,3.247058823529412,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+11),W (+11)
42.0,38.0,2023-01-12,24-184,OKC,PHI,1.0,34.81666666666667,10.0,16.0,0.625,1.0,1.0,1.0,16.0,16.0,1.0,1.0,7.0,8.0,6.0,1.0,2.0,1.0,2.0,37.0,37.4,11.0,15.0,9.0,0.6,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,21.0,86.0,5.0588235294117645,31.000000000000007,93.0,5.470588235294118,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,,
43.0,39.0,2023-01-13,24-185,OKC,CHI,1.0,33.166666666666664,7.0,14.0,0.5,0.0,1.0,0.0,7.0,8.0,0.875,0.0,5.0,5.0,6.0,4.0,2.0,2.0,3.0,21.0,21.5,4.0,13.0,7.0,0.5384615384615384,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,14.0,72.0,4.235294117647059,18.700000000000003,78.39999999999998,4.611764705882352,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-1),L (-1)
44.0,40.0,2023-01-15,24-187,OKC,BRK,1.0,35.86666666666667,8.0,17.0,0.471,1.0,4.0,0.25,11.0,14.0,0.786,1.0,6.0,7.0,1.0,1.0,1.0,1.0,0.0,28.0,22.0,0.0,13.0,7.0,0.5384615384615384,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,6.0,60.0,3.5294117647058822,17.6,64.19999999999999,3.7764705882352936,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+19),W (+19)
45.0,41.0,2023-01-18,24-190,OKC,IND,1.0,29.78333333333333,7.0,17.0,0.412,1.0,4.0,0.25,8.0,9.0,0.889,1.0,2.0,3.0,6.0,3.0,0.0,2.0,2.0,23.0,19.2,38.0,13.0,6.0,0.4615384615384615,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,7.0,105.0,6.176470588235294,15.999999999999996,103.8,6.105882352941176,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+14),W (+14)
46.0,42.0,2023-01-20,24-192,OKC,SAC,1.0,37.5,16.0,23.0,0.696,2.0,3.0,0.667,3.0,4.0,0.75,1.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,37.0,34.5,-10.0,20.0,14.0,0.7,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,20.0,47.0,2.764705882352941,33.300000000000004,49.99999999999999,2.941176470588235,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+10),W (+10)
47.0,43.0,2023-01-22,24-194,OKC,DEN,1.0,37.36666666666667,13.0,21.0,0.619,1.0,2.0,0.5,7.0,8.0,0.875,0.0,5.0,5.0,5.0,0.0,2.0,1.0,2.0,34.0,28.7,5.0,19.0,12.0,0.631578947368421,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,16.0,44.0,2.588235294117647,25.9,41.50000000000001,2.4411764705882355,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+20),W (+20)
48.0,44.0,2023-01-25,24-197,OKC,ATL,1.0,36.48333333333333,13.0,22.0,0.591,1.0,1.0,1.0,9.0,10.0,0.9,2.0,3.0,5.0,7.0,2.0,2.0,4.0,3.0,36.0,30.8,9.0,21.0,12.0,0.5714285714285714,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,16.0,81.0,4.764705882352941,27.2,86.0,5.0588235294117645,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-5),L (-5)
49.0,45.0,2023-01-27,24-199,OKC,CLE,1.0,35.15,12.0,21.0,0.571,1.0,1.0,1.0,10.0,11.0,0.909,2.0,3.0,5.0,8.0,2.0,1.0,0.0,2.0,35.0,34.5,14.0,20.0,11.0,0.55,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,19.0,55.0,3.235294117647059,30.500000000000004,56.7,3.335294117647059,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+2),W (+2)
50.0,46.0,2023-01-30,24-202,OKC,GSW,1.0,36.516666666666666,10.0,24.0,0.417,1.0,2.0,0.5,10.0,10.0,1.0,0.0,4.0,4.0,7.0,0.0,3.0,5.0,3.0,31.0,20.2,-15.0,22.0,9.0,0.4090909090909091,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,6.0,53.0,3.117647058823529,16.200000000000006,59.69999999999998,3.511764705882352,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-5),L (-5)
51.0,47.0,2023-02-01,24-204,OKC,HOU,1.0,34.016666666666666,7.0,23.0,0.304,0.0,3.0,0.0,10.0,10.0,1.0,5.0,3.0,8.0,4.0,3.0,0.0,1.0,5.0,24.0,17.9,-7.0,20.0,7.0,0.35,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,5.0,56.0,3.294117647058824,13.900000000000002,56.3,3.3117647058823527,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+12),W (+12)
52.0,48.0,2023-02-04,24-207,OKC,HOU,1.0,30.33333333333333,14.0,23.0,0.609,0.0,2.0,0.0,14.0,15.0,0.933,0.0,4.0,4.0,6.0,3.0,2.0,0.0,3.0,42.0,39.7,38.0,21.0,14.0,0.6666666666666666,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,19.0,85.0,5.0,34.099999999999994,89.7,5.276470588235294,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-8),L (-8)
