Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
29.0,25.0,2022-12-16,21-246,OKC,MIN,1,32.733333333333334,5.0,8.0,.625,0.0,3.0,.000,3,5.0,.600,1.0,3.0,4.0,3.0,0.0,0.0,4.0,2.0,13.0,7.5,-7,5.0,5.0,1.0,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,3.0,44.0,2.588235294117647,6.299999999999995,49.39999999999999,2.905882352941176,0.1096231703519153,L (-2),L (-2)
30.0,26.0,2022-12-17,21-247,OKC,MEM,1,29.6,0.0,8.0,.000,0.0,2.0,.000,1,2.0,.500,0.0,2.0,2.0,6.0,1.0,0.0,2.0,1.0,1.0,-1.6,-7,6.0,0.0,0.0,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,-2.0,71.0,4.176470588235294,-2.000000000000001,77.80000000000001,4.576470588235295,0.1096231703519153,L (-2),L (-2)
31.0,27.0,2022-12-19,21-249,OKC,POR,1,33.35,5.0,12.0,.417,1.0,2.0,.500,2,3.0,.667,2.0,5.0,7.0,4.0,1.0,1.0,1.0,2.0,13.0,11.8,-6,10.0,4.0,0.4,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,10.0,34.0,2.0,11.0,60.7,3.570588235294118,0.1096231703519153,W (+6),W (+6)
32.0,28.0,2022-12-21,21-251,OKC,POR,1,30.433333333333334,5.0,8.0,.625,1.0,3.0,.333,4,4.0,1.000,0.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,15.0,9.5,+3,5.0,4.0,0.8,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,5.0,47.0,2.764705882352941,7.899999999999999,59.5,3.5,0.1096231703519153,W (+2),W (+2)
33.0,29.0,2022-12-23,21-253,OKC,NOP,1,30.1,4.0,12.0,.333,0.0,3.0,.000,3,4.0,.750,3.0,4.0,7.0,3.0,0.0,0.0,3.0,4.0,11.0,4.6,-9,9.0,4.0,0.4444444444444444,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,2.0,62.0,3.647058823529412,3.400000000000002,75.80000000000001,4.458823529411766,0.1096231703519153,W (+3),W (+3)
34.0,30.0,2022-12-27,21-257,OKC,SAS,1,30.9,7.0,12.0,.583,0.0,1.0,.000,1,1.0,1.000,2.0,7.0,9.0,3.0,1.0,2.0,0.0,2.0,15.0,16.6,+14,11.0,7.0,0.6363636363636364,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,17.0,61.0,3.588235294117647,16.2,73.4,4.31764705882353,0.1096231703519153,L (-3),L (-3)
35.0,31.0,2022-12-29,21-259,OKC,CHO,1,27.016666666666666,5.0,9.0,.556,2.0,4.0,.500,3,4.0,.750,2.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,15.0,13.5,-6,5.0,3.0,0.6,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,9.0,41.0,2.411764705882353,12.299999999999995,57.69999999999999,3.394117647058823,0.1096231703519153,W (+16),W (+16)
36.0,32.0,2022-12-31,21-261,OKC,PHI,1,27.883333333333333,6.0,10.0,.600,3.0,4.0,.750,2,2.0,1.000,0.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,17.0,11.9,-5,6.0,3.0,0.5,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,8.0,40.0,2.3529411764705883,11.099999999999994,45.79999999999999,2.694117647058823,0.1096231703519153,L (-8),L (-8)
37.0,33.0,2023-01-03,21-264,OKC,BOS,1,33.21666666666667,10.0,18.0,.556,0.0,4.0,.000,1,3.0,.333,0.0,3.0,3.0,6.0,4.0,0.0,0.0,3.0,21.0,19.5,+22,14.0,10.0,0.7142857142857143,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,13.0,99.0,5.823529411764706,19.099999999999994,115.5,6.794117647058823,0.1096231703519153,L (-19),L (-19)
38.0,34.0,2023-01-04,21-265,OKC,ORL,1,27.98333333333333,2.0,8.0,.250,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,4.0,6.8,-9,6.0,2.0,0.3333333333333333,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,8.0,37.0,2.176470588235294,6.8,59.90000000000001,3.5235294117647067,0.1096231703519153,W (+33),W (+33)
39.0,35.0,2023-01-06,21-267,OKC,WAS,1,33.516666666666666,7.0,13.0,.538,2.0,4.0,.500,2,2.0,1.000,2.0,6.0,8.0,3.0,2.0,0.0,3.0,4.0,18.0,14.4,+12,9.0,5.0,0.5555555555555556,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,13.0,76.0,4.470588235294118,13.599999999999998,85.69999999999997,5.041176470588233,0.1096231703519153,L (-11),L (-11)
40.0,36.0,2023-01-08,21-269,OKC,DAL,1,24.916666666666668,5.0,11.0,.455,0.0,2.0,.000,0,0.0,,2.0,2.0,4.0,2.0,0.0,3.0,1.0,1.0,10.0,8.4,-14,9.0,5.0,0.5555555555555556,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,7.0,71.0,4.176470588235294,8.4,79.2,4.658823529411765,0.1096231703519153,W (+17),W (+17)
41.0,37.0,2023-01-10,21-271,OKC,MIA,1,32.21666666666667,5.0,9.0,.556,1.0,2.0,.500,1,2.0,.500,0.0,0.0,0.0,5.0,2.0,1.0,1.0,4.0,12.0,10.9,-3,7.0,4.0,0.5714285714285714,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,8.0,50.0,2.9411764705882355,10.499999999999998,59.1,3.476470588235294,0.1096231703519153,W (+11),W (+11)
42.0,38.0,2023-01-12,21-273,OKC,PHI,1,27.433333333333334,6.0,11.0,.545,2.0,3.0,.667,0,0.0,,1.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,14.0,12.3,-1,8.0,4.0,0.5,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,12.0,95.0,5.588235294117647,12.299999999999995,111.7,6.570588235294117,0.1096231703519153,,
43.0,39.0,2023-01-13,21-274,OKC,CHI,1,34.06666666666667,10.0,12.0,.833,1.0,3.0,.333,1,1.0,1.000,1.0,7.0,8.0,3.0,2.0,0.0,0.0,2.0,22.0,23.7,+23,9.0,9.0,1.0,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,22.0,64.0,3.764705882352941,23.3,73.79999999999998,4.341176470588234,0.1096231703519153,L (-1),L (-1)
44.0,40.0,2023-01-15,21-276,OKC,BRK,1,34.916666666666664,0.0,9.0,.000,0.0,4.0,.000,1,2.0,.500,0.0,6.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,-1.9,+5,5.0,0.0,0.0,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,0.0,66.0,3.882352941176471,-2.3000000000000003,84.1,4.947058823529411,0.1096231703519153,W (+19),W (+19)
45.0,41.0,2023-01-18,21-279,OKC,IND,1,34.21666666666667,4.0,10.0,.400,1.0,4.0,.250,2,2.0,1.000,2.0,5.0,7.0,6.0,4.0,1.0,1.0,4.0,11.0,14.8,+33,6.0,3.0,0.5,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,16.0,96.0,5.647058823529412,13.999999999999998,105.8,6.223529411764706,0.1096231703519153,W (+14),W (+14)
46.0,42.0,2023-01-20,21-281,OKC,SAC,1,31.5,5.0,9.0,.556,1.0,3.0,.333,2,2.0,1.000,0.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,13.0,6.4,-3,6.0,4.0,0.6666666666666666,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,3.0,64.0,3.764705882352941,5.599999999999998,77.70000000000002,4.570588235294118,0.1096231703519153,W (+10),W (+10)
47.0,43.0,2023-01-22,21-283,OKC,DEN,1,28.866666666666667,1.0,6.0,.167,0.0,2.0,.000,2,2.0,1.000,1.0,5.0,6.0,2.0,1.0,1.0,0.0,3.0,4.0,4.3,+3,4.0,1.0,0.25,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,6.0,54.0,3.176470588235294,3.5,63.900000000000006,3.758823529411765,0.1096231703519153,W (+20),W (+20)
48.0,44.0,2023-01-25,21-286,OKC,ATL,1,37.516666666666666,11.0,16.0,.688,1.0,1.0,1.000,1,2.0,.500,1.0,4.0,5.0,2.0,4.0,0.0,1.0,5.0,24.0,21.1,+4,15.0,10.0,0.6666666666666666,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,16.0,81.0,4.764705882352941,20.7,92.5,5.441176470588236,0.1096231703519153,L (-5),L (-5)
49.0,45.0,2023-01-27,21-288,OKC,CLE,1,32.68333333333333,7.0,12.0,.583,3.0,3.0,1.000,0,1.0,.000,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,17.0,8.9,+3,9.0,4.0,0.4444444444444444,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,4.0,70.0,4.117647058823529,8.900000000000002,78.29999999999998,4.605882352941175,0.1096231703519153,W (+2),W (+2)
50.0,46.0,2023-01-30,21-291,OKC,GSW,1,30.966666666666665,8.0,14.0,.571,1.0,3.0,.333,2,2.0,1.000,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,19.0,15.7,-5,11.0,7.0,0.6363636363636364,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,10.0,49.0,2.8823529411764706,14.899999999999991,61.0,3.588235294117647,0.1096231703519153,L (-5),L (-5)
51.0,47.0,2023-02-01,21-293,OKC,HOU,1,29.25,2.0,9.0,.222,2.0,4.0,.500,2,2.0,1.000,2.0,4.0,6.0,3.0,2.0,2.0,3.0,2.0,8.0,6.8,-5,5.0,0.0,0.0,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,7.0,54.0,3.176470588235294,5.9999999999999964,64.2,3.776470588235296,0.1096231703519153,W (+12),W (+12)
52.0,48.0,2023-02-04,21-296,OKC,HOU,1,30.166666666666668,0.0,3.0,.000,0.0,2.0,.000,2,2.0,1.000,2.0,4.0,6.0,7.0,0.0,0.0,1.0,1.0,2.0,6.0,+23,1.0,0.0,0.0,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,9.0,95.0,5.588235294117647,5.2,118.59999999999998,6.976470588235293,0.1096231703519153,L (-8),L (-8)
53.0,49.0,2023-02-06,21-298,OKC,GSW,1,25.4,3.0,7.0,.429,0.0,2.0,.000,2,6.0,.333,0.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,8.0,7.2,-19,5.0,3.0,0.6,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,4.0,58.0,3.411764705882353,6.399999999999999,81.89999999999999,4.817647058823529,0.1096231703519153,L (-6),L (-6)
54.0,50.0,2023-02-07,21-299,OKC,LAL,1,39.78333333333333,10.0,19.0,.526,3.0,6.0,.500,2,2.0,1.000,3.0,4.0,7.0,2.0,6.0,1.0,3.0,3.0,25.0,22.9,+11,13.0,7.0,0.5384615384615384,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,17.0,76.0,4.470588235294118,22.10000000000001,84.50000000000001,4.970588235294119,0.1096231703519153,W (+32),W (+32)
55.0,51.0,2023-02-10,21-302,OKC,POR,1,32.78333333333333,4.0,10.0,.400,0.0,1.0,.000,5,5.0,1.000,1.0,3.0,4.0,6.0,3.0,0.0,1.0,3.0,13.0,14.2,-1,9.0,4.0,0.4444444444444444,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,10.0,71.0,4.176470588235294,12.2,97.29999999999998,5.723529411764705,0.1096231703519153,L (-27),L (-27)
56.0,52.0,2023-02-13,21-305,OKC,NOP,1,39.16666666666666,9.0,15.0,.600,2.0,3.0,.667,2,2.0,1.000,2.0,5.0,7.0,4.0,2.0,1.0,1.0,1.0,22.0,22.1,+10,12.0,7.0,0.5833333333333334,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,18.0,31.0,1.8235294117647056,21.3,42.4,2.494117647058824,0.1096231703519153,W (+3),W (+3)
57.0,53.0,2023-02-15,21-307,OKC,HOU,1,22.216666666666665,5.0,7.0,.714,1.0,2.0,.500,2,2.0,1.000,3.0,1.0,4.0,2.0,1.0,0.0,2.0,4.0,13.0,11.3,+30,5.0,4.0,0.8,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,9.0,56.0,3.294117647058824,10.500000000000002,75.29999999999998,4.429411764705882,0.1096231703519153,W (+9),W (+9)
58.0,54.0,2023-02-23,21-315,OKC,UTA,1,37.583333333333336,4.0,10.0,.400,1.0,4.0,.250,0,0.0,,3.0,3.0,6.0,2.0,1.0,0.0,1.0,4.0,9.0,6.4,-11,6.0,3.0,0.5,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,7.0,50.0,2.9411764705882355,6.4,72.39999999999999,4.258823529411764,0.1096231703519153,L (-3),L (-3)
