Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
48.0,43.0,2023-01-25,21-356,OKC,ATL,0,12.25,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.5,-14,2.0,1.0,0.5,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,2.0,95.0,5.588235294117647,1.4999999999999998,111.7,6.570588235294117,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-5),L (-5)
49.0,44.0,2023-01-27,21-358,OKC,CLE,0,8.983333333333333,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,-2.0,-4,1.0,0.0,0.0,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,0.0,74.0,4.352941176470588,-2.0,89.19999999999999,5.247058823529411,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+2),W (+2)
50.0,45.0,2023-01-30,21-361,OKC,GSW,0,12.95,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,1.5,-3,2.0,1.0,0.5,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,1.0,58.0,3.411764705882353,1.5,74.39999999999999,4.376470588235294,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-5),L (-5)
51.0,46.0,2023-02-01,21-363,OKC,HOU,0,16.566666666666666,6.0,12.0,.500,4.0,9.0,.444,2,2.0,1.000,1.0,4.0,5.0,0.0,1.0,0.0,2.0,4.0,18.0,11.3,+4,3.0,2.0,0.6666666666666666,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,8.0,53.0,3.117647058823529,10.499999999999998,59.7,3.511764705882353,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+12),W (+12)
52.0,47.0,2023-02-04,22-001,OKC,HOU,0,22.75,4.0,10.0,.400,1.0,6.0,.167,2,4.0,.500,0.0,2.0,2.0,5.0,1.0,0.0,0.0,3.0,11.0,8.7,0,4.0,3.0,0.75,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,5.0,99.0,5.823529411764706,7.899999999999999,115.9,6.81764705882353,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-8),L (-8)
53.0,48.0,2023-02-06,22-003,OKC,GSW,0,25.216666666666665,8.0,17.0,.471,2.0,6.0,.333,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,18.0,9.2,-10,11.0,6.0,0.5454545454545454,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,3.0,59.0,3.4705882352941178,9.2,79.1,4.652941176470588,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-6),L (-6)
54.0,49.0,2023-02-07,22-004,OKC,LAL,0,5.15,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-3,1.0,0.0,0.0,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,-1.0,94.0,5.529411764705882,-0.7,107.30000000000004,6.311764705882355,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+32),W (+32)
55.0,50.0,2023-02-10,22-007,OKC,POR,0,20.383333333333333,3.0,8.0,.375,2.0,4.0,.500,1,1.0,1.000,1.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,9.0,7.1,+5,4.0,1.0,0.25,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,4.0,77.0,4.529411764705882,6.6999999999999975,102.79999999999998,6.047058823529411,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-27),L (-27)
56.0,,2023-02-13,22-010,OKC,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,,49.0,2.8823529411764706,0.0,63.7,3.747058823529412,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+3),W (+3)
57.0,51.0,2023-02-15,22-012,OKC,HOU,0,10.216666666666669,1.0,4.0,.250,1.0,3.0,.333,1,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.2,0,1.0,0.0,0.0,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,-3.0,68.0,4.0,-0.1999999999999995,85.99999999999999,5.058823529411764,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+9),W (+9)
58.0,52.0,2023-02-23,22-020,OKC,UTA,0,14.25,2.0,7.0,.286,1.0,5.0,.200,1,1.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,3.1,+8,2.0,1.0,0.5,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,1.0,56.0,3.294117647058824,2.7,76.1,4.476470588235294,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-3),L (-3)
59.0,53.0,2023-02-24,22-021,OKC,PHO,0,15.65,4.0,7.0,.571,2.0,3.0,.667,1,1.0,1.000,1.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,11.0,10.7,-4,4.0,2.0,0.5,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,10.0,52.0,3.0588235294117645,10.3,66.10000000000001,3.888235294117648,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+37),W (+37)
60.0,54.0,2023-02-26,22-023,OKC,SAC,0,14.316666666666666,0.0,6.0,.000,0.0,2.0,.000,0,0.0,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,-2.2,+2,4.0,0.0,0.0,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,-2.0,74.0,4.352941176470588,-2.2,93.6,5.505882352941176,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-1),L (-1)
61.0,55.0,2023-02-28,22-025,OKC,SAC,0,20.816666666666663,3.0,9.0,.333,1.0,3.0,.333,3,3.0,1.000,0.0,3.0,3.0,6.0,0.0,0.0,1.0,2.0,10.0,8.2,-2,6.0,2.0,0.3333333333333333,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,6.0,47.0,2.764705882352941,6.999999999999997,60.8,3.576470588235294,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-9),L (-9)
62.0,56.0,2023-03-01,22-026,OKC,LAL,0,8.866666666666667,1.0,3.0,.333,0.0,2.0,.000,2,2.0,1.000,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,4.9,+14,1.0,1.0,1.0,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,4.0,71.0,4.176470588235294,4.1000000000000005,82.39999999999999,4.847058823529411,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-9),L (-9)
63.0,57.0,2023-03-03,22-028,OKC,UTA,0,14.733333333333333,2.0,6.0,.333,2.0,2.0,1.000,0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,6.0,5.6,+8,4.0,0.0,0.0,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,6.0,78.0,4.588235294117647,5.6,97.0,5.705882352941177,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,,
64.0,,2023-03-05,22-030,OKC,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,,84.0,4.941176470588236,0.0,108.1,6.358823529411764,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-6),L (-6)
65.0,,2023-03-07,22-032,OKC,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,,81.0,4.764705882352941,0.0,103.6,6.094117647058823,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-6),L (-6)
66.0,58.0,2023-03-08,22-033,OKC,PHO,0,27.6,4.0,9.0,.444,2.0,5.0,.400,4,5.0,.800,0.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,14.0,11.2,-2,4.0,2.0,0.5,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,7.0,34.0,2.0,9.6,47.00000000000001,2.7647058823529416,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+27),W (+27)
67.0,,2023-03-11,22-036,OKC,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,,55.0,3.235294117647059,0.0,79.10000000000001,4.652941176470589,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+10),W (+10)
68.0,,2023-03-12,22-037,OKC,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,,71.0,4.176470588235294,0.0,79.19999999999999,4.658823529411764,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+9),W (+9)
69.0,,2023-03-14,22-039,OKC,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,,76.0,4.470588235294118,0.0,90.7,5.335294117647059,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-31),L (-31)
70.0,59.0,2023-03-16,22-041,OKC,TOR,0,21.133333333333333,5.0,9.0,.556,2.0,3.0,.667,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,12.0,8.0,-6,6.0,3.0,0.5,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,5.0,49.0,2.8823529411764706,7.999999999999998,63.900000000000006,3.758823529411765,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+14),W (+14)
71.0,60.0,2023-03-19,22-044,OKC,PHO,0,5.983333333333333,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.5,-2,1.0,0.0,0.0,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,-3.0,74.0,4.352941176470588,-2.5,92.79999999999998,5.458823529411764,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+12),W (+12)
72.0,,2023-03-21,22-046,OKC,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,,47.0,2.764705882352941,0.0,58.09999999999999,3.417647058823529,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,W (+14),W (+14)
73.0,61.0,2023-03-23,22-048,OKC,LAC,0,8.883333333333333,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,5.0,2.0,-4,2.0,1.0,0.5,55,28,36,21,60,61,36,38,62,47,27,59,39,30,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,0.7857142857142857,0.8235294117647058,,0.8372093023255814,0.525,0.821917808219178,0.8133333333333334,0.0,0.7346938775510204,0.8837209302325582,0.8157894736842105,0.8867924528301887,0.6585365853658537,0.7972972972972973,0.6190476190476191,0.7692307692307693,0.7941176470588235,10,8,,57.0,9.0,,0.175438596491228,0.8888888888888888,17,1.0,51.0,3.0,2.0,65.60000000000001,3.858823529411765,10.0,0.5,-3.9,-3.0,-1.0,0.0536696771514585,0.492,0.513,0.11,-0.6,-0.6,L (-17),L (-17)
