Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Shared Games with Bones Hyland,Shared Games with Mason Plumlee,Shared Games with Russell Westbrook,Amir Coffey,Bones Hyland,Brandon Boston Jr.,Ivica Zubac,Jason Preston,Justin Holiday,Kawhi Leonard,Marcus Morris,Mason Plumlee,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Robert Covington,Russell Westbrook,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with Justin Holiday,co_inf with Kawhi Leonard,co_inf with Marcus Morris,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Bones Hyland,co_inf with Mason Plumlee,co_inf with Russell Westbrook,co_inf with Xavier Moon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,41.0,2023-01-23,34-029,HOU,MIN,1.0,30.45,5.0,13.0,0.385,2.0,5.0,0.4,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,14.0,10.6,-3.0,8.0,3.0,0.375,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,7.0,78.0,2.294117647058824,9.799999999999995,86.69999999999999,2.55,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-5),L (-5)
48.0,42.0,2023-01-25,34-031,HOU,WAS,1.0,31.2,4.0,14.0,0.286,1.0,6.0,0.167,0.0,0.0,,1.0,5.0,6.0,1.0,1.0,0.0,3.0,1.0,9.0,1.3,-21.0,8.0,3.0,0.375,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,0.0,102.0,3.0,1.299999999999999,135.29999999999998,3.979411764705882,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-9),L (-9)
49.0,,2023-01-26,34-032,HOU,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,,76.0,2.235294117647059,0.0,98.40000000000002,2.894117647058824,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,W (+5),W (+5)
50.0,43.0,2023-01-28,34-034,HOU,DET,1.0,33.55,8.0,17.0,0.471,1.0,8.0,0.125,7.0,7.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,24.0,18.2,0.0,9.0,7.0,0.7777777777777778,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,5.0,123.0,3.6176470588235294,15.400000000000002,132.1,3.885294117647059,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-5),L (-5)
51.0,44.0,2023-02-01,34-038,HOU,OKC,1.0,34.53333333333333,8.0,17.0,0.471,3.0,6.0,0.5,6.0,9.0,0.667,0.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,25.0,17.1,1.0,11.0,5.0,0.4545454545454545,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,4.0,107.0,3.147058823529412,14.699999999999996,123.20000000000002,3.6235294117647054,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-18),L (-18)
52.0,45.0,2023-02-03,34-040,HOU,TOR,1.0,33.9,10.0,15.0,0.667,2.0,5.0,0.4,6.0,7.0,0.857,0.0,3.0,3.0,5.0,1.0,0.0,1.0,4.0,28.0,23.9,11.0,10.0,8.0,0.8,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,14.0,99.0,2.911764705882353,21.5,104.59999999999997,3.076470588235293,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,W (+3),W (+3)
53.0,,2023-02-04,34-041,HOU,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,,36.0,1.0588235294117647,0.0,61.50000000000001,1.808823529411765,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,W (+6),W (+6)
54.0,46.0,2023-02-06,34-043,HOU,SAC,1.0,31.23333333333333,5.0,7.0,0.714,3.0,5.0,0.6,3.0,4.0,0.75,0.0,0.0,0.0,8.0,2.0,1.0,3.0,1.0,16.0,17.6,-15.0,2.0,2.0,1.0,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,13.0,79.0,2.323529411764706,16.400000000000002,107.3,3.1558823529411764,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-6),L (-6)
55.0,47.0,2023-02-08,34-045,HOU,SAC,1.0,31.45,3.0,7.0,0.429,1.0,3.0,0.333,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,9.0,4.3,-2.0,4.0,2.0,0.5,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,2.0,80.0,2.3529411764705883,3.5,96.70000000000002,2.844117647058824,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-32),L (-32)
56.0,,2023-02-10,34-047,LAC,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,,81.0,2.3823529411764706,0.0,101.4,2.9823529411764707,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-20),L (-20)
57.0,48.0,2023-02-14,34-051,LAC,GSW,0.0,21.58333333333333,2.0,7.0,0.286,1.0,3.0,0.333,2.0,3.0,0.667,0.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,7.0,6.9,2.0,4.0,1.0,0.25,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,5.0,70.0,2.0588235294117645,6.1,85.5,2.514705882352941,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-2),L (-2)
58.0,49.0,2023-02-16,34-053,LAC,PHO,0.0,26.33333333333333,3.0,8.0,0.375,2.0,5.0,0.4,5.0,5.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,13.0,15.4,5.0,3.0,1.0,0.3333333333333333,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,10.0,71.0,2.088235294117647,13.4,85.2,2.5058823529411764,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-13),L (-13)
59.0,50.0,2023-02-24,34-061,LAC,SAC,0.0,19.716666666666665,2.0,3.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,8.0,5.8,-16.0,0.0,0.0,,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,5.0,78.0,2.294117647058824,5.000000000000002,90.99999999999996,2.676470588235293,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,W (+10),W (+10)
60.0,51.0,2023-02-26,34-063,LAC,DEN,0.0,25.15,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.2,-4.0,3.0,0.0,0.0,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,2.0,113.0,3.323529411764706,0.1999999999999997,114.6,3.3705882352941177,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,W (+9),W (+9)
61.0,52.0,2023-02-28,34-065,LAC,MIN,0.0,7.433333333333334,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-13.0,2.0,0.0,0.0,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,-1.0,85.0,2.5,-1.1,91.9,2.7029411764705884,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-1),L (-1)
62.0,53.0,2023-03-02,34-067,LAC,GSW,1.0,33.6,6.0,16.0,0.375,2.0,10.0,0.2,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,16.0,5.3,-11.0,6.0,4.0,0.6666666666666666,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,-3.0,93.0,2.735294117647059,4.499999999999998,119.09999999999998,3.502941176470588,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-10),L (-10)
63.0,54.0,2023-03-03,34-068,LAC,SAC,1.0,30.066666666666663,8.0,13.0,0.615,3.0,7.0,0.429,2.0,3.0,0.667,0.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,21.0,17.9,16.0,6.0,5.0,0.8333333333333334,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,12.0,57.0,1.6764705882352942,17.099999999999994,70.6,2.076470588235294,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,,
64.0,55.0,2023-03-05,34-070,LAC,MEM,0.0,33.0,6.0,7.0,0.857,3.0,4.0,0.75,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,17.0,14.7,20.0,3.0,3.0,1.0,43,14,25,33,1,38,44,16,43,29,47,34,47,16,41,75.0,31.0,39.0,57.0,4.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5733333333333334,0.4516129032258064,0.6410256410256411,0.5789473684210527,0.25,0.7037037037037037,0.5569620253164557,0.5161290322580645,0.5657894736842105,0.453125,0.573170731707317,0.576271186440678,0.573170731707317,0.0,0.5161290322580645,0.5466666666666666,,10,2,18,1,16,18,26,17,18,6,21,11,17,26,11,22,12,21,19,50.0,56.0,22.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.2,0.0909090909090909,0.2368421052631578,0.0714285714285714,0.0,0.3461538461538461,0.2615384615384615,0.2727272727272727,0.2692307692307692,0.1833333333333333,0.3035714285714285,0.2291666666666666,0.2716049382716049,0.2142857142857142,0.2658227848101265,0.2602739726027397,0.0,34,11.0,69.0,2.0294117647058822,13.9,84.60000000000001,2.488235294117647,11.8,2.3,-1.9,-0.5,-1.4,0.0258750268413141,0.587,0.545,0.265,0.1,1.8,L (-7),L (-7)
