Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Amir Coffey,Brandon Boston Jr.,Jason Preston,John Wall,Kawhi Leonard,Luke Kennard,Marcus Morris,Moses Brown,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Reggie Jackson,Robert Covington,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Jason Preston,co_inf with John Wall,co_inf with Kawhi Leonard,co_inf with Luke Kennard,co_inf with Marcus Morris,co_inf with Moses Brown,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
27.0,27.0,2022-12-08,25-265,LAC,MIA,1.0,33.75,3.0,4.0,0.75,0.0,0.0,,3.0,3.0,1.0,0.0,8.0,8.0,0.0,1.0,1.0,2.0,3.0,9.0,8.3,10.0,4.0,3.0,0.75,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,10.0,85.0,4.473684210526316,7.100000000000001,92.4,4.863157894736842,0.0878247799012239,L (-5),L (-5)
28.0,28.0,2022-12-10,25-267,LAC,WAS,1.0,19.95,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,0.8,-8.0,5.0,2.0,0.4,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,2.0,94.0,4.947368421052632,0.7999999999999998,103.3,5.436842105263158,0.0878247799012239,L (-5),L (-5)
29.0,29.0,2022-12-12,25-269,LAC,BOS,1.0,17.1,1.0,1.0,1.0,0.0,0.0,,2.0,4.0,0.5,1.0,2.0,3.0,1.0,0.0,1.0,1.0,5.0,4.0,2.6,14.0,1.0,1.0,1.0,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,3.0,76.0,4.0,1.8000000000000007,84.80000000000001,4.463157894736843,0.0878247799012239,W (+7),W (+7)
30.0,30.0,2022-12-14,25-271,LAC,MIN,1.0,17.25,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,,5.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,-10.0,5.0,1.0,0.2,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,3.0,50.0,2.631578947368421,0.5000000000000009,61.1,3.2157894736842105,0.0878247799012239,W (+20),W (+20)
31.0,,2022-12-15,25-272,LAC,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,,59.0,3.1052631578947367,0.0,70.5,3.710526315789474,0.0878247799012239,W (+11),W (+11)
32.0,,2022-12-17,25-274,LAC,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,,59.0,3.1052631578947367,0.0,73.69999999999999,3.878947368421052,0.0878247799012239,L (-16),L (-16)
33.0,31.0,2022-12-21,25-278,LAC,CHO,1.0,22.6,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,3.0,5.0,8.0,1.0,0.0,1.0,2.0,5.0,4.0,3.7,2.0,3.0,2.0,0.6666666666666666,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,9.0,89.0,4.684210526315789,3.6999999999999975,101.6,5.347368421052631,0.0878247799012239,W (+9),W (+9)
34.0,32.0,2022-12-23,25-280,LAC,PHI,1.0,33.55,3.0,3.0,1.0,0.0,0.0,,1.0,1.0,1.0,2.0,10.0,12.0,2.0,0.0,2.0,0.0,1.0,7.0,12.9,0.0,3.0,3.0,1.0,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,19.0,99.0,5.2105263157894735,12.5,118.1,6.21578947368421,0.0878247799012239,W (+21),W (+21)
35.0,33.0,2022-12-26,25-283,LAC,DET,1.0,41.03333333333333,4.0,5.0,0.8,0.0,0.0,,4.0,4.0,1.0,6.0,9.0,15.0,1.0,1.0,0.0,4.0,2.0,12.0,13.9,10.0,5.0,4.0,0.8,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,16.0,71.0,3.736842105263158,12.299999999999994,88.70000000000003,4.66842105263158,0.0878247799012239,L (-5),L (-5)
36.0,34.0,2022-12-27,25-284,LAC,TOR,1.0,31.266666666666666,7.0,13.0,0.538,0.0,0.0,,9.0,12.0,0.75,10.0,6.0,16.0,1.0,0.0,1.0,2.0,3.0,23.0,22.5,15.0,13.0,7.0,0.5384615384615384,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,14.0,96.0,5.052631578947368,18.9,109.5,5.7631578947368425,0.0878247799012239,W (+11),W (+11)
37.0,35.0,2022-12-29,25-286,LAC,BOS,1.0,29.966666666666665,6.0,9.0,0.667,0.0,0.0,,1.0,4.0,0.25,4.0,7.0,11.0,0.0,1.0,1.0,1.0,3.0,13.0,12.3,10.0,9.0,6.0,0.6666666666666666,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,12.0,86.0,4.526315789473684,11.9,100.8,5.3052631578947365,0.0878247799012239,W (+11),W (+11)
38.0,36.0,2022-12-31,25-288,LAC,IND,1.0,26.916666666666668,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,6.0,5.6,0.0,5.0,3.0,0.6,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,7.0,92.0,4.842105263157895,5.6,122.89999999999998,6.4684210526315775,0.0878247799012239,L (-6),L (-6)
39.0,37.0,2023-01-02,25-290,LAC,MIA,1.0,34.13333333333333,4.0,6.0,0.667,0.0,0.0,,2.0,2.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,2.0,5.0,10.0,6.3,0.0,6.0,4.0,0.6666666666666666,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,7.0,75.0,3.947368421052632,5.5,82.7,4.352631578947369,0.0878247799012239,L (-1),L (-1)
40.0,38.0,2023-01-05,25-293,LAC,DEN,1.0,15.533333333333331,2.0,2.0,1.0,0.0,0.0,,4.0,4.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,8.0,8.6,-24.0,2.0,2.0,1.0,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,7.0,81.0,4.2631578947368425,7.0,101.2,5.326315789473685,0.0878247799012239,L (-10),L (-10)
41.0,39.0,2023-01-06,25-294,LAC,MIN,1.0,21.1,4.0,8.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,9.0,4.9,-26.0,7.0,4.0,0.5714285714285714,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,1.0,74.0,3.8947368421052633,4.499999999999999,105.09999999999998,5.53157894736842,0.0878247799012239,L (-31),L (-31)
42.0,40.0,2023-01-08,25-296,LAC,ATL,1.0,37.65,6.0,9.0,0.667,0.0,0.0,,5.0,6.0,0.833,8.0,10.0,18.0,3.0,0.0,1.0,2.0,4.0,17.0,20.5,6.0,9.0,6.0,0.6666666666666666,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,22.0,64.0,3.3684210526315788,18.5,98.1,5.163157894736842,0.0878247799012239,,
43.0,41.0,2023-01-10,25-298,LAC,DAL,1.0,15.666666666666666,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,2.0,1.0,0.0,1.0,4.0,8.0,8.5,7.0,6.0,4.0,0.6666666666666666,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,11.0,112.0,5.894736842105263,8.5,132.10000000000002,6.952631578947369,0.0878247799012239,L (-13),L (-13)
44.0,42.0,2023-01-13,25-301,LAC,DEN,1.0,27.95,2.0,7.0,0.286,0.0,0.0,,2.0,2.0,1.0,3.0,4.0,7.0,1.0,1.0,0.0,1.0,3.0,6.0,4.7,-16.0,7.0,2.0,0.2857142857142857,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,5.0,68.0,3.5789473684210527,3.8999999999999977,95.8,5.042105263157895,0.0878247799012239,L (-4),L (-4)
45.0,43.0,2023-01-15,25-303,LAC,HOU,1.0,29.766666666666666,4.0,5.0,0.8,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,0.0,2.0,2.0,2.0,3.0,10.0,9.8,3.0,5.0,4.0,0.8,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,10.0,93.0,4.894736842105263,9.0,123.6,6.505263157894737,0.0878247799012239,W (+12),W (+12)
46.0,44.0,2023-01-17,25-305,LAC,PHI,1.0,35.03333333333333,5.0,7.0,0.714,0.0,0.0,,2.0,2.0,1.0,2.0,7.0,9.0,1.0,0.0,2.0,0.0,3.0,12.0,13.5,-4.0,7.0,5.0,0.7142857142857143,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,15.0,62.0,3.263157894736842,12.7,97.10000000000002,5.110526315789475,0.0878247799012239,L (-12),L (-12)
47.0,45.0,2023-01-18,25-306,LAC,UTA,1.0,26.0,7.0,13.0,0.538,0.0,0.0,,1.0,1.0,1.0,7.0,5.0,12.0,1.0,0.0,2.0,2.0,2.0,15.0,14.4,-11.0,13.0,7.0,0.5384615384615384,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,14.0,71.0,3.736842105263158,13.999999999999996,82.5,4.342105263157895,0.0878247799012239,W (+21),W (+21)
48.0,46.0,2023-01-20,25-308,LAC,SAS,1.0,35.53333333333333,6.0,10.0,0.6,0.0,0.0,,0.0,2.0,0.0,8.0,8.0,16.0,1.0,0.0,0.0,0.0,3.0,12.0,14.1,12.0,10.0,6.0,0.6,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,17.0,85.0,4.473684210526316,14.099999999999998,122.5,6.447368421052632,0.0878247799012239,L (-10),L (-10)
49.0,47.0,2023-01-22,25-310,LAC,DAL,1.0,22.9,2.0,6.0,0.333,0.0,0.0,,2.0,2.0,1.0,4.0,5.0,9.0,1.0,0.0,0.0,2.0,4.0,6.0,4.0,0.0,6.0,2.0,0.3333333333333333,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,6.0,70.0,3.684210526315789,3.2,95.20000000000002,5.010526315789474,0.0878247799012239,L (-23),L (-23)
50.0,48.0,2023-01-24,25-312,LAC,LAL,1.0,34.45,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,2.0,6.0,8.0,0.0,0.0,1.0,1.0,3.0,6.0,6.1,7.0,4.0,3.0,0.75,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,10.0,118.0,6.2105263157894735,6.099999999999997,141.4,7.442105263157895,0.0878247799012239,W (+5),W (+5)
51.0,49.0,2023-01-26,25-314,LAC,SAS,1.0,20.916666666666668,4.0,5.0,0.8,0.0,0.0,,3.0,6.0,0.5,1.0,4.0,5.0,0.0,0.0,2.0,1.0,5.0,11.0,8.2,16.0,5.0,4.0,0.8,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,6.0,105.0,5.526315789473684,6.999999999999998,130.9,6.889473684210526,0.0878247799012239,W (+14),W (+14)
52.0,50.0,2023-01-28,25-316,LAC,ATL,1.0,36.583333333333336,6.0,9.0,0.667,0.0,0.0,,6.0,6.0,1.0,2.0,4.0,6.0,3.0,1.0,2.0,0.0,4.0,18.0,19.6,10.0,9.0,6.0,0.6666666666666666,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,15.0,98.0,5.157894736842105,17.19999999999999,108.9,5.731578947368422,0.0878247799012239,W (+18),W (+18)
53.0,51.0,2023-01-29,25-317,LAC,CLE,1.0,21.83333333333333,0.0,5.0,0.0,0.0,0.0,,2.0,2.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,-29.0,5.0,0.0,0.0,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,1.0,35.0,1.8421052631578947,-0.7999999999999997,62.30000000000001,3.2789473684210533,0.0878247799012239,W (+38),W (+38)
54.0,52.0,2023-01-31,25-319,LAC,CHI,1.0,28.0,6.0,7.0,0.857,0.0,0.0,,2.0,5.0,0.4,3.0,9.0,12.0,1.0,0.0,3.0,0.0,2.0,14.0,17.1,15.0,7.0,6.0,0.8571428571428571,45,20,13,32,48,34,61,32,19,72,57,52,52,45,75,50.0,22.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.9,0.9090909090909092,0.9285714285714286,0.9411764705882352,0.9230769230769232,0.576271186440678,0.9384615384615383,0.8888888888888888,0.8636363636363636,0.9230769230769232,0.95,0.9285714285714286,0.7647058823529411,0.9375,0.925925925925926,0.0,19,13,18,17,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2321428571428571,0.2608695652173913,0.0,0.2328767123287671,19,18.0,74.0,3.8947368421052633,16.3,107.4,5.652631578947369,0.0878247799012239,W (+7),W (+7)
