Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Lauri Markkanen,Shared Games with Micah Potter,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,,2022-12-09,21-267,UTA,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,23.0,1.9166666666666667,0.0,21.9,1.825,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+1),W (+1)
29.0,,2022-12-10,21-268,UTA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,51.0,4.25,0.0,48.39999999999999,4.033333333333332,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-10),L (-10)
30.0,,2022-12-13,21-271,UTA,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,52.0,4.333333333333333,0.0,41.69999999999999,3.474999999999999,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-5),L (-5)
31.0,,2022-12-15,21-273,UTA,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,66.0,5.5,0.0,74.8,6.233333333333333,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+21),W (+21)
32.0,,2022-12-17,21-275,UTA,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,34.0,2.833333333333333,0.0,38.6,3.216666666666667,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+3),W (+3)
33.0,,2022-12-19,21-277,UTA,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,29.0,2.4166666666666665,0.0,48.00000000000001,4.000000000000001,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-26),L (-26)
34.0,,2022-12-20,21-278,UTA,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,47.0,3.9166666666666665,0.0,64.30000000000001,5.358333333333334,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-23),L (-23)
35.0,,2022-12-22,21-280,UTA,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,60.0,5.0,0.0,43.50000000000001,3.625,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+15),W (+15)
36.0,,2022-12-26,21-284,UTA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,36.0,3.0,0.0,44.2,3.6833333333333336,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+8),W (+8)
37.0,,2022-12-28,21-286,UTA,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,45.0,3.75,0.0,44.70000000000001,3.725000000000001,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-4),L (-4)
38.0,,2022-12-30,21-288,UTA,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,63.0,5.25,0.0,66.10000000000001,5.508333333333334,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-5),L (-5)
39.0,,2022-12-31,21-289,UTA,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,57.0,4.75,0.0,58.3,4.858333333333333,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-1),L (-1)
40.0,,2023-01-03,21-292,UTA,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,48.0,4.0,0.0,37.2,3.1,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-3),L (-3)
41.0,,2023-01-05,21-294,UTA,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,78.0,6.5,0.0,86.2,7.183333333333334,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-2),L (-2)
42.0,,2023-01-07,21-296,UTA,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,75.0,6.25,0.0,72.10000000000001,6.008333333333334,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,,
43.0,,2023-01-08,21-297,UTA,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,73.0,6.083333333333333,0.0,65.70000000000002,5.475000000000001,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+17),W (+17)
44.0,,2023-01-10,21-299,UTA,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,65.0,5.416666666666667,0.0,56.3,4.691666666666666,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-8),L (-8)
45.0,,2023-01-13,21-302,UTA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,59.0,4.916666666666667,0.0,54.49999999999999,4.541666666666666,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-5),L (-5)
46.0,,2023-01-14,21-303,UTA,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,52.0,4.333333333333333,0.0,58.5,4.875,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+2),W (+2)
47.0,,2023-01-16,21-305,UTA,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,53.0,4.416666666666667,0.0,45.09999999999998,3.758333333333332,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+4),W (+4)
48.0,,2023-01-18,21-307,UTA,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,55.0,4.583333333333333,0.0,63.0,5.25,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-1),L (-1)
49.0,,2023-01-20,21-309,UTA,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,39.0,3.25,0.0,41.49999999999999,3.4583333333333326,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+1),W (+1)
50.0,,2023-01-23,21-312,UTA,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,52.0,4.333333333333333,0.0,51.3,4.275,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+23),W (+23)
51.0,,2023-01-25,21-314,UTA,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,58.0,4.833333333333333,0.0,49.3,4.108333333333333,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-11),L (-11)
52.0,,2023-01-28,21-317,UTA,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,52.0,4.333333333333333,0.0,45.0,3.75,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+18),W (+18)
53.0,,2023-02-01,21-321,UTA,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,75.0,6.25,0.0,70.70000000000002,5.891666666666668,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-10),L (-10)
54.0,,2023-02-03,21-323,UTA,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,49.0,4.083333333333333,0.0,47.6,3.966666666666667,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+8),W (+8)
55.0,,2023-02-06,21-326,UTA,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,42.0,3.5,0.0,51.000000000000014,4.250000000000001,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,W (+3),W (+3)
56.0,,2023-02-08,21-328,UTA,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,16,9,4,18,10,17,15,9,14,48.0,1.0,78.0,4.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.2352941176470588,0.0,0.1363636363636363,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.3050847457627119,0.1785714285714285,0.3269230769230769,0.2307692307692307,0.25,0.1891891891891892,15,16,41.0,52.0,67.0,0.3658536585365853,0.3076923076923077,0.0,12,,71.0,5.916666666666667,0.0,69.19999999999999,5.766666666666666,6.5,-0.2,-6.5,-4.3,-2.2,0.0090625,0.411,0.606,0.038,-0.3,-0.3,L (-7),L (-7)
