Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
23.0,20.0,2022-11-28,21-125,UTA,CHI,0.0,5.35,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-3.0,0.0,0.0,,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,3.0,57.0,2.85,0.9999999999999998,65.7,3.285,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-1),L (-1)
24.0,21.0,2022-11-30,21-127,UTA,LAC,0.0,21.866666666666667,2.0,3.0,0.667,0.0,0.0,,1.0,3.0,0.333,0.0,4.0,4.0,0.0,0.0,4.0,1.0,3.0,5.0,4.7,8.0,3.0,2.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,6.0,84.0,4.2,4.300000000000001,78.9,3.945,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-7),L (-7)
25.0,22.0,2022-12-02,21-129,UTA,IND,0.0,24.933333333333334,7.0,7.0,1.0,0.0,0.0,,6.0,8.0,0.75,4.0,7.0,11.0,1.0,0.0,2.0,1.0,4.0,20.0,21.5,4.0,7.0,7.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,18.0,47.0,2.35,19.1,60.9,3.045,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+13),W (+13)
26.0,23.0,2022-12-03,21-130,UTA,POR,0.0,16.516666666666666,4.0,4.0,1.0,0.0,0.0,,0.0,0.0,,2.0,6.0,8.0,0.0,0.0,3.0,0.0,3.0,8.0,10.9,-10.0,4.0,4.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,15.0,45.0,2.25,10.900000000000002,49.9,2.495,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+20),W (+20)
27.0,24.0,2022-12-07,21-134,UTA,GSW,1.0,23.98333333333333,5.0,6.0,0.833,0.0,0.0,,0.0,0.0,,4.0,8.0,12.0,1.0,0.0,5.0,1.0,4.0,10.0,14.6,0.0,6.0,5.0,0.8333333333333334,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,21.0,41.0,2.05,14.6,52.5,2.625,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-5),L (-5)
28.0,25.0,2022-12-09,21-136,UTA,MIN,1.0,21.4,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,0.0,1.0,0.0,1.0,3.0,6.0,6.5,0.0,4.0,3.0,0.75,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,9.0,14.0,0.7,6.499999999999999,15.4,0.77,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+1),W (+1)
29.0,26.0,2022-12-10,21-137,UTA,DEN,0.0,22.066666666666663,4.0,6.0,0.667,0.0,0.0,,2.0,3.0,0.667,2.0,6.0,8.0,0.0,0.0,3.0,0.0,2.0,10.0,11.5,4.0,6.0,4.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,12.0,39.0,1.95,10.7,39.39999999999999,1.9699999999999995,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-10),L (-10)
30.0,27.0,2022-12-13,21-140,UTA,NOP,0.0,23.3,5.0,10.0,0.5,0.0,0.0,,1.0,2.0,0.5,6.0,10.0,16.0,0.0,0.0,3.0,0.0,2.0,11.0,14.1,9.0,10.0,5.0,0.5,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,18.0,34.0,1.7,13.699999999999996,27.3,1.365,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-5),L (-5)
31.0,28.0,2022-12-15,21-142,UTA,NOP,0.0,28.316666666666663,4.0,4.0,1.0,0.0,0.0,,3.0,4.0,0.75,2.0,6.0,8.0,1.0,1.0,3.0,2.0,5.0,11.0,12.4,12.0,4.0,4.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,14.0,52.0,2.6,11.2,63.6,3.18,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+21),W (+21)
32.0,29.0,2022-12-17,21-144,UTA,MIL,0.0,14.4,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,6.1,-9.0,2.0,2.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,7.0,27.0,1.35,6.1,32.49999999999999,1.6249999999999996,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+3),W (+3)
33.0,30.0,2022-12-19,21-146,UTA,CLE,1.0,25.48333333333333,5.0,5.0,1.0,0.0,0.0,,1.0,4.0,0.25,2.0,4.0,6.0,1.0,1.0,2.0,1.0,5.0,11.0,11.0,-9.0,5.0,5.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,11.0,18.0,0.9,10.6,38.7,1.935,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-26),L (-26)
34.0,31.0,2022-12-20,21-147,UTA,DET,1.0,27.183333333333334,5.0,7.0,0.714,0.0,0.0,,0.0,2.0,0.0,4.0,4.0,8.0,1.0,0.0,2.0,1.0,3.0,10.0,10.2,7.0,7.0,5.0,0.7142857142857143,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,11.0,36.0,1.8,10.2,49.2,2.46,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-23),L (-23)
35.0,32.0,2022-12-22,21-149,UTA,WAS,1.0,32.38333333333333,5.0,7.0,0.714,0.0,0.0,,2.0,2.0,1.0,5.0,9.0,14.0,1.0,0.0,2.0,1.0,2.0,12.0,15.6,16.0,7.0,5.0,0.7142857142857143,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,19.0,41.0,2.05,14.799999999999995,39.0,1.95,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+15),W (+15)
36.0,33.0,2022-12-26,21-153,UTA,SAS,1.0,21.08333333333333,2.0,4.0,0.5,0.0,0.0,,3.0,6.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,7.0,4.2,-2.0,4.0,2.0,0.5,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,1.0,35.0,1.75,2.9999999999999987,51.0,2.55,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+8),W (+8)
37.0,34.0,2022-12-28,21-155,UTA,GSW,0.0,20.15,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,3.0,3.0,6.0,1.0,0.0,3.0,0.0,1.0,6.0,8.6,-4.0,4.0,2.0,0.5,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,8.0,37.0,1.85,7.799999999999997,44.20000000000001,2.2100000000000004,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-4),L (-4)
38.0,35.0,2022-12-30,21-157,UTA,SAC,0.0,23.516666666666666,5.0,5.0,1.0,0.0,0.0,,1.0,2.0,0.5,1.0,7.0,8.0,1.0,0.0,0.0,1.0,2.0,11.0,10.8,17.0,5.0,5.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,12.0,51.0,2.55,10.4,58.3,2.915,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-5),L (-5)
39.0,36.0,2022-12-31,21-158,UTA,MIA,0.0,30.35,2.0,6.0,0.333,0.0,0.0,,1.0,2.0,0.5,6.0,6.0,12.0,0.0,1.0,3.0,1.0,2.0,5.0,8.5,8.0,6.0,2.0,0.3333333333333333,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,12.0,45.0,2.25,8.1,58.4,2.92,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-1),L (-1)
40.0,37.0,2023-01-03,21-161,UTA,SAC,0.0,17.366666666666667,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,1.0,3.0,6.0,7.7,-5.0,3.0,2.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,10.0,38.0,1.9,6.9,30.3,1.515,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-3),L (-3)
41.0,38.0,2023-01-05,21-163,UTA,HOU,0.0,17.266666666666666,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,8.0,10.1,6.0,6.0,4.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,10.0,68.0,3.4,10.1,76.10000000000001,3.8050000000000006,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-2),L (-2)
42.0,39.0,2023-01-07,21-165,UTA,CHI,0.0,13.266666666666667,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,2.0,5.0,7.0,1.0,0.0,0.0,1.0,5.0,4.0,3.3,-1.0,3.0,2.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,8.0,67.0,3.35,3.299999999999999,68.80000000000001,3.4400000000000004,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,,
43.0,40.0,2023-01-08,21-166,UTA,MEM,0.0,23.466666666666665,5.0,7.0,0.714,0.0,0.0,,0.0,0.0,,3.0,8.0,11.0,1.0,0.0,6.0,1.0,1.0,10.0,15.1,-6.0,7.0,5.0,0.7142857142857143,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,20.0,53.0,2.65,15.1,50.60000000000001,2.53,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+17),W (+17)
44.0,41.0,2023-01-10,21-168,UTA,CLE,1.0,30.383333333333333,3.0,9.0,0.333,0.0,0.0,,0.0,0.0,,6.0,5.0,11.0,2.0,0.0,1.0,1.0,4.0,6.0,6.1,6.0,9.0,3.0,0.3333333333333333,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,10.0,55.0,2.75,6.1,50.19999999999999,2.51,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-8),L (-8)
45.0,42.0,2023-01-13,21-171,UTA,ORL,1.0,26.85,5.0,6.0,0.833,0.0,0.0,,3.0,6.0,0.5,7.0,2.0,9.0,0.0,2.0,7.0,2.0,3.0,13.0,18.8,-1.0,6.0,5.0,0.8333333333333334,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,17.0,42.0,2.1,17.599999999999998,49.1,2.455,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-5),L (-5)
46.0,43.0,2023-01-14,21-172,UTA,PHI,1.0,31.8,7.0,7.0,1.0,0.0,0.0,,1.0,1.0,1.0,3.0,9.0,12.0,0.0,1.0,2.0,1.0,1.0,15.0,18.7,-5.0,7.0,7.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,21.0,31.0,1.55,18.3,40.2,2.01,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+2),W (+2)
