Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
24.0,7.0,2022-11-30,22-224,UTA,LAC,0,1.85,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-2,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,0.0,90.0,4.5,-0.4,83.6,4.18,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-7),L (-7)
25.0,8.0,2022-12-02,22-226,UTA,IND,0,3.4833333333333334,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0,1.0,1.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,4.0,61.0,3.05,5.0,75.0,3.75,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+13),W (+13)
26.0,,2022-12-03,22-227,UTA,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,,60.0,3.0,0.0,60.8,3.04,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+20),W (+20)
27.0,9.0,2022-12-07,22-231,UTA,GSW,0,0.4,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+4,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,0.0,62.0,3.1,0.0,67.1,3.3549999999999995,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-5),L (-5)
28.0,10.0,2022-12-09,22-233,UTA,MIN,0,12.0,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,5.3,-4,1.0,1.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,6.0,17.0,0.85,5.299999999999999,16.599999999999998,0.8299999999999998,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+1),W (+1)
29.0,11.0,2022-12-10,22-234,UTA,DEN,0,19.6,2.0,8.0,.250,2.0,5.0,.400,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,1.4,+2,3.0,0.0,0.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,0.0,51.0,2.55,1.4,48.69999999999999,2.435,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-10),L (-10)
30.0,12.0,2022-12-13,22-237,UTA,NOP,0,3.8333333333333335,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-4,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,-1.0,53.0,2.65,-1.1,42.1,2.105,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-5),L (-5)
31.0,,2022-12-15,22-239,UTA,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,,66.0,3.3,0.0,74.8,3.74,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+21),W (+21)
32.0,13.0,2022-12-17,22-241,UTA,MIL,0,7.35,2.0,5.0,.400,0.0,3.0,.000,0,2.0,.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.5,-4,2.0,2.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,-1.0,35.0,1.75,1.4999999999999998,37.1,1.855,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+3),W (+3)
33.0,14.0,2022-12-19,22-243,UTA,CLE,0,6.25,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1,-2,1.0,0.0,0.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,-1.0,30.0,1.5,-1.1,50.400000000000006,2.5200000000000005,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-26),L (-26)
34.0,15.0,2022-12-20,22-244,UTA,DET,0,2.65,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-6,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,1.0,46.0,2.3,2.0,57.400000000000006,2.87,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-23),L (-23)
35.0,16.0,2022-12-22,22-246,UTA,WAS,0,2.7666666666666666,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-8,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,0.0,60.0,3.0,-0.3999999999999999,54.2,2.71,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+15),W (+15)
36.0,,2022-12-26,22-250,UTA,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,,36.0,1.8,0.0,54.0,2.7,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+8),W (+8)
37.0,,2022-12-28,22-252,UTA,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,,45.0,2.25,0.0,52.00000000000001,2.6000000000000005,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-4),L (-4)
38.0,,2022-12-30,22-254,UTA,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,,63.0,3.15,0.0,68.7,3.435,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-5),L (-5)
39.0,,2022-12-31,22-255,UTA,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,,57.0,2.85,0.0,66.5,3.325,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-1),L (-1)
40.0,17.0,2023-01-03,22-258,UTA,SAC,0,7.083333333333333,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.4,+6,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,-3.0,51.0,2.55,-2.4,39.6,1.98,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-3),L (-3)
41.0,18.0,2023-01-05,22-260,UTA,HOU,0,17.666666666666668,4.0,5.0,.800,3.0,4.0,.750,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,7.8,+8,1.0,1.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,7.0,71.0,3.55,7.800000000000001,78.4,3.92,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-2),L (-2)
42.0,19.0,2023-01-07,22-262,UTA,CHI,0,21.15,7.0,7.0,1.000,4.0,4.0,1.000,1,1.0,1.000,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,19.0,17.5,-8,3.0,3.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,13.0,62.0,3.1,17.1,55.00000000000001,2.7500000000000004,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,,
43.0,20.0,2023-01-08,22-263,UTA,MEM,0,21.316666666666663,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1,-6,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,0.0,73.0,3.65,-1.1,66.80000000000001,3.3400000000000007,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+17),W (+17)
44.0,21.0,2023-01-10,22-265,UTA,CLE,0,17.95,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,1.4,-2,2.0,1.0,0.5,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,4.0,61.0,3.05,1.3999999999999997,54.89999999999999,2.745,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-8),L (-8)
45.0,22.0,2023-01-13,22-268,UTA,ORL,0,25.98333333333333,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,2.0,3.0,5.0,2.0,0.0,2.0,0.0,1.0,3.0,5.3,+23,1.0,0.0,0.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,8.0,51.0,2.55,5.3,61.400000000000006,3.0700000000000003,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-5),L (-5)
46.0,23.0,2023-01-14,22-269,UTA,PHI,0,20.683333333333334,1.0,3.0,.333,0.0,0.0,,1,2.0,.500,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.7,-3,3.0,1.0,0.3333333333333333,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,0.0,52.0,2.6,0.2999999999999998,58.19999999999999,2.91,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+2),W (+2)
47.0,24.0,2023-01-16,22-271,UTA,MIN,0,31.266666666666666,6.0,8.0,.750,3.0,4.0,.750,2,2.0,1.000,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,17.0,14.1,+3,4.0,3.0,0.75,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,9.0,44.0,2.2,13.299999999999995,44.39999999999999,2.22,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+4),W (+4)
48.0,25.0,2023-01-18,22-273,UTA,LAC,0,20.8,2.0,2.0,1.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,4.0,3.5,+8,2.0,2.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,6.0,49.0,2.45,3.5,61.0,3.05,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-1),L (-1)
