Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
23.0,23.0,2022-11-28,25-190,UTA,CHI,1.0,37.9,12.0,18.0,0.667,7.0,11.0,0.636,1.0,2.0,0.5,2.0,7.0,9.0,1.0,0.0,0.0,2.0,1.0,32.0,25.6,-3.0,7.0,5.0,0.7142857142857143,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,20.0,40.0,2.0,25.2,41.49999999999999,2.075,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-1),L (-1)
24.0,24.0,2022-11-30,25-192,UTA,LAC,1.0,36.35,7.0,11.0,0.636,4.0,7.0,0.571,5.0,5.0,1.0,1.0,8.0,9.0,2.0,0.0,0.0,1.0,3.0,23.0,20.4,6.0,4.0,3.0,0.75,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,17.0,73.0,3.65,18.4,64.80000000000001,3.2400000000000007,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-7),L (-7)
25.0,25.0,2022-12-02,25-194,UTA,IND,1.0,33.21666666666667,8.0,15.0,0.533,5.0,9.0,0.556,3.0,4.0,0.75,2.0,11.0,13.0,3.0,1.0,0.0,1.0,1.0,24.0,22.7,19.0,6.0,3.0,0.5,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,21.0,44.0,2.2,21.5,58.5,2.925,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+13),W (+13)
26.0,26.0,2022-12-03,25-195,UTA,POR,1.0,35.483333333333334,4.0,10.0,0.4,4.0,6.0,0.667,9.0,9.0,1.0,1.0,5.0,6.0,2.0,3.0,1.0,5.0,2.0,21.0,17.1,6.0,4.0,0.0,0.0,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,9.0,51.0,2.55,13.499999999999996,47.3,2.365,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+20),W (+20)
27.0,,2022-12-07,25-199,UTA,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,62.0,3.1,0.0,67.1,3.3549999999999995,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-5),L (-5)
28.0,,2022-12-09,25-201,UTA,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,23.0,1.15,0.0,21.9,1.095,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+1),W (+1)
29.0,,2022-12-10,25-202,UTA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,51.0,2.55,0.0,50.1,2.505,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-10),L (-10)
30.0,27.0,2022-12-13,25-205,UTA,NOP,1.0,30.866666666666667,8.0,16.0,0.5,2.0,7.0,0.286,1.0,2.0,0.5,2.0,9.0,11.0,1.0,1.0,1.0,2.0,3.0,19.0,13.9,23.0,9.0,6.0,0.6666666666666666,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,13.0,39.0,1.95,13.499999999999996,27.5,1.375,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-5),L (-5)
31.0,28.0,2022-12-15,25-207,UTA,NOP,1.0,42.15,8.0,15.0,0.533,5.0,9.0,0.556,10.0,10.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,5.0,31.0,23.3,-3.0,6.0,3.0,0.5,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,12.0,54.0,2.7,19.300000000000004,55.5,2.775,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+21),W (+21)
32.0,29.0,2022-12-17,25-209,UTA,MIL,1.0,28.23333333333333,7.0,13.0,0.538,3.0,6.0,0.5,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,18.0,13.9,-14.0,7.0,4.0,0.5714285714285714,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,10.0,24.0,1.2,13.499999999999996,25.099999999999994,1.2549999999999997,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+3),W (+3)
33.0,30.0,2022-12-19,25-211,UTA,CLE,1.0,31.9,7.0,12.0,0.583,3.0,6.0,0.5,7.0,10.0,0.7,1.0,5.0,6.0,1.0,2.0,0.0,2.0,2.0,24.0,19.3,-21.0,6.0,4.0,0.6666666666666666,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,9.0,20.0,1.0,16.5,32.8,1.64,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-26),L (-26)
34.0,31.0,2022-12-20,25-212,UTA,DET,1.0,35.78333333333333,13.0,20.0,0.65,9.0,13.0,0.692,3.0,4.0,0.75,0.0,5.0,5.0,1.0,1.0,0.0,1.0,3.0,38.0,29.8,20.0,7.0,4.0,0.5714285714285714,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,20.0,27.0,1.35,28.600000000000005,30.8,1.54,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-23),L (-23)
35.0,32.0,2022-12-22,25-214,UTA,WAS,1.0,29.25,7.0,14.0,0.5,4.0,9.0,0.444,3.0,3.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,4.0,21.0,13.6,22.0,5.0,3.0,0.6,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,9.0,51.0,2.55,12.400000000000004,41.4,2.07,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+15),W (+15)
36.0,33.0,2022-12-26,25-218,UTA,SAS,1.0,37.75,8.0,18.0,0.444,3.0,10.0,0.3,13.0,13.0,1.0,1.0,11.0,12.0,1.0,0.0,2.0,0.0,2.0,32.0,27.9,-2.0,8.0,5.0,0.625,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,16.0,20.0,1.0,22.700000000000003,31.300000000000004,1.5650000000000002,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+8),W (+8)
37.0,34.0,2022-12-28,25-220,UTA,GSW,1.0,35.8,10.0,22.0,0.455,7.0,13.0,0.538,2.0,3.0,0.667,2.0,14.0,16.0,1.0,1.0,0.0,2.0,1.0,29.0,22.1,2.0,9.0,3.0,0.3333333333333333,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,20.0,25.0,1.25,21.300000000000008,30.699999999999992,1.5349999999999997,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-4),L (-4)
38.0,35.0,2022-12-30,25-222,UTA,SAC,1.0,34.416666666666664,16.0,24.0,0.667,1.0,7.0,0.143,3.0,3.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,36.0,26.5,-1.0,17.0,15.0,0.8823529411764706,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,13.0,50.0,2.5,25.300000000000008,43.39999999999999,2.1699999999999995,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-5),L (-5)
39.0,36.0,2022-12-31,25-223,UTA,MIA,1.0,36.03333333333333,7.0,15.0,0.467,3.0,7.0,0.429,12.0,12.0,1.0,5.0,9.0,14.0,0.0,1.0,0.0,1.0,2.0,29.0,26.7,-1.0,8.0,4.0,0.5,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,16.0,41.0,2.05,21.9,44.6,2.23,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-1),L (-1)
40.0,37.0,2023-01-03,25-226,UTA,SAC,1.0,36.03333333333333,6.0,15.0,0.4,1.0,7.0,0.143,15.0,15.0,1.0,0.0,8.0,8.0,1.0,0.0,0.0,2.0,2.0,28.0,20.2,-6.0,8.0,5.0,0.625,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,5.0,43.0,2.15,14.2,23.0,1.15,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-3),L (-3)
41.0,38.0,2023-01-05,25-228,UTA,HOU,1.0,36.15,15.0,27.0,0.556,6.0,15.0,0.4,13.0,13.0,1.0,1.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,49.0,40.3,16.0,12.0,9.0,0.75,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,19.0,59.0,2.95,35.10000000000001,51.1,2.555,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-2),L (-2)
42.0,39.0,2023-01-07,25-230,UTA,CHI,1.0,36.43333333333333,12.0,20.0,0.6,2.0,7.0,0.286,2.0,3.0,0.667,1.0,3.0,4.0,3.0,3.0,0.0,2.0,3.0,28.0,21.9,0.0,13.0,10.0,0.7692307692307693,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,13.0,62.0,3.1,21.1,51.00000000000001,2.5500000000000003,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,,
43.0,40.0,2023-01-08,25-231,UTA,MEM,1.0,29.3,8.0,18.0,0.444,1.0,4.0,0.25,4.0,4.0,1.0,1.0,7.0,8.0,1.0,0.0,2.0,1.0,1.0,21.0,15.1,0.0,14.0,7.0,0.5,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,9.0,64.0,3.2,13.5,52.2,2.6100000000000003,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+17),W (+17)
44.0,41.0,2023-01-10,25-233,UTA,CLE,1.0,39.31666666666667,6.0,18.0,0.333,1.0,5.0,0.2,12.0,14.0,0.857,3.0,13.0,16.0,1.0,1.0,0.0,1.0,2.0,25.0,19.9,7.0,13.0,5.0,0.3846153846153846,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,10.0,55.0,2.75,15.099999999999998,41.2,2.06,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-8),L (-8)
45.0,42.0,2023-01-13,25-236,UTA,ORL,1.0,36.16666666666666,4.0,13.0,0.308,3.0,6.0,0.5,17.0,21.0,0.81,1.0,11.0,12.0,2.0,1.0,1.0,5.0,2.0,28.0,20.2,8.0,7.0,1.0,0.1428571428571428,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,5.0,54.0,2.7,13.400000000000002,53.3,2.665,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-5),L (-5)
46.0,,2023-01-14,25-237,UTA,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,52.0,2.6,0.0,58.5,2.925,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+2),W (+2)
47.0,,2023-01-16,25-239,UTA,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,53.0,2.65,0.0,57.69999999999999,2.885,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+4),W (+4)
