Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
24.0,19.0,2022-12-07,32-178,MIL,SAC,1.0,34.56666666666667,12.0,23.0,0.522,2.0,4.0,0.5,5.0,6.0,0.833,1.0,4.0,5.0,6.0,0.0,0.0,1.0,0.0,31.0,24.4,18.0,19.0,10.0,0.5263157894736842,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,12.0,89.0,4.684210526315789,22.40000000000001,92.3,4.8578947368421055,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+7),W (+7)
25.0,20.0,2022-12-09,32-180,MIL,DAL,1.0,36.833333333333336,6.0,13.0,0.462,3.0,5.0,0.6,2.0,2.0,1.0,3.0,4.0,7.0,6.0,0.0,0.0,2.0,3.0,17.0,14.6,-5.0,8.0,3.0,0.375,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,13.0,54.0,2.8421052631578947,13.799999999999995,65.9,3.46842105263158,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+13),W (+13)
26.0,21.0,2022-12-11,32-182,MIL,HOU,1.0,35.233333333333334,9.0,20.0,0.45,4.0,9.0,0.444,3.0,3.0,1.0,0.0,6.0,6.0,8.0,3.0,0.0,5.0,1.0,25.0,19.6,6.0,11.0,5.0,0.4545454545454545,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,14.0,34.0,1.7894736842105263,18.40000000000001,38.6,2.031578947368421,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+1),W (+1)
27.0,,2022-12-13,32-184,MIL,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,76.0,4.0,0.0,95.00000000000004,5.000000000000003,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-5),L (-5)
28.0,,2022-12-15,32-186,MIL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,28.0,1.4736842105263157,0.0,53.9,2.8368421052631576,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+17),W (+17)
29.0,22.0,2022-12-17,32-188,MIL,UTA,1.0,27.383333333333333,9.0,16.0,0.563,3.0,6.0,0.5,0.0,0.0,,2.0,2.0,4.0,8.0,1.0,0.0,4.0,0.0,21.0,18.0,11.0,10.0,6.0,0.6,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,14.0,67.0,3.526315789473684,18.000000000000004,75.59999999999998,3.978947368421052,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-41),L (-41)
30.0,23.0,2022-12-19,32-190,MIL,NOP,1.0,33.8,6.0,12.0,0.5,2.0,6.0,0.333,4.0,4.0,1.0,1.0,3.0,4.0,11.0,2.0,1.0,3.0,2.0,18.0,20.2,2.0,6.0,4.0,0.6666666666666666,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,17.0,70.0,3.684210526315789,18.6,81.99999999999999,4.31578947368421,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+26),W (+26)
31.0,24.0,2022-12-21,32-192,MIL,CLE,1.0,37.03333333333333,3.0,12.0,0.25,1.0,4.0,0.25,2.0,3.0,0.667,1.0,8.0,9.0,8.0,2.0,2.0,4.0,3.0,9.0,8.3,8.0,8.0,2.0,0.25,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,11.0,49.0,2.5789473684210527,7.5,62.49999999999999,3.289473684210526,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+9),W (+9)
32.0,25.0,2022-12-23,32-194,MIL,BRK,1.0,33.916666666666664,5.0,14.0,0.357,2.0,6.0,0.333,6.0,7.0,0.857,2.0,1.0,3.0,5.0,1.0,0.0,5.0,3.0,18.0,9.8,-17.0,8.0,3.0,0.375,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,1.0,46.0,2.421052631578948,7.399999999999999,58.49999999999999,3.078947368421052,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-8),L (-8)
33.0,26.0,2022-12-25,32-196,MIL,BOS,1.0,36.583333333333336,8.0,14.0,0.571,3.0,6.0,0.5,4.0,4.0,1.0,1.0,5.0,6.0,7.0,2.0,0.0,3.0,3.0,23.0,21.3,-19.0,8.0,5.0,0.625,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,17.0,48.0,2.526315789473684,19.7,69.3,3.647368421052632,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-18),L (-18)
34.0,,2022-12-28,32-199,MIL,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,48.0,2.526315789473684,0.0,68.00000000000001,3.578947368421053,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-21),L (-21)
35.0,,2022-12-30,32-201,MIL,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,82.0,4.315789473684211,0.0,87.80000000000003,4.621052631578949,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-6),L (-6)
36.0,,2023-01-01,32-203,MIL,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,44.0,2.3157894736842106,0.0,55.99999999999999,2.9473684210526314,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+9),W (+9)
37.0,27.0,2023-01-03,32-205,MIL,WAS,0.0,18.98333333333333,2.0,8.0,0.25,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,-1.5,-3.0,4.0,0.0,0.0,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,-4.0,88.0,4.631578947368421,-1.5,102.1,5.373684210526315,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-23),L (-23)
38.0,,2023-01-04,32-206,MIL,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,71.0,3.736842105263158,0.0,65.19999999999999,3.4315789473684206,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+10),W (+10)
39.0,28.0,2023-01-06,32-208,MIL,CHO,1.0,19.433333333333334,4.0,9.0,0.444,3.0,5.0,0.6,1.0,2.0,0.5,1.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,12.0,11.3,-18.0,4.0,1.0,0.25,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,8.0,44.0,2.3157894736842106,10.899999999999997,58.1,3.057894736842105,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+3),W (+3)
40.0,29.0,2023-01-09,32-211,MIL,NYK,1.0,33.766666666666666,5.0,14.0,0.357,3.0,9.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,9.0,0.0,0.0,1.0,3.0,15.0,13.2,7.0,5.0,2.0,0.4,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,12.0,66.0,3.473684210526316,12.4,73.5,3.8684210526315774,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-29),L (-29)
41.0,30.0,2023-01-11,32-213,MIL,ATL,1.0,34.43333333333333,10.0,21.0,0.476,3.0,8.0,0.375,4.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,0.0,5.0,2.0,27.0,17.6,8.0,13.0,7.0,0.5384615384615384,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,8.0,82.0,4.315789473684211,16.0,77.6,4.084210526315789,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+4),W (+4)
42.0,31.0,2023-01-12,32-214,MIL,MIA,1.0,33.43333333333333,7.0,10.0,0.7,3.0,4.0,0.75,7.0,8.0,0.875,2.0,4.0,6.0,11.0,0.0,1.0,3.0,2.0,24.0,26.6,-9.0,6.0,4.0,0.6666666666666666,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,21.0,25.0,1.3157894736842106,23.8,38.3,2.0157894736842104,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,,
43.0,32.0,2023-01-14,32-216,MIL,MIA,1.0,35.1,5.0,14.0,0.357,1.0,7.0,0.143,1.0,4.0,0.25,1.0,2.0,3.0,10.0,1.0,0.0,5.0,1.0,12.0,6.9,-9.0,7.0,4.0,0.5714285714285714,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,3.0,57.0,3.0,6.499999999999998,65.29999999999998,3.436842105263157,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+9),W (+9)
44.0,33.0,2023-01-16,32-218,MIL,IND,1.0,37.23333333333333,13.0,19.0,0.684,5.0,8.0,0.625,4.0,4.0,1.0,1.0,3.0,4.0,11.0,2.0,0.0,2.0,3.0,35.0,35.0,18.0,11.0,8.0,0.7272727272727273,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,27.0,46.0,2.421052631578948,33.4,53.9,2.8368421052631576,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-6),L (-6)
45.0,34.0,2023-01-17,32-219,MIL,TOR,1.0,35.333333333333336,16.0,26.0,0.615,5.0,10.0,0.5,0.0,0.0,,1.0,5.0,6.0,7.0,2.0,1.0,2.0,4.0,37.0,31.4,22.0,16.0,11.0,0.6875,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,25.0,62.0,3.263157894736842,31.4,66.99999999999999,3.526315789473684,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-16),L (-16)
46.0,35.0,2023-01-21,32-223,MIL,CLE,1.0,37.06666666666667,12.0,27.0,0.444,1.0,5.0,0.2,3.0,3.0,1.0,1.0,3.0,4.0,10.0,1.0,1.0,6.0,1.0,28.0,17.8,-6.0,22.0,11.0,0.5,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,8.0,43.0,2.263157894736842,16.600000000000005,44.1,2.321052631578948,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+13),W (+13)
47.0,36.0,2023-01-23,32-225,MIL,DET,1.0,29.683333333333334,7.0,12.0,0.583,1.0,5.0,0.2,1.0,1.0,1.0,0.0,4.0,4.0,7.0,2.0,0.0,0.0,3.0,16.0,17.3,24.0,7.0,6.0,0.8571428571428571,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,16.0,93.0,4.894736842105263,16.900000000000002,106.2,5.589473684210526,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+8),W (+8)
48.0,37.0,2023-01-25,32-227,MIL,DEN,1.0,35.56666666666667,9.0,20.0,0.45,2.0,4.0,0.5,0.0,0.0,,2.0,3.0,5.0,3.0,0.0,2.0,5.0,1.0,20.0,10.0,-3.0,16.0,7.0,0.4375,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,5.0,54.0,2.8421052631578947,9.999999999999998,58.3,3.068421052631579,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-12),L (-12)
