Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,,2023-01-31,23-126,MIL,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,84.0,4.421052631578948,0.0,90.4,4.757894736842106,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+10),W (+10)
52.0,,2023-02-02,23-128,MIL,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,60.0,3.1578947368421053,0.0,72.60000000000001,3.821052631578948,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+25),W (+25)
53.0,,2023-02-04,23-130,MIL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,82.0,4.315789473684211,0.0,98.2,5.16842105263158,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+9),W (+9)
54.0,,2023-02-06,23-132,MIL,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,91.0,4.789473684210527,0.0,93.70000000000002,4.931578947368422,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+1),W (+1)
55.0,,2023-02-09,23-135,MIL,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,75.0,3.947368421052632,0.0,86.8,4.568421052631579,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+8),W (+8)
56.0,25.0,2023-02-10,23-136,MIL,LAC,0,2.4166666666666665,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,0.0,86.0,4.526315789473684,0.0,95.0,5.0,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+19),W (+19)
57.0,,2023-02-14,23-140,MIL,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,75.0,3.947368421052632,0.0,90.1,4.742105263157894,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+9),W (+9)
58.0,26.0,2023-02-16,23-142,MIL,CHI,0,23.1,5.0,8.0,.625,5.0,7.0,.714,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,15.0,12.3,-2,1.0,0.0,0.0,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,10.0,71.0,3.736842105263158,12.3,75.1,3.952631578947368,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+13),W (+13)
59.0,27.0,2023-02-24,23-150,MIL,MIA,0,18.933333333333334,2.0,6.0,.333,2.0,5.0,.400,0,0.0,,0.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,4.9,+15,1.0,0.0,0.0,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,5.0,76.0,4.0,4.9,84.9,4.468421052631579,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+6),W (+6)
60.0,,2023-02-26,23-152,MIL,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,48.0,2.526315789473684,0.0,60.20000000000001,3.1684210526315795,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+12),W (+12)
61.0,28.0,2023-02-28,23-154,MIL,BRK,0,3.3166666666666664,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,-1,1.0,0.0,0.0,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,3.0,82.0,4.315789473684211,1.7,91.0,4.789473684210527,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+29),W (+29)
62.0,29.0,2023-03-01,23-155,MIL,ORL,0,17.316666666666666,4.0,7.0,.571,4.0,7.0,.571,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,12.0,9.2,+3,0.0,0.0,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,8.0,91.0,4.789473684210527,9.2,103.2,5.431578947368421,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+3),W (+3)
63.0,,2023-03-04,23-158,MIL,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,90.0,4.7368421052631575,0.0,103.2,5.431578947368421,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,,
64.0,30.0,2023-03-05,23-159,MIL,WAS,0,5.583333333333333,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2,+1,1.0,0.0,0.0,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,0.0,87.0,4.578947368421052,-1.2,96.5,5.078947368421052,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+14),W (+14)
65.0,,2023-03-07,23-161,MIL,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,67.0,3.526315789473684,0.0,86.10000000000002,4.531578947368423,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+22),W (+22)
66.0,,2023-03-09,23-163,MIL,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,87.0,4.578947368421052,0.0,93.7,4.931578947368421,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,L (-3),L (-3)
67.0,,2023-03-11,23-165,MIL,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,91.0,4.789473684210527,0.0,100.1,5.268421052631578,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+6),W (+6)
68.0,,2023-03-13,23-167,MIL,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,102.0,5.368421052631579,0.0,111.9,5.889473684210526,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+11),W (+11)
69.0,31.0,2023-03-14,23-168,MIL,PHO,0,4.583333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+5,0.0,0.0,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,1.0,56.0,2.9473684210526314,0.3,77.7,4.089473684210526,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+5),W (+5)
70.0,32.0,2023-03-16,23-170,MIL,IND,0,7.816666666666666,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1,-5,0.0,0.0,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,0.0,74.0,3.8947368421052633,-1.1,89.29999999999998,4.699999999999999,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,L (-9),L (-9)
71.0,,2023-03-19,23-173,MIL,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,105.0,5.526315789473684,0.0,112.79999999999998,5.936842105263157,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+9),W (+9)
72.0,,2023-03-22,23-176,MIL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,86.0,4.526315789473684,0.0,101.40000000000002,5.336842105263159,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+12),W (+12)
73.0,,2023-03-24,23-178,MIL,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,127.0,6.684210526315789,0.0,131.60000000000002,6.926315789473685,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,L (-16),L (-16)
74.0,,2023-03-25,23-179,MIL,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,63.0,3.3157894736842106,0.0,74.1,3.9,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+7),W (+7)
75.0,,2023-03-27,23-181,MIL,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,,77.0,4.052631578947368,0.0,94.8,4.989473684210526,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+36),W (+36)
76.0,33.0,2023-03-29,23-183,MIL,IND,0,18.15,3.0,7.0,.429,3.0,6.0,.500,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,5.9,-1,1.0,0.0,0.0,32,32,16,25,28,35,18,18,27,9,26,4,28,16,5,22,17,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4102564102564102,0.3478260869565217,0.3968253968253968,0.3888888888888889,0.4320987654320987,0.391304347826087,0.2903225806451613,0.4029850746268656,0.2727272727272727,0.0,0.5,0.4444444444444444,0.4590163934426229,0.3720930232558139,0.3125,0.5945945945945946,0.3269230769230769,3,7,58.0,18.0,16.0,0.0517241379310344,0.3888888888888889,0.0,19,4.0,104.0,5.473684210526316,5.9,124.0,6.526315789473684,11.5,0.8,-0.9,-0.3,-0.6,0.0160600688288664,0.607,0.84,0.032,0.1,0.5,W (+28),W (+28)
