Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
30.0,,2022-12-19,22-207,NOP,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,76.0,4.75,0.0,84.6,5.2875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-4),L (-4)
31.0,,2022-12-22,22-210,NOP,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,87.0,5.4375,0.0,98.3,6.14375,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-9),L (-9)
32.0,,2022-12-23,22-211,NOP,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,74.0,4.625,0.0,82.39999999999999,5.15,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+9),W (+9)
33.0,,2022-12-26,22-214,NOP,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,98.0,6.125,0.0,83.1,5.19375,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+3),W (+3)
34.0,,2022-12-28,22-216,NOP,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,63.0,3.9375,0.0,82.0,5.125,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+20),W (+20)
35.0,,2022-12-30,22-218,NOP,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,84.0,5.25,0.0,105.09999999999998,6.568749999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+1),W (+1)
36.0,,2022-12-31,22-219,NOP,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,46.0,2.875,0.0,52.3,3.26875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+11),W (+11)
37.0,,2023-01-02,22-221,NOP,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,86.0,5.375,0.0,86.2,5.3875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-15),L (-15)
38.0,,2023-01-04,22-223,NOP,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,95.0,5.9375,0.0,107.9,6.74375,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-9),L (-9)
39.0,,2023-01-06,22-225,NOP,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,69.0,4.3125,0.0,70.3,4.39375,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+11),W (+11)
40.0,,2023-01-07,22-226,NOP,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,83.0,5.1875,0.0,98.3,6.14375,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-6),L (-6)
41.0,3.0,2023-01-09,22-228,NOP,WAS,0,2.533333333333333,1.0,3.0,.333,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,+1,3.0,1.0,0.3333333333333333,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,0.0,98.0,6.125,0.6,104.3,6.51875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-10),L (-10)
42.0,4.0,2023-01-11,22-230,NOP,BOS,0,2.716666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,+8,1.0,1.0,1.0,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,1.0,82.0,5.125,1.7,87.79999999999998,5.487499999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,,
43.0,,2023-01-13,22-232,NOP,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,81.0,5.0625,0.0,93.0,5.8125,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+20),W (+20)
44.0,,2023-01-16,22-235,NOP,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,84.0,5.25,0.0,83.0,5.1875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-11),L (-11)
45.0,,2023-01-18,22-237,NOP,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,63.0,3.9375,0.0,69.1,4.31875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+6),W (+6)
46.0,,2023-01-20,22-239,NOP,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,96.0,6.0,0.0,97.6,6.1,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-10),L (-10)
47.0,,2023-01-22,22-241,NOP,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,67.0,4.1875,0.0,67.19999999999999,4.199999999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-26),L (-26)
48.0,,2023-01-24,22-243,NOP,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,59.0,3.6875,0.0,67.8,4.2375,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-13),L (-13)
49.0,,2023-01-25,22-244,NOP,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,48.0,3.0,0.0,55.6,3.475,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-4),L (-4)
50.0,,2023-01-28,22-247,NOP,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,65.0,4.0625,0.0,65.4,4.0875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-1),L (-1)
51.0,,2023-01-29,22-248,NOP,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,59.0,3.6875,0.0,65.9,4.11875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-9),L (-9)
52.0,,2023-01-31,22-250,NOP,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,90.0,5.625,0.0,94.5,5.90625,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-10),L (-10)
53.0,,2023-02-02,22-252,NOP,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,87.0,5.4375,0.0,87.09999999999998,5.443749999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-25),L (-25)
54.0,,2023-02-04,22-254,NOP,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,90.0,5.625,0.0,106.70000000000002,6.668750000000001,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-9),L (-9)
55.0,,2023-02-05,22-255,NOP,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,99.0,6.1875,0.0,119.40000000000002,7.462500000000001,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-5),L (-5)
56.0,,2023-02-07,22-257,NOP,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,80.0,5.0,0.0,93.6,5.85,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+5),W (+5)
57.0,,2023-02-10,22-260,NOP,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,87.0,5.4375,0.0,89.29999999999998,5.581249999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+32),W (+32)
58.0,,2023-02-13,22-263,NOP,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,55.0,3.4375,0.0,66.39999999999999,4.15,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+9),W (+9)
59.0,5.0,2023-02-15,22-265,NOP,LAL,0,3.85,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,+2,1.0,0.0,0.0,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,-1.0,71.0,4.4375,-0.7,70.39999999999999,4.4,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-11),L (-11)
60.0,,2023-02-23,22-273,NOP,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,81.0,5.0625,0.0,80.5,5.03125,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+3),W (+3)
