Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
31.0,11.0,2022-12-22,22-213,NOP,SAS,0,12.433333333333334,3.0,4.0,.750,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,-9,3.0,3.0,1.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,5.0,82.0,5.125,4.999999999999999,93.3,5.83125,0.0248453828108338,L (-9),L (-9)
32.0,12.0,2022-12-23,22-214,NOP,OKC,0,27.73333333333333,8.0,9.0,.889,0.0,0.0,,5,8.0,.625,2.0,4.0,6.0,4.0,0.0,0.0,2.0,3.0,21.0,18.9,+5,9.0,8.0,0.8888888888888888,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,12.0,62.0,3.875,16.9,65.5,4.09375,0.0248453828108338,W (+9),W (+9)
33.0,13.0,2022-12-26,22-217,NOP,IND,1,31.016666666666666,5.0,7.0,.714,0.0,2.0,.000,5,6.0,.833,1.0,8.0,9.0,2.0,0.0,3.0,0.0,0.0,15.0,18.3,-6,5.0,5.0,1.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,16.0,82.0,5.125,16.299999999999997,66.8,4.175,0.0248453828108338,W (+3),W (+3)
34.0,14.0,2022-12-28,22-219,NOP,MIN,0,16.766666666666666,1.0,2.0,.500,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.7,-2,1.0,0.0,0.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,3.0,60.0,3.75,0.6999999999999997,81.3,5.08125,0.0248453828108338,W (+20),W (+20)
35.0,15.0,2022-12-30,22-221,NOP,PHI,0,19.3,0.0,0.0,,0.0,0.0,,3,3.0,1.000,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,+12,0.0,0.0,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,3.0,81.0,5.0625,3.8,101.3,6.33125,0.0248453828108338,W (+1),W (+1)
36.0,16.0,2022-12-31,22-222,NOP,MEM,0,20.75,5.0,6.0,.833,1.0,2.0,.500,2,3.0,.667,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,13.0,12.2,-1,4.0,4.0,1.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,10.0,36.0,2.25,11.4,40.900000000000006,2.5562500000000004,0.0248453828108338,W (+11),W (+11)
37.0,17.0,2023-01-02,22-224,NOP,PHI,0,19.45,3.0,6.0,.500,1.0,1.0,1.000,3,4.0,.750,0.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,10.0,8.1,-15,5.0,2.0,0.4,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,5.0,81.0,5.0625,6.9,79.3,4.95625,0.0248453828108338,L (-15),L (-15)
38.0,18.0,2023-01-04,22-226,NOP,HOU,0,16.283333333333335,2.0,3.0,.667,0.0,0.0,,0,0.0,,3.0,4.0,7.0,1.0,0.0,2.0,2.0,2.0,4.0,5.3,+7,3.0,2.0,0.6666666666666666,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,9.0,86.0,5.375,5.3,102.6,6.4125,0.0248453828108338,L (-9),L (-9)
39.0,19.0,2023-01-06,22-228,NOP,BRK,0,12.65,2.0,7.0,.286,0.0,0.0,,0,0.0,,4.0,2.0,6.0,2.0,1.0,0.0,0.0,2.0,4.0,4.9,+3,7.0,2.0,0.2857142857142857,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,6.0,63.0,3.9375,4.9,65.39999999999999,4.0875,0.0248453828108338,W (+11),W (+11)
40.0,20.0,2023-01-07,22-229,NOP,DAL,0,12.6,1.0,4.0,.250,0.0,1.0,.000,2,4.0,.500,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.7,-13,3.0,1.0,0.3333333333333333,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,-1.0,84.0,5.25,0.9000000000000006,97.4,6.0875,0.0248453828108338,L (-6),L (-6)
41.0,21.0,2023-01-09,22-231,NOP,WAS,0,17.583333333333332,3.0,4.0,.750,0.0,0.0,,0,2.0,.000,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,4.8,+7,4.0,3.0,0.75,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,4.0,94.0,5.875,4.800000000000001,100.10000000000002,6.256250000000001,0.0248453828108338,L (-10),L (-10)
42.0,22.0,2023-01-11,22-233,NOP,BOS,0,18.216666666666665,4.0,6.0,.667,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,8.0,4.2,-4,5.0,4.0,0.8,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,4.0,79.0,4.9375,4.199999999999998,85.29999999999998,5.331249999999999,0.0248453828108338,,
43.0,23.0,2023-01-13,22-235,NOP,DET,0,16.983333333333334,2.0,5.0,.400,0.0,0.0,,2,4.0,.500,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,1.9,-4,5.0,2.0,0.4,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,-1.0,82.0,5.125,1.0999999999999992,91.89999999999998,5.743749999999999,0.0248453828108338,W (+20),W (+20)
44.0,24.0,2023-01-16,22-238,NOP,CLE,0,9.4,0.0,1.0,.000,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,-2.7,-3,1.0,0.0,0.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,-3.0,87.0,5.4375,-3.1,86.1,5.38125,0.0248453828108338,L (-11),L (-11)
45.0,25.0,2023-01-18,22-240,NOP,MIA,0,5.666666666666667,1.0,3.0,.333,0.0,1.0,.000,2,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3,+2,2.0,1.0,0.5,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,1.0,62.0,3.875,2.500000000000001,66.6,4.1625,0.0248453828108338,W (+6),W (+6)
46.0,26.0,2023-01-20,22-242,NOP,ORL,0,17.466666666666665,6.0,8.0,.750,0.0,2.0,.000,2,3.0,.667,2.0,4.0,6.0,1.0,0.0,0.0,0.0,3.0,14.0,12.5,-13,6.0,6.0,1.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,10.0,86.0,5.375,11.699999999999996,85.89999999999999,5.36875,0.0248453828108338,L (-10),L (-10)
47.0,27.0,2023-01-22,22-244,NOP,MIA,0,17.483333333333334,3.0,4.0,.750,0.0,0.0,,2,3.0,.667,1.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,8.0,4.9,-5,4.0,3.0,0.75,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,2.0,65.0,4.0625,4.099999999999999,63.09999999999999,3.943749999999999,0.0248453828108338,L (-26),L (-26)
48.0,28.0,2023-01-24,22-246,NOP,DEN,1,23.48333333333333,0.0,3.0,.000,0.0,2.0,.000,4,4.0,1.000,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,6.4,-10,1.0,0.0,0.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,4.0,55.0,3.4375,4.800000000000001,63.0,3.9375,0.0248453828108338,L (-13),L (-13)
49.0,,2023-01-25,22-247,NOP,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,,48.0,3.0,0.0,55.6,3.475,0.0248453828108338,L (-4),L (-4)
50.0,,2023-01-28,22-250,NOP,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,,65.0,4.0625,0.0,65.4,4.0875,0.0248453828108338,L (-1),L (-1)
51.0,29.0,2023-01-29,22-251,NOP,MIL,0,21.58333333333333,2.0,2.0,1.000,0.0,0.0,,2,3.0,.667,0.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,6.0,6.1,-3,2.0,2.0,1.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,6.0,53.0,3.3125,5.299999999999997,60.60000000000001,3.787500000000001,0.0248453828108338,L (-9),L (-9)
52.0,,2023-01-31,22-253,NOP,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,,90.0,5.625,0.0,94.5,5.90625,0.0248453828108338,L (-10),L (-10)
53.0,,2023-02-02,22-255,NOP,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,,87.0,5.4375,0.0,87.09999999999998,5.443749999999999,0.0248453828108338,L (-25),L (-25)
54.0,,2023-02-04,22-257,NOP,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,,90.0,5.625,0.0,106.70000000000002,6.668750000000001,0.0248453828108338,L (-9),L (-9)
55.0,30.0,2023-02-05,22-258,NOP,SAC,0,19.45,2.0,5.0,.400,0.0,0.0,,2,3.0,.667,3.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,9.3,-3,5.0,2.0,0.4,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,6.0,93.0,5.8125,8.5,110.90000000000002,6.931250000000001,0.0248453828108338,L (-5),L (-5)
56.0,,2023-02-07,22-260,NOP,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,,80.0,5.0,0.0,93.6,5.85,0.0248453828108338,W (+5),W (+5)
57.0,31.0,2023-02-10,22-263,NOP,CLE,0,3.216666666666667,3.0,5.0,.600,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,4.3,+8,4.0,3.0,0.75,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,4.0,83.0,5.1875,4.300000000000001,84.99999999999999,5.312499999999999,0.0248453828108338,W (+32),W (+32)
58.0,32.0,2023-02-13,22-266,NOP,OKC,0,1.8,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,0.0,55.0,3.4375,0.0,66.39999999999999,4.15,0.0248453828108338,W (+9),W (+9)
59.0,33.0,2023-02-15,22-268,NOP,LAL,0,3.85,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,+2,1.0,1.0,1.0,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,2.0,68.0,4.25,2.0,67.69999999999999,4.231249999999999,0.0248453828108338,L (-11),L (-11)
60.0,,2023-02-23,22-276,NOP,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,,81.0,5.0625,0.0,80.5,5.03125,0.0248453828108338,W (+3),W (+3)
61.0,34.0,2023-02-25,22-278,NOP,NYK,0,4.116666666666666,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,+10,0.0,0.0,,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,2.0,58.0,3.625,1.3,65.4,4.0875,0.0248453828108338,L (-18),L (-18)
62.0,35.0,2023-02-27,22-280,NOP,ORL,0,24.75,3.0,4.0,.750,0.0,0.0,,0,0.0,,0.0,5.0,5.0,0.0,2.0,0.0,1.0,4.0,6.0,5.3,-11,4.0,3.0,0.75,19,41,5,30,37,21,36,44,35,22,32,43,44,26,12,45.0,75.0,5.0,73.0,59.0,25.0,66.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.4222222222222222,0.5466666666666666,1.0,0.410958904109589,0.6271186440677966,0.84,0.5454545454545454,0.5569620253164557,0.5737704918032787,0.88,0.4923076923076923,0.5584415584415584,0.5569620253164557,0.6842105263157895,0.4137931034482758,15,63.0,65.0,0.0,0.2307692307692307,16,8.0,44.0,2.75,5.299999999999999,48.6,3.0375,0.0248453828108338,L (-5),L (-5)
