Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Lawson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,A.J. Lawson,Anthony Edwards,Austin Rivers,Bryn Forbes,D'Angelo Russell,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Wendell Moore Jr.,co_inf with A.J. Lawson,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Matt Ryan,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Matt Ryan,Mike Conley,Nickeil Alexander-Walker,Vit Krejci,co_inf with Matt Ryan,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Vit Krejci,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
56.0,53.0,2023-02-05,22-129,MIN,DEN,1,31.75,5.0,10.0,.500,0.0,0.0,,4,4.0,1.000,0.0,4.0,4.0,6.0,1.0,0.0,0.0,4.0,14.0,13.8,+10,10.0,5.0,0.5,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,11.0,49.0,2.5789473684210527,12.2,63.00000000000001,3.315789473684211,0.1003791868548557,W (+5),W (+5)
57.0,54.0,2023-02-07,22-131,MIN,DEN,1,20.166666666666668,2.0,6.0,.333,0.0,4.0,.000,0,0.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,1.3,-29,2.0,2.0,1.0,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,1.0,43.0,2.263157894736842,1.299999999999999,61.4,3.231578947368421,0.1003791868548557,L (-7),L (-7)
58.0,55.0,2023-02-08,22-132,MIN,UTA,1,24.683333333333334,5.0,7.0,.714,2.0,4.0,.500,2,2.0,1.000,0.0,4.0,4.0,4.0,0.0,1.0,2.0,4.0,14.0,12.2,+20,3.0,3.0,1.0,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,12.0,122.0,6.421052631578948,11.4,128.8,6.778947368421053,0.1003791868548557,W (+30),W (+30)
59.0,56.0,2023-02-10,22-134,MIN,MEM,1,22.966666666666665,2.0,10.0,.200,2.0,5.0,.400,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,6.0,0.6,-12,5.0,0.0,0.0,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,0.0,63.0,3.3157894736842106,0.5999999999999988,70.6,3.71578947368421,0.1003791868548557,L (-34),L (-34)
60.0,57.0,2023-02-13,22-137,MIN,DAL,1,31.35,7.0,8.0,.875,2.0,3.0,.667,3,7.0,.429,2.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,19.0,18.1,+3,5.0,5.0,1.0,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,12.0,67.0,3.526315789473684,16.899999999999995,86.2,4.536842105263158,0.1003791868548557,W (+25),W (+25)
61.0,58.0,2023-02-16,22-140,MIN,WAS,1,32.81666666666667,5.0,10.0,.500,3.0,5.0,.600,2,2.0,1.000,3.0,5.0,8.0,1.0,0.0,0.0,2.0,4.0,15.0,10.7,+1,5.0,2.0,0.4,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,10.0,59.0,3.1052631578947367,9.9,72.0,3.789473684210526,0.1003791868548557,L (-21),L (-21)
62.0,59.0,2023-02-24,22-148,MIN,CHO,1,29.8,5.0,9.0,.556,1.0,4.0,.250,0,1.0,.000,0.0,5.0,5.0,2.0,1.0,1.0,1.0,4.0,11.0,8.3,-4,5.0,4.0,0.8,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,9.0,72.0,3.789473684210526,8.299999999999997,73.09999999999998,3.8473684210526304,0.1003791868548557,W (+3),W (+3)
63.0,60.0,2023-02-26,22-150,MIN,GSW,1,32.9,5.0,9.0,.556,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,1.0,3.0,0.0,1.0,4.0,12.0,9.7,-1,5.0,3.0,0.6,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,9.0,59.0,3.1052631578947367,9.699999999999998,69.1,3.636842105263157,0.1003791868548557,,
64.0,61.0,2023-02-28,22-152,MIN,LAC,1,35.233333333333334,8.0,12.0,.667,2.0,5.0,.400,2,2.0,1.000,1.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,20.0,17.7,+4,7.0,6.0,0.8571428571428571,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,14.0,62.0,3.263157894736842,16.9,82.19999999999999,4.326315789473684,0.1003791868548557,L (-8),L (-8)
65.0,62.0,2023-03-03,22-155,MIN,LAL,1,32.8,4.0,10.0,.400,1.0,3.0,.333,0,0.0,,3.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,9.0,6.7,+5,7.0,3.0,0.4285714285714285,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,5.0,60.0,3.1578947368421053,6.699999999999999,69.1,3.636842105263157,0.1003791868548557,L (-8),L (-8)
66.0,63.0,2023-03-04,22-156,MIN,SAC,1,33.95,8.0,11.0,.727,3.0,5.0,.600,0,0.0,,1.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,19.0,15.6,+5,6.0,5.0,0.8333333333333334,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,14.0,70.0,3.684210526315789,15.599999999999994,80.3,4.226315789473684,0.1003791868548557,L (-5),L (-5)
67.0,64.0,2023-03-07,22-159,MIN,PHI,1,25.766666666666666,1.0,6.0,.167,1.0,4.0,.250,0,0.0,,1.0,2.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,1.1,-16,2.0,0.0,0.0,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,3.0,62.0,3.263157894736842,1.0999999999999996,78.6,4.136842105263158,0.1003791868548557,W (+7),W (+7)
68.0,65.0,2023-03-10,22-162,MIN,BRK,1,35.916666666666664,6.0,10.0,.600,0.0,2.0,.000,3,7.0,.429,0.0,3.0,3.0,3.0,0.0,1.0,2.0,5.0,15.0,8.5,+8,8.0,6.0,0.75,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,3.0,65.0,3.421052631578948,7.299999999999997,72.4,3.810526315789474,0.1003791868548557,W (+8),W (+8)
69.0,66.0,2023-03-13,22-165,MIN,ATL,1,25.633333333333333,8.0,10.0,.800,1.0,1.0,1.000,2,2.0,1.000,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,19.0,16.3,+12,9.0,7.0,0.7777777777777778,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,11.0,105.0,5.526315789473684,15.499999999999998,120.8,6.3578947368421055,0.1003791868548557,W (+4),W (+4)
70.0,67.0,2023-03-15,22-167,MIN,BOS,1,33.266666666666666,5.0,12.0,.417,2.0,7.0,.286,2,2.0,1.000,1.0,4.0,5.0,1.0,1.0,0.0,1.0,4.0,14.0,8.6,-2,5.0,3.0,0.6,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,6.0,58.0,3.0526315789473686,7.799999999999999,69.2,3.642105263157895,0.1003791868548557,L (-23),L (-23)
71.0,68.0,2023-03-17,22-169,MIN,CHI,1,45.38333333333333,7.0,15.0,.467,4.0,9.0,.444,7,8.0,.875,2.0,4.0,6.0,4.0,1.0,0.0,1.0,3.0,25.0,21.1,-15,6.0,3.0,0.5,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,12.0,63.0,3.3157894736842106,18.3,74.00000000000001,3.894736842105264,0.1003791868548557,L (-1),L (-1)
72.0,69.0,2023-03-18,22-170,MIN,TOR,1,30.966666666666665,6.0,14.0,.429,4.0,6.0,.667,2,2.0,1.000,0.0,6.0,6.0,1.0,0.0,1.0,0.0,4.0,18.0,12.2,-16,8.0,2.0,0.25,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,10.0,51.0,2.6842105263157894,11.4,57.3,3.0157894736842104,0.1003791868548557,W (+21),W (+21)
73.0,70.0,2023-03-20,22-172,MIN,NYK,1,25.55,6.0,12.0,.500,2.0,3.0,.667,4,4.0,1.000,2.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,18.0,8.4,+18,9.0,4.0,0.4444444444444444,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,2.0,79.0,4.157894736842105,6.800000000000001,90.2,4.747368421052632,0.1003791868548557,L (-2),L (-2)
74.0,71.0,2023-03-22,22-174,MIN,ATL,1,35.7,9.0,17.0,.529,1.0,3.0,.333,6,7.0,.857,3.0,3.0,6.0,4.0,0.0,2.0,0.0,4.0,25.0,21.9,-8,14.0,8.0,0.5714285714285714,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,13.0,55.0,2.894736842105264,19.5,72.99999999999999,3.842105263157894,0.1003791868548557,L (-8),L (-8)
75.0,72.0,2023-03-26,22-178,MIN,GSW,1,9.883333333333333,0.0,2.0,.000,0.0,1.0,.000,1,4.0,.250,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,-4.3,-7,1.0,0.0,0.0,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,-5.0,66.0,3.473684210526316,-4.7,66.19999999999999,3.4842105263157888,0.1003791868548557,L (-15),L (-15)
76.0,73.0,2023-03-27,22-179,MIN,SAC,1,39.35,8.0,15.0,.533,1.0,4.0,.250,3,4.0,.750,1.0,2.0,3.0,2.0,2.0,0.0,0.0,5.0,20.0,15.0,+6,11.0,7.0,0.6363636363636364,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,8.0,80.0,4.2105263157894735,13.8,90.6,4.768421052631578,0.1003791868548557,W (+6),W (+6)
77.0,74.0,2023-03-29,22-181,MIN,PHO,1,25.116666666666667,3.0,8.0,.375,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.5,-10,6.0,3.0,0.5,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,1.0,66.0,3.473684210526316,0.5,71.7,3.773684210526316,0.1003791868548557,W (+1),W (+1)
78.0,75.0,2023-03-31,22-183,MIN,LAL,1,37.48333333333333,6.0,14.0,.429,3.0,6.0,.500,0,0.0,,1.0,4.0,5.0,2.0,1.0,1.0,5.0,4.0,15.0,6.0,,8.0,3.0,0.375,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,5.0,47.0,2.473684210526316,5.9999999999999964,63.29999999999998,3.33157894736842,0.1003791868548557,W (+3),W (+3)
79.0,76.0,2023-04-02,22-185,MIN,POR,1,35.666666666666664,4.0,7.0,.571,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,10.0,8.7,-3,3.0,2.0,0.6666666666666666,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,9.0,75.0,3.947368421052632,8.700000000000001,83.2,4.378947368421053,0.1003791868548557,W (+4),W (+4)
80.0,77.0,2023-04-04,22-187,MIN,BRK,1,41.11666666666667,7.0,13.0,.538,1.0,3.0,.333,0,1.0,.000,0.0,6.0,6.0,0.0,3.0,1.0,1.0,0.0,15.0,12.8,-11,10.0,6.0,0.6,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,10.0,62.0,3.263157894736842,12.8,69.39999999999999,3.652631578947368,0.1003791868548557,L (-7),L (-7)
81.0,78.0,2023-04-08,22-191,MIN,SAS,1,25.8,6.0,8.0,.750,4.0,5.0,.800,0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,0.0,3.0,16.0,15.6,+31,3.0,2.0,0.6666666666666666,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,15.0,87.0,4.578947368421052,15.599999999999998,94.4,4.968421052631579,0.1003791868548557,L (-12),L (-12)
82.0,79.0,2023-04-09,22-192,MIN,NOP,1,9.116666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,-1.2,-2,0.0,0.0,,1,76,49,22,51,62,43,14,27,66,28,36,65,67,54,26,15.0,79.0,52.0,25.0,71.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.9620253164556962,0.9423076923076924,0.88,0.7183098591549296,0.953846153846154,1.0,0.9333333333333332,0.9310344827586208,0.9565217391304348,1.0,0.9473684210526316,0.9558823529411764,0.9571428571428572,1.0,0.896551724137931,22,24,23,34.0,67.0,59.0,29.0,0.6470588235294118,0.3582089552238806,0.3898305084745763,0.0,19,0.0,62.0,3.263157894736842,-1.2,67.1,3.5315789473684207,0.1003791868548557,L (-2),L (-2)
