Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Furkan Korkmaz,Shared Games with Georges Niang,Shared Games with Matisse Thybulle,Shared Games with Montrezl Harrell,Shared Games with P.J. Tucker,Shared Games with Paul Reed,Shared Games with Shake Milton,Shared Games with Tobias Harris,Danuel House Jr.,De'Anthony Melton,Furkan Korkmaz,Georges Niang,Jaden Springer,James Harden,Joel Embiid,Louis King,Mac McClung,Matisse Thybulle,Michael Foster Jr.,Montrezl Harrell,P.J. Tucker,Paul Reed,Saben Lee,Shake Milton,Tobias Harris,Tyrese Maxey,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Furkan Korkmaz,co_inf with Georges Niang,co_inf with Jaden Springer,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Louis King,co_inf with Mac McClung,co_inf with Matisse Thybulle,co_inf with Michael Foster Jr.,co_inf with Montrezl Harrell,co_inf with P.J. Tucker,co_inf with Paul Reed,co_inf with Saben Lee,co_inf with Shake Milton,co_inf with Tobias Harris,co_inf with Tyrese Maxey,Shared Games with Jalen McDaniels,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Devonte' Graham,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Jeremy Sochan,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Sandro Mamukelashvili,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Devonte' Graham,Dominick Barlow,Doug McDermott,Gorgui Dieng,Jeremy Sochan,Jordan Hall,Joshua Primo,Justin Jackson,Keita Bates-Diop,Keldon Johnson,Khem Birch,Malaki Branham,Romeo Langford,Sandro Mamukelashvili,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Devonte' Graham,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Joshua Primo,co_inf with Justin Jackson,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Khem Birch,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Sandro Mamukelashvili,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
55,54,,2023-02-10,21-226,PHI,,NYK,W (+11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,27.0,1.0384615384615383,0.0,35.7,1.373076923076923
56,55,,2023-02-11,21-227,PHI,@,BRK,W (+3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,46.0,1.7692307692307692,0.0,58.0,2.230769230769231
57,56,,2023-02-13,21-229,PHI,,HOU,W (+19),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,49.0,1.8846153846153848,0.0,59.1,2.273076923076923
58,57,,2023-02-23,21-239,SAS,@,DAL,L (-26),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,66.0,2.5384615384615383,0.0,91.5,3.519230769230769
59,58,,2023-02-25,21-241,SAS,@,UTA,L (-16),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,67.0,2.576923076923077,0.0,80.69999999999999,3.1038461538461535
60,59,,2023-02-28,21-244,SAS,@,UTA,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,73.0,2.8076923076923075,0.0,80.89999999999999,3.111538461538461
61,60,,2023-03-02,21-246,SAS,,IND,W (+11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,57.0,2.1923076923076925,0.0,67.3,2.588461538461538
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,0.0,0.0,0.0,0.0,0.0
63,61,3,2023-03-04,21-248,SAS,,HOU,L (-12),0,11:34,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,4.2,0,0.0,0.0,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,4.0,53.0,2.0384615384615383,4.199999999999999,71.6,2.753846153846154
64,62,4,2023-03-05,21-249,SAS,@,HOU,L (-32),0,11:58,3.0,4.0,.750,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,6.7,-4,2.0,2.0,1.0,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,6.0,73.0,2.8076923076923075,6.699999999999998,81.1,3.119230769230769
65,63,,2023-03-10,21-254,SAS,,DEN,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,63.0,2.423076923076923,0.0,74.3,2.8576923076923078
66,64,,2023-03-12,21-256,SAS,,OKC,L (-12),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,67.0,2.576923076923077,0.0,74.2,2.853846153846154
67,65,5,2023-03-14,21-258,SAS,,ORL,W (+18),0,7:25,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,2.3,+6,0.0,0.0,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,3.0,38.0,1.4615384615384617,2.3000000000000003,60.49999999999999,2.3269230769230766
68,66,,2023-03-15,21-259,SAS,,DAL,L (-9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,97.0,3.730769230769231,0.0,108.2,4.161538461538462
69,67,,2023-03-17,21-261,SAS,,MEM,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,,40.0,1.5384615384615383,0.0,38.99999999999999,1.4999999999999998
70,68,6,2023-03-19,21-263,SAS,,ATL,W (+8),0,18:15,4.0,8.0,.500,3.0,6.0,.500,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,11.0,6.1,-11,2.0,1.0,0.5,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,5.0,104.0,4.0,6.099999999999999,112.5,4.326923076923077
71,69,7,2023-03-21,21-265,SAS,@,NOP,L (-35),0,18:20,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,0.0,6.0,6.0,0.0,0.0,1.0,1.0,3.0,6.0,3.6,-21,0.0,0.0,,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,7.0,68.0,2.6153846153846154,3.5999999999999988,91.6,3.523076923076923
72,70,8,2023-03-22,21-266,SAS,@,MIL,L (-36),0,27:43,3.0,9.0,.333,2.0,5.0,.400,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,3.4,-21,4.0,1.0,0.25,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,2.0,102.0,3.923076923076923,3.3999999999999986,119.0,4.576923076923077
73,71,9,2023-03-24,21-268,SAS,@,WAS,L (-12),0,18:10,5.0,8.0,.625,1.0,4.0,.250,1,1.0,1.000,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,12.0,9.9,-11,4.0,4.0,1.0,2,2,2,2,1,2,2,2,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.054054054054054,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0289855072463768,0.0,0.0263157894736842,0.027027027027027,0.0,8,15,3,6,12,12,9,7,5,14,8,14,6,14,10,9,4.0,37.0,35.0,38.0,73.0,28.0,64.0,31.0,56.0,9.0,4.0,23.0,67.0,63.0,20.0,66.0,43.0,43.0,30.0,68.0,63.0,0.0,0.4054054054054054,0.0857142857142857,0.1578947368421052,0.1643835616438356,0.4285714285714285,0.140625,0.2258064516129032,0.0892857142857142,0.0,0.0,0.0,0.208955223880597,0.1269841269841269,0.0,0.2121212121212121,0.1395348837209302,0.3255813953488372,0.0,0.1470588235294117,0.1428571428571428,26,8.0,79.0,3.0384615384615383,9.5,95.0,3.6538461538461537
