Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Caruso,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Goran Dragić,Shared Games with Javonte Green,Shared Games with Malcolm Hill,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Alex Caruso,Andre Drummond,Ayo Dosunmu,Carlik Jones,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Goran Dragić,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Nikola Vučević,Patrick Williams,Tony Bradley,Zach LaVine,co_inf with Alex Caruso,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Goran Dragić,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,Shared Games with Terry Taylor,Shared Games with Patrick Beverley,Clint Capela,Patrick Beverley,Robert Williams,Terry Taylor,co_inf with Terry Taylor,co_inf with Clint Capela,co_inf with Patrick Beverley,co_inf with Robert Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
32.0,,2022-12-23,23-069,CHI,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,103.0,6.4375,0.0,103.9,6.49375,0.000646830530401,W (+2),W (+2)
33.0,,2022-12-26,23-072,CHI,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,86.0,5.375,0.0,89.19999999999999,5.574999999999999,0.000646830530401,W (+1),W (+1)
34.0,,2022-12-28,23-074,CHI,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,87.0,5.4375,0.0,88.6,5.5375,0.000646830530401,L (-15),L (-15)
35.0,,2022-12-30,23-076,CHI,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,116.0,7.25,0.0,116.4,7.275,0.000646830530401,W (+6),W (+6)
36.0,,2022-12-31,23-077,CHI,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,80.0,5.0,0.0,95.7,5.98125,0.000646830530401,W (+14),W (+14)
37.0,,2023-01-02,23-079,CHI,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,89.0,5.5625,0.0,95.79999999999998,5.987499999999999,0.000646830530401,L (-1),L (-1)
38.0,,2023-01-04,23-081,CHI,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,74.0,4.625,0.0,87.99999999999999,5.499999999999999,0.000646830530401,L (-11),L (-11)
39.0,,2023-01-06,23-083,CHI,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,111.0,6.9375,0.0,108.2,6.7625,0.000646830530401,W (+9),W (+9)
40.0,,2023-01-07,23-084,CHI,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,97.0,6.0625,0.0,99.3,6.20625,0.000646830530401,W (+14),W (+14)
41.0,,2023-01-09,23-086,CHI,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,71.0,4.4375,0.0,71.3,4.45625,0.000646830530401,W (+8),W (+8)
42.0,,2023-01-11,23-088,CHI,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,54.0,3.375,0.0,63.10000000000001,3.943750000000001,0.000646830530401,,
43.0,,2023-01-13,23-090,CHI,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,71.0,4.4375,0.0,82.0,5.125,0.000646830530401,L (-8),L (-8)
44.0,,2023-01-15,23-092,CHI,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,129.0,8.0625,0.0,146.89999999999998,9.18125,0.000646830530401,L (-3),L (-3)
45.0,2.0,2023-01-19,23-096,CHI,DET,0,1.1,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,0.0,115.0,7.1875,0.0,129.3,8.08125,0.000646830530401,L (-14),L (-14)
46.0,,2023-01-23,23-100,CHI,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,109.0,6.8125,0.0,119.4,7.4625,0.000646830530401,W (+14),W (+14)
47.0,,2023-01-24,23-101,CHI,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,93.0,5.8125,0.0,97.7,6.10625,0.000646830530401,W (+18),W (+18)
48.0,,2023-01-26,23-103,CHI,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,56.0,3.5,0.0,70.1,4.38125,0.000646830530401,W (+11),W (+11)
49.0,,2023-01-28,23-105,CHI,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,125.0,7.8125,0.0,147.0,9.1875,0.000646830530401,L (-6),L (-6)
50.0,,2023-01-31,23-108,CHI,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,128.0,8.0,0.0,121.7,7.60625,0.000646830530401,L (-15),L (-15)
51.0,,2023-02-02,23-110,CHI,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,83.0,5.1875,0.0,85.99999999999997,5.374999999999998,0.000646830530401,W (+19),W (+19)
52.0,,2023-02-04,23-112,CHI,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,111.0,6.9375,0.0,119.5,7.46875,0.000646830530401,L (-5),L (-5)
53.0,,2023-02-06,23-114,CHI,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,128.0,8.0,0.0,108.7,6.79375,0.000646830530401,W (+16),W (+16)
54.0,,2023-02-07,23-115,CHI,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,91.0,5.6875,0.0,94.89999999999998,5.931249999999999,0.000646830530401,W (+8),W (+8)
55.0,,2023-02-09,23-117,CHI,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,68.0,4.25,0.0,83.5,5.21875,0.000646830530401,W (+24),W (+24)
56.0,,2023-02-11,23-119,CHI,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,90.0,5.625,0.0,72.39999999999999,4.525,0.000646830530401,L (-15),L (-15)
57.0,,2023-02-13,23-121,CHI,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,91.0,5.6875,0.0,85.10000000000001,5.3187500000000005,0.000646830530401,L (-11),L (-11)
58.0,,2023-02-15,23-123,CHI,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,97.0,6.0625,0.0,107.09999999999998,6.693749999999999,0.000646830530401,L (-8),L (-8)
59.0,3.0,2023-02-16,23-124,CHI,MIL,0,1.8,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,+8,0.0,0.0,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,0.0,80.0,5.0,-0.4,83.89999999999999,5.24375,0.000646830530401,L (-9),L (-9)
60.0,,2023-02-24,23-132,CHI,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,129.0,8.0625,0.0,121.7,7.60625,0.000646830530401,L (-4),L (-4)
61.0,,2023-02-26,23-134,CHI,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,93.0,5.8125,0.0,104.0,6.5,0.000646830530401,L (-12),L (-12)
62.0,,2023-02-28,23-136,CHI,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,100.0,6.25,0.0,92.3,5.76875,0.000646830530401,W (+44),W (+44)
63.0,,2023-03-01,23-137,CHI,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,93.0,5.8125,0.0,108.4,6.775,0.000646830530401,,
64.0,,2023-03-03,23-139,CHI,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,99.0,6.1875,0.0,112.49999999999996,7.031249999999997,0.000646830530401,W (+20),W (+20)
65.0,,2023-03-05,23-141,CHI,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5,6,7,7,7,6,5,2,1,2,7,7,3,7,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,58.0,32.0,,,5.0,82.0,82.0,12.0,77.0,0.0746268656716417,0.0895522388059701,0.0875,0.0,0.0945945945945946,0.1842105263157894,0.081081081081081,0.078125,0.0344827586206896,0.03125,,,0.4,0.0853658536585365,0.0853658536585365,0.25,0.0909090909090909,2,3,65.0,67.0,35.0,31.0,0.064516129032258,0.0,0.044776119402985,0.0,16,,85.0,5.3125,0.0,95.4,5.9625,0.000646830530401,L (-6),L (-6)
