Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,D'Angelo Russell,Davon Reed,Jarred Vanderbilt,Malik Beasley,Mo Bamba,Onyeka Okongwu,Shaquille Harrison,co_inf with Davon Reed,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Shaquille Harrison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
49.0,39.0,2023-01-25,38-026,LAL,SAS,1.0,35.31666666666667,8.0,20.0,0.4,1.0,6.0,0.167,3.0,4.0,0.75,1.0,8.0,9.0,11.0,0.0,0.0,6.0,0.0,20.0,13.6,2.0,14.0,7.0,0.5,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,10.0,91.0,4.333333333333333,12.4,85.49999999999999,4.071428571428571,0.1654870940882598,W (+9),W (+9)
50.0,40.0,2023-01-28,38-029,LAL,BOS,1.0,44.21666666666667,15.0,30.0,0.5,6.0,12.0,0.5,5.0,6.0,0.833,1.0,8.0,9.0,8.0,0.0,0.0,2.0,2.0,41.0,31.5,1.0,18.0,9.0,0.5,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,20.0,59.0,2.8095238095238093,29.500000000000004,59.1,2.8142857142857145,0.1654870940882598,L (-18),L (-18)
51.0,,2023-01-30,38-031,LAL,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,81.0,3.857142857142857,0.0,78.0,3.7142857142857135,0.1654870940882598,W (+9),W (+9)
52.0,41.0,2023-01-31,38-032,LAL,NYK,1.0,42.93333333333333,11.0,25.0,0.44,2.0,8.0,0.25,4.0,7.0,0.571,1.0,9.0,10.0,11.0,1.0,0.0,5.0,2.0,28.0,20.0,22.0,17.0,9.0,0.5294117647058824,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,13.0,77.0,3.6666666666666665,18.4,77.3,3.6809523809523808,0.1654870940882598,L (-4),L (-4)
53.0,42.0,2023-02-02,38-034,LAL,IND,1.0,32.96666666666667,11.0,19.0,0.579,2.0,5.0,0.4,2.0,2.0,1.0,2.0,5.0,7.0,7.0,0.0,0.0,3.0,1.0,26.0,21.5,-4.0,14.0,9.0,0.6428571428571429,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,16.0,61.0,2.9047619047619047,20.7,62.4,2.9714285714285715,0.1654870940882598,L (-17),L (-17)
54.0,43.0,2023-02-04,38-036,LAL,NOP,1.0,39.61666666666667,10.0,22.0,0.455,1.0,7.0,0.143,6.0,9.0,0.667,0.0,9.0,9.0,6.0,0.0,0.0,2.0,2.0,27.0,18.5,-5.0,15.0,9.0,0.6,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,9.0,70.0,3.333333333333333,16.100000000000005,71.5,3.4047619047619047,0.1654870940882598,W (+6),W (+6)
55.0,44.0,2023-02-07,38-039,LAL,OKC,1.0,33.95,13.0,20.0,0.65,4.0,6.0,0.667,8.0,10.0,0.8,0.0,7.0,7.0,3.0,3.0,0.0,4.0,3.0,38.0,30.4,8.0,14.0,9.0,0.6428571428571429,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,17.0,72.0,3.4285714285714284,27.200000000000006,63.3,3.0142857142857142,0.1654870940882598,W (+1),W (+1)
56.0,,2023-02-09,38-041,LAL,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,91.0,4.333333333333333,0.0,93.5,4.4523809523809526,0.1654870940882598,L (-5),L (-5)
57.0,,2023-02-11,38-043,LAL,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,52.0,2.4761904761904763,0.0,59.900000000000006,2.8523809523809525,0.1654870940882598,L (-3),L (-3)
58.0,,2023-02-13,38-045,LAL,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,73.0,3.4761904761904763,0.0,62.7,2.9857142857142858,0.1654870940882598,L (-9),L (-9)
59.0,45.0,2023-02-15,38-047,LAL,NOP,1.0,29.216666666666665,7.0,14.0,0.5,0.0,5.0,0.0,7.0,10.0,0.7,0.0,6.0,6.0,6.0,0.0,1.0,4.0,1.0,21.0,15.1,14.0,9.0,7.0,0.7777777777777778,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,6.0,75.0,3.571428571428572,12.300000000000004,80.8,3.8476190476190473,0.1654870940882598,W (+6),W (+6)
60.0,46.0,2023-02-23,38-055,LAL,GSW,1.0,26.316666666666663,5.0,20.0,0.25,2.0,6.0,0.333,1.0,2.0,0.5,3.0,6.0,9.0,8.0,0.0,0.0,2.0,2.0,13.0,7.3,22.0,14.0,3.0,0.2142857142857142,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,6.0,95.0,4.523809523809524,6.899999999999999,78.7,3.747619047619048,0.1654870940882598,L (-12),L (-12)
61.0,47.0,2023-02-26,38-058,LAL,DAL,1.0,36.85,10.0,23.0,0.435,1.0,6.0,0.167,5.0,7.0,0.714,3.0,5.0,8.0,3.0,1.0,1.0,3.0,4.0,26.0,15.9,0.0,17.0,9.0,0.5294117647058824,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,6.0,80.0,3.809523809523809,13.900000000000006,86.9,4.138095238095239,0.1654870940882598,W (+18),W (+18)
62.0,,2023-02-28,38-060,LAL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,95.0,4.523809523809524,0.0,98.9,4.70952380952381,0.1654870940882598,W (+13),W (+13)
63.0,,2023-03-01,38-061,LAL,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,59.0,2.8095238095238093,0.0,72.7,3.461904761904762,0.1654870940882598,,
64.0,,2023-03-03,38-063,LAL,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,52.0,2.4761904761904763,0.0,60.39999999999999,2.876190476190476,0.1654870940882598,W (+3),W (+3)
65.0,,2023-03-05,38-065,LAL,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,76.0,3.619047619047619,0.0,90.4,4.3047619047619055,0.1654870940882598,L (-12),L (-12)
66.0,,2023-03-07,38-067,LAL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,73.0,3.4761904761904763,0.0,77.3,3.6809523809523808,0.1654870940882598,W (+6),W (+6)
67.0,,2023-03-10,38-070,LAL,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,66.0,3.142857142857143,0.0,56.6,2.6952380952380954,0.1654870940882598,L (-8),L (-8)
68.0,,2023-03-12,38-072,LAL,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,43.0,2.0476190476190474,0.0,43.1,2.0523809523809526,0.1654870940882598,W (+8),W (+8)
69.0,,2023-03-14,38-074,LAL,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,75.0,3.571428571428572,0.0,62.69999999999997,2.985714285714284,0.1654870940882598,W (+9),W (+9)
70.0,,2023-03-15,38-075,LAL,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,81.0,3.857142857142857,0.0,85.4,4.066666666666667,0.1654870940882598,W (+10),W (+10)
71.0,,2023-03-17,38-077,LAL,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,96.0,4.571428571428571,0.0,107.6,5.123809523809523,0.1654870940882598,L (-4),L (-4)
72.0,,2023-03-19,38-079,LAL,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,74.0,3.523809523809524,0.0,79.0,3.761904761904762,0.1654870940882598,W (+15),W (+15)
73.0,,2023-03-22,38-082,LAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,63.0,3.0,0.0,70.1,3.338095238095238,0.1654870940882598,L (-4),L (-4)
74.0,,2023-03-24,38-084,LAL,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,40,5,15,42,23,30,37,9,28,36,42,3,33,50,42,56.0,64.0,7.0,41.0,66.0,52.0,70.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.6428571428571429,0.625,0.7142857142857143,0.3658536585365853,0.6363636363636364,0.4423076923076923,0.4285714285714285,0.6607142857142857,0.2647058823529412,0.6829268292682927,0.5373134328358209,0.5753424657534246,0.5,0.0,0.559322033898305,,0.6578947368421053,0.6176470588235294,6,7,11,11,3,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.0985915492957746,0.141025641025641,0.1358024691358024,0.0612244897959183,0.0,0.0,21,,96.0,4.571428571428571,0.0,108.6,5.171428571428571,0.1654870940882598,L (-1),L (-1)
