Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Griffin,Shared Games with Derrick White,Shared Games with Grant Williams,Shared Games with Jaylen Brown,Shared Games with Jayson Tatum,Shared Games with JD Davison,Shared Games with Justin Jackson,Shared Games with Luke Kornet,Shared Games with Malcolm Brogdon,Shared Games with Marcus Smart,Shared Games with Mfiondu Kabengele,Shared Games with Noah Vonleh,Shared Games with Payton Pritchard,Shared Games with Robert Williams,Shared Games with Sam Hauser,Blake Griffin,Danilo Gallinari,Derrick White,Grant Williams,Jaylen Brown,Jayson Tatum,JD Davison,Justin Jackson,Luke Kornet,Malcolm Brogdon,Marcus Smart,Mfiondu Kabengele,Noah Vonleh,Payton Pritchard,Robert Williams,Sam Hauser,co_inf with Blake Griffin,co_inf with Danilo Gallinari,co_inf with Derrick White,co_inf with Grant Williams,co_inf with Jaylen Brown,co_inf with Jayson Tatum,co_inf with JD Davison,co_inf with Justin Jackson,co_inf with Luke Kornet,co_inf with Malcolm Brogdon,co_inf with Marcus Smart,co_inf with Mfiondu Kabengele,co_inf with Noah Vonleh,co_inf with Payton Pritchard,co_inf with Robert Williams,co_inf with Sam Hauser,Shared Games with Justin Champagnie,Shared Games with Mike Muscala,AJ Griffin,Justin Champagnie,Mike Muscala,co_inf with AJ Griffin,co_inf with Justin Champagnie,co_inf with Mike Muscala,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,,2022/12/10,36-190,BOS,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,,57.0,3.3529411764705883,0.0,81.9,4.81764705882353,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+27),W (+27)
28.0,,2022/12/12,36-192,BOS,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,,57.0,3.3529411764705883,0.0,72.29999999999998,4.252941176470587,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-16),L (-16)
29.0,,2022/12/13,36-193,BOS,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,,87.0,5.117647058823529,0.0,100.1,5.888235294117647,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-20),L (-20)
30.0,21.0,2022/12/16,36-196,BOS,ORL,1,15.883333333333333,2.0,4.0,0.5,2.0,4.0,0.5,0,0.0,,0.0,6.0,6.0,1.0,0.0,3.0,1.0,2.0,6.0,6.8,5,0.0,0.0,,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,11.0,53.0,3.117647058823529,6.799999999999998,77.5,4.5588235294117645,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+4),W (+4)
31.0,22.0,2022/12/18,36-198,BOS,ORL,1,33.15,3.0,11.0,0.273,2.0,9.0,0.222,0,0.0,,0.0,6.0,6.0,2.0,0.0,1.0,0.0,1.0,8.0,5,-3,2.0,1.0,0.5,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,6.0,77.0,4.529411764705882,5.0,81.59999999999998,4.799999999999999,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-8),L (-8)
32.0,23.0,2022/12/21,36-201,BOS,IND,1,28.28333333333333,2.0,6.0,0.333,2.0,5.0,0.4,0,0.0,,2.0,4.0,6.0,4.0,1.0,1.0,1.0,2.0,6.0,7.9,-7,1.0,0.0,0.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,11.0,79.0,4.647058823529412,7.899999999999999,97.6,5.741176470588235,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-3),L (-3)
33.0,24.0,2022/12/23,36-203,BOS,MIN,1,36.31666666666667,6.0,14.0,0.429,5.0,10.0,0.5,0,0.0,,2.0,9.0,11.0,2.0,2.0,3.0,0.0,1.0,17.0,18.8,19,4.0,1.0,0.25,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,21.0,71.0,4.176470588235294,18.8,90.2,5.305882352941176,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-5),L (-5)
34.0,25.0,2022/12/25,36-205,BOS,MIL,1,29.866666666666667,4.0,7.0,0.571,3.0,6.0,0.5,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,9.2,7,1.0,1.0,1.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,9.0,98.0,5.764705882352941,9.199999999999998,126.5,7.4411764705882355,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+12),W (+12)
35.0,26.0,2022/12/27,36-207,BOS,HOU,1,24.58333333333333,1.0,5.0,0.2,1.0,4.0,0.25,0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,2,2,1.0,0.0,0.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,5.0,94.0,5.529411764705882,1.9999999999999991,107.6,6.329411764705882,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+21),W (+21)
36.0,27.0,2022/12/29,36-209,BOS,LAC,1,31.683333333333334,3.0,6.0,0.5,2.0,3.0,0.667,0,0.0,,2.0,5.0,7.0,2.0,0.0,2.0,0.0,0.0,8.0,10.7,5,3.0,1.0,0.333333333,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,13.0,63.0,3.7058823529411766,10.7,81.3,4.782352941176471,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+24),W (+24)
37.0,28.0,2023/1/1,36-212,BOS,DEN,1,30.1,3.0,10.0,0.3,2.0,6.0,0.333,0,0.0,,2.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,8.0,7.6,-7,4.0,1.0,0.25,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,8.0,59.0,3.4705882352941178,7.599999999999998,76.1,4.476470588235294,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+6),W (+6)
38.0,29.0,2023/1/3,36-214,BOS,OKC,1,22.116666666666667,1.0,3.0,0.333,0.0,1.0,0,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.6,-20,2.0,1.0,0.5,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,2.0,68.0,4.0,1.6000000000000003,92.4,5.435294117647059,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-12),L (-12)
39.0,30.0,2023/1/5,36-216,BOS,DAL,1,23.6,3.0,6.0,0.5,1.0,4.0,0.25,1,2.0,0.5,2.0,6.0,8.0,3.0,1.0,0.0,1.0,3.0,8.0,8.7,8,2.0,2.0,1.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,11.0,96.0,5.647058823529412,8.299999999999997,105.70000000000002,6.21764705882353,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-33),L (-33)
40.0,31.0,2023/1/7,36-218,BOS,SAS,1,31.5,2.0,7.0,0.286,0.0,3.0,0,0,0.0,,3.0,8.0,11.0,1.0,0.0,0.0,1.0,3.0,4.0,2.9,2,4.0,2.0,0.5,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,8.0,84.0,4.941176470588236,2.8999999999999986,103.2,6.070588235294117,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+29),W (+29)
41.0,32.0,2023/1/9,36-220,BOS,CHI,1,33.2,3.0,6.0,0.5,2.0,5.0,0.4,0,0.0,,1.0,6.0,7.0,5.0,1.0,1.0,0.0,1.0,8.0,12.3,17,1.0,1.0,1.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,16.0,68.0,4.0,12.3,79.39999999999999,4.670588235294117,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+5),W (+5)
42.0,33.0,2023/1/11,36-222,BOS,NOP,1,31.48333333333333,5.0,8.0,0.625,4.0,6.0,0.667,0,0.0,,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,14.0,15.2,15,2.0,1.0,0.5,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,14.0,82.0,4.823529411764706,15.200000000000005,96.1,5.652941176470588,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,,
43.0,,2023/1/12,36-223,BOS,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,,84.0,4.941176470588236,0.0,94.79999999999995,5.576470588235291,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+8),W (+8)
44.0,34.0,2023/1/14,36-225,BOS,CHO,1,32.8,6.0,10.0,0.6,4.0,7.0,0.571,0,0.0,,1.0,6.0,7.0,6.0,2.0,0.0,0.0,4.0,16.0,18.5,11,3.0,2.0,0.666666667,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,21.0,89.0,5.235294117647059,18.5,102.4,6.023529411764706,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+11),W (+11)
45.0,35.0,2023/1/16,36-227,BOS,CHO,1,30.75,3.0,8.0,0.375,2.0,4.0,0.5,0,0.0,,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,8.0,7.6,10,4.0,1.0,0.25,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,7.0,91.0,5.352941176470588,7.599999999999998,102.8,6.047058823529412,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+11),W (+11)
46.0,36.0,2023/1/19,36-230,BOS,GSW,1,37.25,8.0,13.0,0.615,2.0,5.0,0.4,2,2.0,1,3.0,7.0,10.0,0.0,0.0,3.0,0.0,3.0,20.0,19.2,-2,8.0,6.0,0.75,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,18.0,45.0,2.647058823529412,18.4,61.6,3.623529411764706,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+16),W (+16)
47.0,37.0,2023/1/21,36-232,BOS,TOR,1,27.633333333333333,2.0,10.0,0.2,1.0,6.0,0.167,0,0.0,,1.0,6.0,7.0,2.0,2.0,1.0,0.0,3.0,5.0,4.2,-14,4.0,1.0,0.25,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,7.0,83.0,4.882352941176471,4.2,97.29999999999998,5.723529411764705,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+12),W (+12)
48.0,38.0,2023/1/23,36-234,BOS,ORL,1,30.133333333333333,2.0,8.0,0.25,2.0,7.0,0.286,0,0.0,,1.0,3.0,4.0,3.0,1.0,0.0,1.0,4.0,6.0,3.3,-9,1.0,0.0,0.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,5.0,62.0,3.647058823529412,3.3000000000000007,72.30000000000001,4.252941176470589,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+3),W (+3)
49.0,,2023/1/24,36-235,BOS,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,,69.0,4.0588235294117645,0.0,72.1,4.241176470588235,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+2),W (+2)
50.0,39.0,2023/1/26,36-237,BOS,NYK,1,35.03333333333333,2.0,5.0,0.4,2.0,4.0,0.5,0,0.0,,3.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,6.0,4.9,2,1.0,0.0,0.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,7.0,66.0,3.882352941176471,4.9,82.0,4.823529411764706,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-15),L (-15)
51.0,40.0,2023/1/28,36-239,BOS,LAL,1,37.96666666666667,2.0,6.0,0.333,1.0,5.0,0.2,2,2.0,1,1.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,7.0,9.4,-5,1.0,1.0,1.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,8.0,68.0,4.0,8.6,91.1,5.358823529411764,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-3),L (-3)
52.0,41.0,2023/2/1,36-243,BOS,BRK,1,24.633333333333333,3.0,6.0,0.5,3.0,4.0,0.75,0,0.0,,1.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,9.0,9.6,37,2.0,0.0,0.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,11.0,130.0,7.647058823529412,9.599999999999998,136.4,8.023529411764706,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,L (-3),L (-3)
53.0,42.0,2023/2/3,36-245,BOS,PHO,1,30.83333333333333,1.0,6.0,0.167,1.0,6.0,0.167,0,0.0,,2.0,7.0,9.0,1.0,0.0,0.0,2.0,3.0,3.0,0.2,6,0.0,0.0,,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,5.0,41.0,2.411764705882353,0.200000000000001,53.89999999999999,3.170588235294117,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+4),W (+4)
54.0,43.0,2023/2/6,36-248,BOS,DET,1,32.86666666666667,1.0,6.0,0.167,1.0,4.0,0.25,0,0.0,,0.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,3.0,2.1,18,2.0,0.0,0.0,23,63,60,55,59,11,18,51,52,49,2,16,35,30,61,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.5609756097560976,,0.7682926829268293,0.759493670886076,0.8208955223880597,0.7972972972972973,0.9166666666666666,0.782608695652174,0.7391304347826086,0.7761194029850746,0.8032786885245902,0.5,0.6956521739130435,0.7291666666666666,0.8571428571428571,0.7625,2,14,72.0,5.0,63.0,0.0,0.4,0.2222222222222222,17,5.0,94.0,5.529411764705882,2.1,106.4,6.258823529411765,13.8,6.3,3.3,1.6,1.7,0.0636955847378761,0.631,0.678,0.044,2.5,3.6,W (+43),W (+43)
