Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
51.0,50.0,2023-01-30,23-022,SAS,WAS,1,30.6,4.0,9.0,.444,0.0,2.0,.000,1,1.0,1.000,1.0,3.0,4.0,9.0,0.0,0.0,1.0,1.0,9.0,10.8,-4,7.0,4.0,0.5714285714285714,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,11.0,43.0,2.263157894736842,10.4,61.4,3.231578947368421,0.0944006904736217,L (-38),L (-38)
52.0,51.0,2023-02-01,23-024,SAS,SAC,1,8.666666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.8,-1,0.0,0.0,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,3.0,41.0,2.1578947368421053,1.7999999999999998,48.50000000000001,2.5526315789473686,0.0944006904736217,L (-10),L (-10)
53.0,,2023-02-03,23-026,SAS,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,38.0,2.0,0.0,51.6,2.7157894736842105,0.0944006904736217,L (-21),L (-21)
54.0,,2023-02-06,23-029,SAS,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,27.0,1.4210526315789471,0.0,35.7,1.8789473684210527,0.0944006904736217,L (-10),L (-10)
55.0,,2023-02-08,23-031,SAS,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,46.0,2.421052631578948,0.0,58.0,3.0526315789473686,0.0944006904736217,L (-12),L (-12)
56.0,,2023-02-10,23-033,SAS,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,49.0,2.5789473684210527,0.0,59.1,3.110526315789474,0.0944006904736217,L (-24),L (-24)
57.0,52.0,2023-02-11,23-034,SAS,ATL,1,24.8,3.0,8.0,.375,0.0,1.0,.000,2,2.0,1.000,3.0,4.0,7.0,3.0,2.0,0.0,2.0,0.0,8.0,9.0,-17,7.0,3.0,0.4285714285714285,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,8.0,58.0,3.0526315789473686,8.199999999999998,83.3,4.38421052631579,0.0944006904736217,L (-14),L (-14)
58.0,,2023-02-13,23-036,SAS,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,67.0,3.526315789473684,0.0,80.69999999999999,4.247368421052631,0.0944006904736217,L (-7),L (-7)
59.0,,2023-02-15,23-038,SAS,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,73.0,3.842105263157895,0.0,80.89999999999999,4.257894736842105,0.0944006904736217,L (-19),L (-19)
60.0,,2023-02-23,23-046,SAS,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,57.0,3.0,0.0,67.3,3.5421052631578944,0.0944006904736217,L (-8),L (-8)
61.0,,2023-02-25,23-048,SAS,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,57.0,3.0,0.0,75.8,3.9894736842105263,0.0944006904736217,L (-10),L (-10)
62.0,,2023-02-28,23-051,SAS,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,79.0,4.157894736842105,0.0,87.8,4.621052631578947,0.0944006904736217,L (-26),L (-26)
63.0,53.0,2023-03-02,23-053,SAS,IND,0,20.883333333333333,1.0,6.0,.167,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,2.5,+2,5.0,1.0,0.2,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,5.0,58.0,3.0526315789473686,2.500000000000001,71.8,3.778947368421053,0.0944006904736217,,
64.0,54.0,2023-03-04,23-055,SAS,HOU,1,25.066666666666663,5.0,9.0,.556,1.0,1.0,1.000,1,1.0,1.000,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,12.0,10.4,-17,8.0,4.0,0.5,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,7.0,60.0,3.1578947368421053,10.0,64.19999999999999,3.378947368421052,0.0944006904736217,L (-16),L (-16)
65.0,,2023-03-05,23-056,SAS,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,41.0,2.1578947368421053,0.0,62.79999999999999,3.3052631578947365,0.0944006904736217,W (+8),W (+8)
66.0,55.0,2023-03-10,23-061,SAS,DEN,0,25.366666666666667,5.0,7.0,.714,0.0,1.0,.000,4,5.0,.800,0.0,2.0,2.0,8.0,3.0,0.0,3.0,1.0,14.0,16.5,+21,6.0,5.0,0.8333333333333334,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,12.0,85.0,4.473684210526316,14.900000000000006,93.29999999999998,4.910526315789473,0.0944006904736217,W (+11),W (+11)
67.0,,2023-03-12,23-063,SAS,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,40.0,2.1052631578947367,0.0,38.99999999999999,2.052631578947368,0.0944006904736217,L (-12),L (-12)
68.0,,2023-03-14,23-065,SAS,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,109.0,5.7368421052631575,0.0,118.6,6.242105263157894,0.0944006904736217,L (-32),L (-32)
69.0,56.0,2023-03-15,23-066,SAS,DAL,1,32.03333333333333,6.0,11.0,.545,0.0,1.0,.000,1,2.0,.500,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,13.0,11.7,-19,10.0,6.0,0.6,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,7.0,68.0,3.5789473684210527,11.300000000000002,83.89999999999999,4.41578947368421,0.0944006904736217,W (+8),W (+8)
70.0,57.0,2023-03-17,23-068,SAS,MEM,0,33.6,2.0,4.0,.500,0.0,1.0,.000,4,6.0,.667,1.0,2.0,3.0,9.0,2.0,0.0,2.0,2.0,8.0,12.0,-3,3.0,2.0,0.6666666666666666,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,10.0,94.0,4.947368421052632,10.399999999999997,112.0,5.894736842105263,0.0944006904736217,L (-12),L (-12)
71.0,58.0,2023-03-19,23-070,SAS,ATL,1,28.916666666666668,4.0,10.0,.400,0.0,1.0,.000,3,3.0,1.000,0.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,11.0,11.7,-4,9.0,4.0,0.4444444444444444,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,8.0,79.0,4.157894736842105,10.499999999999998,94.0,4.947368421052632,0.0944006904736217,W (+18),W (+18)
72.0,59.0,2023-03-21,23-072,SAS,NOP,1,32.016666666666666,7.0,13.0,.538,1.0,3.0,.333,0,1.0,.000,1.0,4.0,5.0,8.0,1.0,0.0,2.0,1.0,15.0,14.4,-16,10.0,6.0,0.6,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,13.0,17.0,0.8947368421052632,14.4,19.099999999999994,1.0052631578947366,0.0944006904736217,L (-9),L (-9)
73.0,,2023-03-22,23-073,SAS,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,,28.0,1.4736842105263157,0.0,46.70000000000001,2.4578947368421056,0.0944006904736217,L (-6),L (-6)
74.0,60.0,2023-03-24,23-075,SAS,WAS,1,28.73333333333333,5.0,9.0,.556,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,12.0,2.0,0.0,0.0,3.0,10.0,15.9,+7,8.0,5.0,0.625,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,17.0,80.0,4.2105263157894735,15.9,90.9,4.78421052631579,0.0944006904736217,W (+8),W (+8)
75.0,61.0,2023-03-26,23-077,SAS,BOS,1,26.45,4.0,9.0,.444,1.0,1.0,1.000,2,3.0,.667,1.0,4.0,5.0,4.0,3.0,0.0,1.0,2.0,11.0,11.8,-26,8.0,3.0,0.375,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,10.0,62.0,3.263157894736842,11.0,80.40000000000002,4.231578947368422,0.0944006904736217,L (-35),L (-35)
76.0,62.0,2023-03-29,23-080,SAS,UTA,1,28.15,8.0,12.0,.667,1.0,2.0,.500,0,1.0,.000,0.0,1.0,1.0,6.0,3.0,0.0,2.0,4.0,17.0,15.3,+7,10.0,7.0,0.7,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,12.0,48.0,2.526315789473684,15.3,59.09999999999998,3.1105263157894725,0.0944006904736217,L (-36),L (-36)
77.0,63.0,2023-03-31,23-082,SAS,GSW,1,30.183333333333334,3.0,7.0,.429,1.0,2.0,.500,3,4.0,.750,1.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,10.0,10.7,-3,5.0,2.0,0.4,24,26,33,19,53,24,36,42,49,38,53,53,54,42,29,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,63.0,0.0,0.6486486486486487,0.7428571428571429,0.868421052631579,0.6785714285714286,0.828125,0.7741935483870968,0.8571428571428571,0.5833333333333334,0.875,0.0,0.5846153846153846,0.0,0.7910447761194029,0.8412698412698413,0.8181818181818182,0.9767441860465116,0.9666666666666668,0.8095238095238095,12,10,14,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.5882352941176471,0.0,0.0,0.3255813953488372,19,7.0,56.0,2.9473684210526314,9.5,80.5,4.2368421052631575,0.0944006904736217,L (-12),L (-12)
