Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
40.0,,2023-01-11,32-358,SAS,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,55.0,2.894736842105264,0.0,69.0,3.631578947368421,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-8),L (-8)
41.0,,2023-01-13,32-360,SAS,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,47.0,2.473684210526316,0.0,61.89999999999999,3.257894736842105,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-6),L (-6)
42.0,14.0,2023-01-15,32-362,SAS,SAC,0,1.2333333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,+2,0.0,0.0,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,1.0,69.0,3.631578947368421,0.7,79.69999999999997,4.194736842105262,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,,
43.0,,2023-01-17,32-364,SAS,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,23.0,1.2105263157894737,0.0,49.400000000000006,2.6,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-31),L (-31)
44.0,,2023-01-20,33-002,SAS,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,31.0,1.631578947368421,0.0,44.3,2.331578947368421,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-13),L (-13)
45.0,15.0,2023-01-23,33-005,SAS,POR,0,6.133333333333334,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,+2,1.0,1.0,1.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,2.0,43.0,2.263157894736842,0.9999999999999996,53.10000000000001,2.794736842105264,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+8),W (+8)
46.0,16.0,2023-01-25,33-007,SAS,LAL,0,0.75,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,0.0,60.0,3.1578947368421053,0.0,75.89999999999999,3.994736842105263,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-5),L (-5)
47.0,17.0,2023-01-26,33-008,SAS,LAC,0,7.116666666666666,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,-6,2.0,1.0,0.5,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,1.0,61.0,3.210526315789474,0.5000000000000003,84.30000000000001,4.436842105263159,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-20),L (-20)
48.0,,2023-01-28,33-010,SAS,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,33.0,1.736842105263158,0.0,57.3,3.0157894736842104,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-9),L (-9)
49.0,18.0,2023-02-10,33-023,SAS,DET,0,17.583333333333332,1.0,3.0,.333,1.0,2.0,.500,2,2.0,1.000,1.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,5.0,1.7,-8,1.0,0.0,0.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,2.0,51.0,2.6842105263157894,0.9000000000000008,58.89999999999999,3.1,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-38),L (-38)
50.0,19.0,2023-02-11,33-024,SAS,ATL,0,9.416666666666666,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.3,+5,0.0,0.0,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,3.0,50.0,2.631578947368421,3.3,76.00000000000001,4.000000000000001,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-10),L (-10)
51.0,,2023-02-13,33-026,SAS,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,54.0,2.8421052631578947,0.0,71.8,3.778947368421053,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-7),L (-7)
52.0,,2023-02-15,33-028,SAS,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,44.0,2.3157894736842106,0.0,50.3,2.647368421052632,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-19),L (-19)
53.0,20.0,2023-02-23,33-036,SAS,DAL,0,7.216666666666667,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8,-1,0.0,0.0,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,0.0,38.0,2.0,-0.7999999999999999,52.4,2.7578947368421054,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-8),L (-8)
54.0,21.0,2023-02-25,33-038,SAS,UTA,0,0.7333333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.0,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,1.0,26.0,1.368421052631579,0.3,35.4,1.863157894736842,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-10),L (-10)
55.0,,2023-02-28,33-041,SAS,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,46.0,2.421052631578948,0.0,58.0,3.0526315789473686,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-26),L (-26)
56.0,,2023-03-02,33-043,SAS,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,49.0,2.5789473684210527,0.0,59.1,3.110526315789474,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-16),L (-16)
57.0,,2023-03-04,33-045,SAS,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,66.0,3.473684210526316,0.0,91.5,4.815789473684211,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+8),W (+8)
58.0,22.0,2023-03-05,33-046,SAS,HOU,0,12.0,2.0,5.0,.400,0.0,3.0,.000,0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.9,-11,2.0,2.0,1.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,2.0,65.0,3.421052631578948,1.9,78.8,4.147368421052631,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+11),W (+11)
59.0,,2023-03-10,33-051,SAS,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,73.0,3.842105263157895,0.0,80.89999999999999,4.257894736842105,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-12),L (-12)
60.0,,2023-03-12,33-053,SAS,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,57.0,3.0,0.0,67.3,3.5421052631578944,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-32),L (-32)
61.0,,2023-03-14,33-055,SAS,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,57.0,3.0,0.0,75.8,3.9894736842105263,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+8),W (+8)
62.0,23.0,2023-03-15,33-056,SAS,DAL,0,15.65,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,3.0,2.0,5.0,3.0,0.0,2.0,0.0,4.0,2.0,3.5,-2,3.0,1.0,0.3333333333333333,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,7.0,72.0,3.789473684210526,3.5,84.3,4.436842105263158,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-12),L (-12)
63.0,24.0,2023-03-17,33-058,SAS,MEM,0,6.783333333333333,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.2,-16,1.0,0.0,0.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,-1.0,64.0,3.3684210526315788,-2.2,76.5,4.026315789473684,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,,
