Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
50.0,,2023-01-26,24-093,DAL,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,37.0,1.947368421052632,0.0,46.59999999999999,2.452631578947368,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-14),L (-14)
51.0,15.0,2023-01-28,24-095,DAL,UTA,0,0.5,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,0.0,37.0,1.947368421052632,0.0,44.1,2.321052631578948,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-1),L (-1)
52.0,,2023-01-30,24-097,DAL,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,51.0,2.6842105263157894,0.0,69.59999999999998,3.663157894736841,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+4),W (+4)
53.0,,2023-02-02,24-100,DAL,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,39.0,2.0526315789473686,0.0,51.6,2.7157894736842105,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-8),L (-8)
54.0,16.0,2023-02-04,24-102,DAL,GSW,0,13.616666666666667,2.0,7.0,.286,0.0,1.0,.000,1,2.0,.500,0.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,5.0,2.5,+7,6.0,2.0,0.3333333333333333,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,2.0,42.0,2.210526315789474,2.1,56.60000000000001,2.978947368421053,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+6),W (+6)
55.0,17.0,2023-02-06,24-104,DAL,UTA,1,19.816666666666663,5.0,10.0,.500,0.0,3.0,.000,0,0.0,,1.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,10.0,7.7,-16,7.0,5.0,0.7142857142857143,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,6.0,84.0,4.421052631578948,7.699999999999997,105.59999999999998,5.557894736842104,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+5),W (+5)
56.0,18.0,2023-02-08,24-106,DAL,LAC,0,11.183333333333334,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,-4,1.0,0.0,0.0,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,3.0,86.0,4.526315789473684,1.2999999999999998,91.4,4.810526315789474,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-6),L (-6)
57.0,19.0,2023-02-10,24-108,DAL,SAC,0,13.0,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,6.1,+1,1.0,1.0,1.0,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,6.0,96.0,5.052631578947368,6.1,111.70000000000002,5.878947368421054,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+13),W (+13)
58.0,,2023-02-11,24-109,DAL,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,64.0,3.3684210526315788,0.0,77.0,4.052631578947368,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+6),W (+6)
59.0,,2023-02-13,24-111,DAL,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,49.0,2.5789473684210527,0.0,71.60000000000001,3.76842105263158,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+8),W (+8)
60.0,20.0,2023-02-15,24-113,DAL,DEN,0,12.85,4.0,4.0,1.000,2.0,2.0,1.000,1,1.0,1.000,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,12.2,+8,2.0,2.0,1.0,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,10.0,65.0,3.421052631578948,11.799999999999995,84.79999999999998,4.463157894736841,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-5),L (-5)
61.0,,2023-02-23,24-121,DAL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,88.0,4.631578947368421,0.0,105.6,5.557894736842105,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-3),L (-3)
62.0,,2023-02-26,24-124,DAL,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,70.0,3.684210526315789,0.0,84.4,4.442105263157895,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-9),L (-9)
63.0,,2023-02-28,24-126,DAL,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,75.0,3.947368421052632,0.0,98.2,5.16842105263158,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,,
64.0,,2023-03-02,24-128,DAL,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,82.0,4.315789473684211,0.0,102.0,5.368421052631579,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+26),W (+26)
65.0,,2023-03-05,24-131,DAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,45.0,2.3684210526315788,0.0,72.1,3.794736842105263,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-3),L (-3)
66.0,,2023-03-07,24-133,DAL,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,47.0,2.473684210526316,0.0,48.30000000000001,2.542105263157896,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-2),L (-2)
67.0,,2023-03-08,24-134,DAL,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,51.0,2.6842105263157894,0.0,65.10000000000001,3.426315789473685,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+7),W (+7)
68.0,21.0,2023-03-11,24-137,DAL,MEM,0,20.7,1.0,2.0,.500,0.0,1.0,.000,2,2.0,1.000,0.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,4.0,7.3,+6,1.0,1.0,1.0,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,9.0,60.0,3.1578947368421053,6.500000000000001,77.2,4.063157894736842,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-4),L (-4)
69.0,22.0,2023-03-13,24-139,DAL,MEM,0,21.85,4.0,12.0,.333,1.0,3.0,.333,0,0.0,,2.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,9.0,7.9,-13,9.0,3.0,0.3333333333333333,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,7.0,52.0,2.736842105263158,7.899999999999999,62.000000000000014,3.263157894736843,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+4),W (+4)
70.0,23.0,2023-03-15,24-141,DAL,SAS,0,22.966666666666665,4.0,5.0,.800,1.0,1.0,1.000,2,3.0,.667,0.0,4.0,4.0,2.0,0.0,1.0,4.0,2.0,11.0,7.2,-15,4.0,3.0,0.75,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,6.0,84.0,4.421052631578948,6.399999999999999,108.10000000000002,5.689473684210528,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-7),L (-7)
71.0,24.0,2023-03-17,24-143,DAL,LAL,0,6.733333333333333,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.7,-10,2.0,1.0,0.5,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,2.0,45.0,2.3684210526315788,3.7,46.7,2.4578947368421056,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-4),L (-4)
72.0,,2023-03-20,24-146,DAL,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,71.0,3.736842105263158,0.0,78.29999999999998,4.121052631578946,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,L (-16),L (-16)
73.0,,2023-03-22,24-148,DAL,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,66.0,3.473684210526316,0.0,98.5,5.184210526315789,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+9),W (+9)
74.0,,2023-03-24,24-150,DAL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,4,26,21,20,23,16,12,15,5,25,16,24,22,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,78.0,79.0,40.0,71.0,3.0,0.0,0.3134328358208955,0.0606060606060606,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.0,0.2272727272727272,0.1351351351351351,0.3205128205128205,0.2025316455696202,0.6,0.3098591549295774,1.0,5,8,1,2,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0285714285714285,0.1333333333333333,,19,,77.0,4.052631578947368,0.0,84.1,4.426315789473684,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+1),W (+1)
