Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
24.0,,2022-12-06,34-321,DAL,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,67.0,3.526315789473684,0.0,79.1,4.163157894736842,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+19),W (+19)
25.0,,2022-12-09,34-324,DAL,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,51.0,2.6842105263157894,0.0,70.10000000000001,3.689473684210527,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+1),W (+1)
26.0,17.0,2022-12-10,34-325,DAL,CHI,0,17.016666666666666,8.0,10.0,.800,1.0,3.0,.333,1,2.0,.500,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,18.0,13.8,-16,7.0,7.0,1.0,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,10.0,59.0,3.1052631578947367,13.399999999999997,73.89999999999999,3.8894736842105258,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-1),L (-1)
27.0,,2022-12-12,34-327,DAL,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,60.0,3.1578947368421053,0.0,78.69999999999999,4.142105263157895,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-29),L (-29)
28.0,,2022-12-14,34-329,DAL,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,37.0,1.947368421052632,0.0,55.3,2.9105263157894736,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+7),W (+7)
29.0,18.0,2022-12-16,34-331,DAL,POR,0,6.666666666666667,0.0,3.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.5,-5,2.0,0.0,0.0,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,0.0,84.0,4.421052631578948,-1.4999999999999996,103.19999999999996,5.431578947368419,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-15),L (-15)
30.0,19.0,2022-12-17,34-332,DAL,CLE,0,6.633333333333333,2.0,2.0,1.000,0.0,0.0,,0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,2.7,-9,2.0,2.0,1.0,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,3.0,51.0,2.6842105263157894,2.7,59.000000000000014,3.1052631578947376,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+20),W (+20)
31.0,20.0,2022-12-19,34-334,DAL,MIN,0,8.966666666666667,2.0,2.0,1.000,0.0,0.0,,1,2.0,.500,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,3.6,+9,2.0,2.0,1.0,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,2.0,46.0,2.421052631578948,3.2,56.2,2.9578947368421056,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-1),L (-1)
32.0,,2022-12-21,34-336,DAL,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,50.0,2.631578947368421,0.0,65.29999999999998,3.436842105263157,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-10),L (-10)
33.0,21.0,2022-12-23,34-338,DAL,HOU,0,1.8,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,-1,1.0,1.0,1.0,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,1.0,72.0,3.789473684210526,1.7,86.19999999999999,4.536842105263157,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+5),W (+5)
34.0,,2022-12-25,34-340,DAL,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,93.0,4.894736842105263,0.0,115.2,6.063157894736842,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+6),W (+6)
35.0,22.0,2022-12-27,34-342,DAL,NYK,0,2.716666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+4,0.0,0.0,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,1.0,73.0,3.842105263157895,0.3,89.30000000000001,4.7,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+9),W (+9)
36.0,23.0,2022-12-29,34-344,DAL,HOU,0,5.633333333333333,2.0,5.0,.400,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.9,-8,5.0,2.0,0.4,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,1.0,98.0,5.157894736842105,1.9,114.7,6.036842105263158,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+5),W (+5)
37.0,,2022-12-31,34-346,DAL,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,89.0,4.684210526315789,0.0,115.1,6.057894736842105,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+15),W (+15)
38.0,,2023-01-02,34-348,DAL,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,67.0,3.526315789473684,0.0,87.69999999999999,4.6157894736842096,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+1),W (+1)
39.0,24.0,2023-01-05,34-351,DAL,BOS,0,3.75,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.3,-6,2.0,1.0,0.5,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,0.0,36.0,1.894736842105263,0.2999999999999998,50.8,2.673684210526316,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+5),W (+5)
40.0,25.0,2023-01-07,34-353,DAL,NOP,0,14.516666666666667,3.0,4.0,.750,0.0,0.0,,0,0.0,,0.0,6.0,6.0,1.0,0.0,3.0,1.0,5.0,6.0,6.0,-2,4.0,3.0,0.75,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,11.0,71.0,3.736842105263158,6.0,98.60000000000002,5.189473684210528,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-29),L (-29)
41.0,26.0,2023-01-08,34-354,DAL,OKC,0,5.1,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,0.0,0.0,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,2.0,46.0,2.421052631578948,1.0,67.7,3.5631578947368423,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+10),W (+10)
42.0,27.0,2023-01-10,34-356,DAL,LAC,0,2.7333333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,3.3,0,1.0,1.0,1.0,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,5.0,31.0,1.631578947368421,3.2999999999999994,57.6,3.031578947368421,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,,
43.0,,2023-01-12,34-358,DAL,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,74.0,3.8947368421052633,0.0,72.5,3.8157894736842106,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-11),L (-11)
44.0,28.0,2023-01-14,34-360,DAL,POR,0,8.216666666666667,1.0,2.0,.500,0.0,0.0,,0,0.0,,2.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.9,-8,2.0,1.0,0.5,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,6.0,67.0,3.526315789473684,2.8999999999999995,89.19999999999999,4.694736842105263,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-12),L (-12)
45.0,,2023-01-15,34-361,DAL,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,89.0,4.684210526315789,0.0,106.4,5.6000000000000005,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,W (+4),W (+4)
46.0,29.0,2023-01-18,34-364,DAL,ATL,0,3.15,1.0,1.0,1.000,0.0,0.0,,1,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.3,0,1.0,1.0,1.0,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,-1.0,67.0,3.526315789473684,-0.0999999999999996,92.9,4.889473684210526,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-17),L (-17)
47.0,,2023-01-20,35-001,DAL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,66.0,3.473684210526316,0.0,84.9,4.468421052631579,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-17),L (-17)
48.0,,2023-01-22,35-003,DAL,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,36,22,37,21,23,26,29,35,17,16,40,29,25,35,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.5373134328358209,0.3333333333333333,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,0.4833333333333333,0.0,0.5303030303030303,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.3670886075949367,0.625,0.4929577464788732,0.3333333333333333,5,8,3,9,15.0,,46.0,60.0,35.0,0.108695652173913,0.1333333333333333,0.0857142857142857,0.6,,19,,48.0,2.526315789473684,0.0,72.10000000000001,3.794736842105264,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-8),L (-8)
