Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chima Moneke,Shared Games with Chimezie Metu,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Chimezie Metu,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,26.0,2022-12-13,24-099,SAC,PHI,0,18.616666666666667,1.0,8.0,.125,0.0,2.0,.000,0,0.0,,1.0,2.0,3.0,4.0,0.0,2.0,2.0,1.0,2.0,-0.1,-6,6.0,1.0,0.1666666666666666,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,1.0,51.0,2.833333333333333,-0.0999999999999992,62.19999999999998,3.4555555555555544,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-13),L (-13)
27.0,27.0,2022-12-14,24-100,SAC,TOR,0,12.266666666666667,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.4,-13,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,3.0,78.0,4.333333333333333,2.4000000000000004,91.29999999999998,5.072222222222221,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-20),L (-20)
28.0,,2022-12-16,24-102,SAC,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,,74.0,4.111111111111111,0.0,90.8,5.044444444444444,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+1),W (+1)
29.0,28.0,2022-12-19,24-105,SAC,CHO,0,21.066666666666663,3.0,4.0,.750,1.0,2.0,.500,0,0.0,,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,7.0,10.6,+1,2.0,2.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,10.0,50.0,2.7777777777777777,10.599999999999998,72.4,4.022222222222222,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+9),W (+9)
30.0,29.0,2022-12-21,24-107,SAC,LAL,0,16.033333333333335,3.0,6.0,.500,2.0,5.0,.400,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,5.9,+22,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,4.0,80.0,4.444444444444445,5.9,95.9,5.327777777777778,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-6),L (-6)
31.0,30.0,2022-12-23,24-109,SAC,WAS,0,16.566666666666666,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,3.9,-8,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,4.0,48.0,2.6666666666666665,3.9,67.1,3.7277777777777774,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+14),W (+14)
32.0,31.0,2022-12-27,24-113,SAC,DEN,0,17.683333333333334,3.0,8.0,.375,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,6.0,8.5,-1,5.0,3.0,0.6,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,8.0,51.0,2.833333333333333,8.5,65.3,3.6277777777777778,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-14),L (-14)
33.0,32.0,2022-12-28,24-114,SAC,DEN,0,21.066666666666663,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,5.0,5.4,0,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,5.0,85.0,4.722222222222222,5.4,105.7,5.872222222222223,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-7),L (-7)
34.0,33.0,2022-12-30,24-116,SAC,UTA,0,22.883333333333333,3.0,5.0,.600,0.0,0.0,,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,6.0,3.7,-2,5.0,3.0,0.6,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,3.0,77.0,4.277777777777778,3.6999999999999993,93.2,5.177777777777778,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+1),W (+1)
35.0,34.0,2023-01-01,24-118,SAC,MEM,0,15.233333333333333,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,-0.9,-13,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-1.0,65.0,3.611111111111111,-0.9000000000000004,75.39999999999999,4.188888888888888,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+1),W (+1)
36.0,35.0,2023-01-03,24-120,SAC,UTA,0,17.533333333333335,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,5.5,-14,2.0,2.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,7.0,63.0,3.5,5.499999999999999,75.79999999999998,4.21111111111111,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-10),L (-10)
37.0,36.0,2023-01-04,24-121,SAC,ATL,0,24.066666666666663,2.0,4.0,.500,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.6,-4,3.0,1.0,0.3333333333333333,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,0.0,72.0,4.0,1.6,87.69999999999999,4.872222222222222,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+2),W (+2)
38.0,37.0,2023-01-07,24-124,SAC,LAL,0,18.28333333333333,3.0,5.0,.600,3.0,4.0,.750,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,9.0,3.8,-4,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,3.0,62.0,3.4444444444444446,3.8,89.49999999999999,4.972222222222221,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-3),L (-3)
39.0,38.0,2023-01-09,24-126,SAC,ORL,0,15.816666666666666,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,5.0,6.6,+8,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,8.0,100.0,5.555555555555555,6.6,111.3,6.183333333333334,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-2),L (-2)
40.0,39.0,2023-01-11,24-128,SAC,HOU,0,13.95,0.0,4.0,.000,0.0,3.0,.000,0,0.0,,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,-0.1,+6,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,0.0,79.0,4.388888888888889,-0.1000000000000002,98.1,5.449999999999999,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+25),W (+25)
41.0,40.0,2023-01-13,24-130,SAC,HOU,0,10.866666666666667,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.7,+4,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,2.0,106.0,5.888888888888889,2.7,120.50000000000004,6.694444444444446,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+20),W (+20)
42.0,41.0,2023-01-15,24-132,SAC,SAS,0,19.9,7.0,8.0,.875,4.0,5.0,.800,1,1.0,1.000,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,19.0,17.1,+20,3.0,3.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,12.0,70.0,3.888888888888889,16.700000000000003,87.39999999999999,4.855555555555555,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,,
43.0,42.0,2023-01-18,24-135,SAC,LAL,0,10.316666666666666,1.0,3.0,.333,0.0,1.0,.000,1,1.0,1.000,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,2.3,-19,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,2.0,67.0,3.7222222222222223,1.9000000000000004,85.30000000000001,4.73888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+25),W (+25)
44.0,43.0,2023-01-20,24-137,SAC,OKC,0,11.416666666666666,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,3.8,+6,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,4.0,65.0,3.611111111111111,3.8,77.69999999999999,4.316666666666666,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+13),W (+13)
45.0,44.0,2023-01-21,24-138,SAC,PHI,0,11.866666666666667,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.5,-7,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,0.0,74.0,4.111111111111111,0.4999999999999998,97.9,5.438888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+5),W (+5)
46.0,45.0,2023-01-23,24-140,SAC,MEM,0,11.733333333333333,2.0,4.0,.500,1.0,2.0,.500,1,1.0,1.000,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,+12,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,3.0,105.0,5.833333333333333,4.599999999999999,107.7,5.983333333333333,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+5),W (+5)
47.0,46.0,2023-01-25,24-142,SAC,TOR,0,17.75,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.3,+12,3.0,2.0,0.6666666666666666,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-1.0,62.0,3.4444444444444446,0.2999999999999998,68.10000000000001,3.7833333333333337,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-2),L (-2)
48.0,47.0,2023-01-28,24-145,SAC,MIN,0,17.683333333333334,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,8.1,0,3.0,2.0,0.6666666666666666,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,10.0,37.0,2.055555555555556,8.1,63.400000000000006,3.5222222222222226,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+33),W (+33)
49.0,48.0,2023-01-30,24-147,SAC,MIN,0,11.983333333333333,1.0,3.0,.333,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,-0.9,+5,3.0,1.0,0.3333333333333333,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,0.0,73.0,4.055555555555555,-0.8999999999999997,89.30000000000001,4.961111111111112,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-18),L (-18)
50.0,49.0,2023-02-01,24-149,SAC,SAS,0,9.666666666666666,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7,-7,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-1.0,74.0,4.111111111111111,-0.7,96.3,5.35,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-7),L (-7)
51.0,50.0,2023-02-03,24-151,SAC,IND,1,21.933333333333334,1.0,5.0,.200,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,-0.5,-19,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-1.0,64.0,3.555555555555556,-0.5000000000000006,71.5,3.9722222222222223,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+7),W (+7)
52.0,51.0,2023-02-05,24-153,SAC,NOP,1,29.433333333333334,4.0,11.0,.364,1.0,6.0,.167,1,1.0,1.000,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,10.0,6.3,-28,5.0,3.0,0.6,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,2.0,50.0,2.7777777777777777,5.9,61.2,3.4000000000000004,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+10),W (+10)
