Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Markelle Fultz,Shared Games with Michael Carter-Williams,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with Paolo Banchero,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Markelle Fultz,Michael Carter-Williams,Mo Bamba,Moritz Wagner,Paolo Banchero,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Markelle Fultz,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with Paolo Banchero,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
28.0,20.0,2022-12-11,25-170,ORL,TOR,0,16.0,2.0,7.0,.286,2.0,4.0,.500,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,1.2,+7,3.0,0.0,0.0,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,-1.0,45.0,2.5,1.2000000000000006,51.400000000000006,2.855555555555556,0.0154334500875656,W (+4),W (+4)
29.0,21.0,2022-12-14,25-173,ORL,ATL,0,3.866666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,+4,0.0,0.0,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,0.0,78.0,4.333333333333333,-0.4,93.8,5.211111111111111,0.0154334500875656,W (+12),W (+12)
30.0,22.0,2022-12-16,25-175,ORL,BOS,0,5.3,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,5.3,-1,1.0,1.0,1.0,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,5.0,40.0,2.2222222222222223,5.299999999999999,54.0,3.0,0.0154334500875656,W (+11),W (+11)
31.0,23.0,2022-12-18,25-177,ORL,BOS,0,18.55,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.9,+12,0.0,0.0,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,1.0,50.0,2.7777777777777777,-0.9000000000000001,60.10000000000001,3.338888888888889,0.0154334500875656,W (+8),W (+8)
32.0,24.0,2022-12-19,25-178,ORL,ATL,0,8.616666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,-0.5,+9,0.0,0.0,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,1.0,74.0,4.111111111111111,-0.5000000000000002,84.6,4.699999999999999,0.0154334500875656,W (+3),W (+3)
33.0,25.0,2022-12-21,25-180,ORL,HOU,0,15.983333333333333,2.0,3.0,.667,2.0,2.0,1.000,0,0.0,,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,7.7,+3,1.0,0.0,0.0,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,8.0,58.0,3.2222222222222223,7.699999999999997,69.0,3.8333333333333335,0.0154334500875656,L (-1),L (-1)
34.0,,2022-12-23,25-182,ORL,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,99.0,5.5,0.0,101.3,5.627777777777777,0.0154334500875656,W (+6),W (+6)
35.0,,2022-12-27,25-186,ORL,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,62.0,3.4444444444444446,0.0,68.0,3.7777777777777777,0.0154334500875656,W (+20),W (+20)
36.0,,2022-12-28,25-187,ORL,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,55.0,3.055555555555556,0.0,57.39999999999999,3.188888888888888,0.0154334500875656,L (-19),L (-19)
37.0,26.0,2022-12-30,25-189,ORL,WAS,0,29.216666666666665,4.0,6.0,.667,0.0,2.0,.000,0,1.0,.000,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,8.0,7.2,+9,4.0,4.0,1.0,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,6.0,44.0,2.4444444444444446,7.199999999999998,53.900000000000006,2.994444444444445,0.0154334500875656,L (-20),L (-20)
38.0,,2023-01-04,25-194,ORL,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,60.0,3.333333333333333,0.0,62.29999999999998,3.4611111111111104,0.0154334500875656,L (-19),L (-19)
39.0,,2023-01-05,25-195,ORL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,55.0,3.055555555555556,0.0,68.49999999999999,3.805555555555555,0.0154334500875656,W (+11),W (+11)
40.0,,2023-01-07,25-197,ORL,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,89.0,4.944444444444445,0.0,86.60000000000001,4.811111111111112,0.0154334500875656,L (-8),L (-8)
41.0,,2023-01-09,25-199,ORL,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,74.0,4.111111111111111,0.0,79.8,4.433333333333334,0.0154334500875656,W (+14),W (+14)
42.0,,2023-01-10,25-200,ORL,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,71.0,3.9444444444444446,0.0,79.8,4.433333333333334,0.0154334500875656,,
43.0,,2023-01-13,25-203,ORL,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,63.0,3.5,0.0,65.10000000000001,3.616666666666667,0.0154334500875656,L (-25),L (-25)
44.0,,2023-01-15,25-205,ORL,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,59.0,3.2777777777777777,0.0,76.79999999999998,4.266666666666666,0.0154334500875656,W (+3),W (+3)
45.0,,2023-01-20,25-210,ORL,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,77.0,4.277777777777778,0.0,79.30000000000001,4.405555555555556,0.0154334500875656,L (-4),L (-4)
46.0,,2023-01-21,25-211,ORL,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,53.0,2.9444444444444446,0.0,74.7,4.15,0.0154334500875656,L (-3),L (-3)
47.0,,2023-01-23,25-213,ORL,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,72.0,4.0,0.0,89.6,4.977777777777778,0.0154334500875656,W (+13),W (+13)
48.0,,2023-01-25,25-215,ORL,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,90.0,5.0,0.0,96.79999999999998,5.377777777777776,0.0154334500875656,L (-20),L (-20)
49.0,,2023-01-27,25-217,ORL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,62.0,3.4444444444444446,0.0,62.5,3.4722222222222223,0.0154334500875656,W (+15),W (+15)
50.0,,2023-01-28,25-218,ORL,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,69.0,3.8333333333333335,0.0,77.00000000000001,4.277777777777779,0.0154334500875656,W (+6),W (+6)
51.0,,2023-01-30,25-220,ORL,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,77.0,4.277777777777778,0.0,85.1,4.727777777777778,0.0154334500875656,L (-5),L (-5)
52.0,,2023-02-01,25-222,ORL,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,54.0,3.0,0.0,52.1,2.8944444444444444,0.0154334500875656,L (-19),L (-19)
53.0,27.0,2023-02-03,25-224,ORL,MIN,0,7.75,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6,-1,1.0,0.0,0.0,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,1.0,63.0,3.5,0.6,83.29999999999998,4.627777777777776,0.0154334500875656,W (+10),W (+10)
54.0,,2023-02-05,25-226,ORL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,85.0,4.722222222222222,0.0,88.59999999999998,4.922222222222221,0.0154334500875656,L (-11),L (-11)
55.0,,2023-02-07,25-228,ORL,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,72.0,4.0,0.0,68.1,3.783333333333333,0.0154334500875656,W (+7),W (+7)
56.0,,2023-02-09,25-230,ORL,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,107.0,5.944444444444445,0.0,95.0,5.277777777777778,0.0154334500875656,W (+6),W (+6)
57.0,,2023-02-11,25-232,ORL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,67.0,3.7222222222222223,0.0,68.99999999999999,3.8333333333333326,0.0154334500875656,L (-4),L (-4)
58.0,,2023-02-13,25-234,ORL,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,33,22,16,20,33,8,14,1,19,2,21,16,27,17,24,15,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.5675675675675675,0.4714285714285714,0.4313725490196078,0.5925925925925926,0.3333333333333333,0.4125,0.1666666666666666,0.2641509433962264,0.0,0.0909090909090909,0.3166666666666666,0.5,0.4285714285714285,0.2807017543859649,0.375,0.3617021276595745,0.3809523809523809,0.2631578947368421,5,82.0,38.0,0.131578947368421,0.0,18,,76.0,4.222222222222222,0.0,70.69999999999999,3.927777777777777,0.0154334500875656,W (+11),W (+11)
