Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Michael Carter-Williams,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Mo Bamba,Moritz Wagner,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
28,28,21,2022-12-11,20-029,ORL,,TOR,W (+12),1,36:36,6.0,14.0,.429,2.0,5.0,.400,6,8.0,.750,4.0,8.0,12.0,5.0,1.0,1.0,4.0,1.0,20.0,17.8,+5,9.0,4.0,0.4444444444444444,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,13.0,31.0,1.7222222222222223,15.400000000000002,37.2,2.066666666666667
29,29,22,2022-12-14,20-032,ORL,,ATL,W (+11),1,33:35,6.0,16.0,.375,2.0,7.0,.286,6,7.0,.857,2.0,4.0,6.0,6.0,2.0,1.0,2.0,4.0,20.0,16.7,+15,9.0,4.0,0.4444444444444444,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,10.0,68.0,3.7777777777777777,14.299999999999994,79.10000000000001,4.394444444444445
30,30,23,2022-12-16,20-034,ORL,@,BOS,W (+8),1,37:00,5.0,13.0,.385,3.0,6.0,.500,7,8.0,.875,1.0,4.0,5.0,5.0,1.0,0.0,3.0,5.0,20.0,13.9,-1,7.0,2.0,0.2857142857142857,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,38.0,2.111111111111111,11.099999999999998,48.2,2.677777777777778
31,31,24,2022-12-18,20-036,ORL,@,BOS,W (+3),1,33:55,9.0,21.0,.429,6.0,7.0,.857,7,9.0,.778,0.0,6.0,6.0,3.0,2.0,0.0,4.0,2.0,31.0,20.2,+4,14.0,3.0,0.2142857142857142,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,8.0,43.0,2.388888888888889,17.4,41.8,2.322222222222222
32,32,25,2022-12-19,20-037,ORL,@,ATL,L (-1),1,34:53,7.0,15.0,.467,1.0,4.0,.250,3,4.0,.750,0.0,4.0,4.0,7.0,1.0,2.0,3.0,1.0,18.0,15.0,-1,11.0,6.0,0.5454545454545454,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,10.0,65.0,3.611111111111111,13.799999999999995,70.3,3.9055555555555554
33,33,26,2022-12-21,20-039,ORL,@,HOU,W (+6),1,32:07,9.0,20.0,.450,1.0,4.0,.250,4,8.0,.500,0.0,13.0,13.0,3.0,2.0,0.0,5.0,2.0,23.0,13.2,-3,16.0,8.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,8.0,58.0,3.2222222222222223,11.6,65.1,3.6166666666666663
34,34,27,2022-12-23,20-041,ORL,,SAS,W (+20),1,29:15,7.0,15.0,.467,3.0,6.0,.500,1,1.0,1.000,0.0,6.0,6.0,4.0,0.0,0.0,2.0,0.0,18.0,12.9,+13,9.0,4.0,0.4444444444444444,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,10.0,89.0,4.944444444444445,12.500000000000002,88.8,4.933333333333334
35,35,28,2022-12-27,20-045,ORL,,LAL,L (-19),1,22:21,1.0,6.0,.167,0.0,2.0,.000,2,4.0,.500,1.0,4.0,5.0,3.0,1.0,0.0,2.0,5.0,4.0,0.4,-12,4.0,1.0,0.25,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,1.0,61.0,3.388888888888889,-0.399999999999999,68.39999999999999,3.7999999999999994
36,36,29,2022-12-28,20-046,ORL,@,DET,L (-20),1,32:06,4.0,12.0,.333,0.0,1.0,.000,7,8.0,.875,1.0,4.0,5.0,2.0,1.0,1.0,2.0,5.0,15.0,8.8,-14,11.0,4.0,0.3636363636363636,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,53.0,2.9444444444444446,6.0,51.39999999999999,2.855555555555555
37,37,30,2022-12-30,20-048,ORL,,WAS,L (-19),1,37:35,7.0,24.0,.292,1.0,5.0,.200,6,7.0,.857,1.0,4.0,5.0,4.0,0.0,0.0,5.0,3.0,21.0,5.1,-20,19.0,6.0,0.3157894736842105,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-6.0,56.0,3.111111111111111,2.700000000000002,58.400000000000006,3.244444444444445
38,38,31,2023-01-04,20-053,ORL,,OKC,W (+11),1,35:48,8.0,17.0,.471,2.0,5.0,.400,7,9.0,.778,1.0,7.0,8.0,7.0,1.0,0.0,3.0,3.0,25.0,20.0,+13,12.0,6.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,12.0,48.0,2.6666666666666665,17.2,45.09999999999998,2.5055555555555546
39,39,32,2023-01-05,20-054,ORL,,MEM,L (-8),1,35:46,10.0,20.0,.500,2.0,7.0,.286,8,9.0,.889,3.0,6.0,9.0,3.0,1.0,0.0,1.0,3.0,30.0,24.4,+10,13.0,8.0,0.6153846153846154,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,13.0,42.0,2.333333333333333,21.2,47.3,2.6277777777777778
40,40,33,2023-01-07,20-056,ORL,@,GSW,W (+14),1,31:18,9.0,20.0,.450,4.0,9.0,.444,3,4.0,.750,1.0,4.0,5.0,3.0,1.0,0.0,2.0,1.0,25.0,16.8,+7,11.0,5.0,0.4545454545454545,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,8.0,81.0,4.5,15.6,71.0,3.9444444444444446
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,,0.0,0.0,0.0,0.0,0.0
42,41,34,2023-01-09,20-058,ORL,@,SAC,L (-25),1,32:15,5.0,11.0,.455,2.0,7.0,.286,5,8.0,.625,0.0,8.0,8.0,4.0,3.0,0.0,1.0,0.0,17.0,17.3,-12,4.0,3.0,0.75,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,12.0,62.0,3.4444444444444446,15.3,64.5,3.5833333333333335
43,42,35,2023-01-10,20-059,ORL,@,POR,W (+3),1,37:36,5.0,16.0,.313,1.0,5.0,.200,8,10.0,.800,0.0,10.0,10.0,2.0,3.0,1.0,5.0,2.0,19.0,11.3,+7,11.0,4.0,0.3636363636363636,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,67.0,3.7222222222222223,8.099999999999998,71.69999999999999,3.9833333333333325
44,43,36,2023-01-13,20-062,ORL,@,UTA,L (-4),1,31:10,8.0,16.0,.500,1.0,5.0,.200,2,4.0,.500,1.0,3.0,4.0,3.0,2.0,0.0,4.0,6.0,19.0,9.5,-5,11.0,7.0,0.6363636363636364,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,59.0,3.2777777777777777,8.7,56.400000000000006,3.1333333333333337
45,44,37,2023-01-15,20-064,ORL,@,DEN,L (-3),1,32:53,5.0,9.0,.556,2.0,3.0,.667,6,6.0,1.000,0.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,18.0,15.6,-16,6.0,3.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,9.0,50.0,2.7777777777777777,13.2,63.6,3.533333333333333
46,45,38,2023-01-20,20-069,ORL,,NOP,W (+13),1,24:38,2.0,7.0,.286,0.0,2.0,.000,7,8.0,.875,1.0,5.0,6.0,2.0,1.0,0.0,3.0,1.0,11.0,7.7,-15,5.0,2.0,0.4,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,75.0,4.166666666666667,4.9,74.4,4.133333333333334
47,46,39,2023-01-21,20-070,ORL,@,WAS,L (-20),1,28:23,5.0,12.0,.417,1.0,4.0,.250,4,6.0,.667,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,15.0,10.9,-6,8.0,4.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,51.0,2.833333333333333,9.3,65.4,3.6333333333333337
48,47,40,2023-01-23,20-072,ORL,,BOS,W (+15),1,35:45,7.0,13.0,.538,3.0,5.0,.600,6,9.0,.667,0.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,23.0,17.4,+12,8.0,4.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,65.0,3.611111111111111,15.0,74.6,4.144444444444444
49,48,41,2023-01-25,20-074,ORL,,IND,W (+6),1,35:38,6.0,14.0,.429,2.0,6.0,.333,9,10.0,.900,1.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,23.0,16.4,+9,8.0,4.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,85.0,4.722222222222222,12.800000000000004,84.0,4.666666666666667
50,49,42,2023-01-27,20-076,ORL,@,MIA,L (-5),1,35:42,4.0,14.0,.286,1.0,6.0,.167,10,13.0,.769,0.0,5.0,5.0,1.0,1.0,0.0,5.0,3.0,19.0,6.6,-18,8.0,3.0,0.375,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-6.0,68.0,3.7777777777777777,2.6000000000000005,59.9,3.3277777777777775
51,50,43,2023-01-28,20-077,ORL,,CHI,L (-19),1,24:45,3.0,14.0,.214,0.0,4.0,.000,3,4.0,.750,2.0,5.0,7.0,3.0,1.0,0.0,1.0,2.0,9.0,4.2,-19,10.0,3.0,0.3,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,1.0,68.0,3.7777777777777777,3.000000000000001,74.00000000000001,4.111111111111112
52,51,44,2023-01-30,20-079,ORL,@,PHI,W (+10),1,36:36,11.0,22.0,.500,3.0,5.0,.600,4,5.0,.800,0.0,9.0,9.0,3.0,1.0,1.0,2.0,0.0,29.0,22.1,+15,17.0,8.0,0.4705882352941176,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,14.0,63.0,3.5,20.500000000000007,64.6,3.5888888888888886
53,52,45,2023-02-01,20-081,ORL,@,PHI,L (-11),1,35:35,5.0,18.0,.278,0.0,6.0,.000,3,6.0,.500,2.0,7.0,9.0,3.0,1.0,1.0,1.0,3.0,13.0,6.3,-12,12.0,5.0,0.4166666666666667,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,52.0,2.888888888888889,5.1000000000000005,46.99999999999999,2.6111111111111107
54,53,46,2023-02-03,20-083,ORL,@,MIN,W (+7),1,33:21,3.0,16.0,.188,0.0,2.0,.000,5,9.0,.556,2.0,6.0,8.0,4.0,1.0,0.0,4.0,3.0,11.0,1.2,+6,14.0,3.0,0.2142857142857142,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-5.0,69.0,3.8333333333333335,-0.7999999999999998,84.69999999999999,4.705555555555555
55,54,47,2023-02-05,20-085,ORL,@,CHO,W (+6),1,34:31,6.0,20.0,.300,0.0,4.0,.000,10,11.0,.909,2.0,8.0,10.0,5.0,1.0,0.0,1.0,0.0,22.0,17.3,+4,16.0,6.0,0.375,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,6.0,79.0,4.388888888888889,13.299999999999995,75.29999999999998,4.183333333333333
56,55,48,2023-02-07,20-087,ORL,,NYK,L (-4),1,34:08,6.0,15.0,.400,0.0,3.0,.000,4,8.0,.500,1.0,7.0,8.0,5.0,1.0,0.0,1.0,2.0,16.0,11.8,-7,12.0,6.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,6.0,66.0,3.6666666666666665,10.2,57.9,3.216666666666667
57,56,49,2023-02-09,20-089,ORL,,DEN,W (+11),1,33:04,5.0,12.0,.417,1.0,2.0,.500,0,2.0,.000,2.0,8.0,10.0,2.0,0.0,0.0,2.0,2.0,11.0,6.2,-5,10.0,4.0,0.4,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,100.0,5.555555555555555,6.199999999999999,88.8,4.933333333333334
