Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kai Jones,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with P.J. Washington,Shared Games with Théo Maledon,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kai Jones,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,P.J. Washington,Théo Maledon,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kai Jones,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with P.J. Washington,co_inf with Théo Maledon,co_inf with Xavier Sneed,Shared Games with Reggie Jackson,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,19.0,2022-12-11,28-269,CHO,PHI,1.0,34.28333333333333,10.0,20.0,0.5,5.0,8.0,0.625,4.0,4.0,1.0,2.0,6.0,8.0,6.0,0.0,0.0,5.0,5.0,29.0,19.4,-9.0,12.0,5.0,0.4166666666666667,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,14.0,25.0,1.3888888888888888,17.79999999999999,46.60000000000001,2.588888888888889,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-19),L (-19)
28.0,20.0,2022-12-14,28-272,CHO,DET,1.0,41.93333333333333,8.0,28.0,0.286,2.0,13.0,0.154,7.0,8.0,0.875,0.0,5.0,5.0,2.0,1.0,1.0,0.0,4.0,25.0,11.2,-15.0,15.0,6.0,0.4,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,-2.0,36.0,2.0,8.400000000000007,55.8,3.1,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-18),L (-18)
29.0,21.0,2022-12-16,28-274,CHO,ATL,1.0,32.03333333333333,4.0,11.0,0.364,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,0.0,9.0,1.0,0.0,3.0,1.0,10.0,7.8,-13.0,5.0,2.0,0.4,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,6.0,47.0,2.611111111111111,7.799999999999999,66.3,3.683333333333333,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-7),L (-7)
30.0,22.0,2022-12-18,28-276,CHO,DEN,1.0,14.233333333333333,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.9,-5.0,3.0,1.0,0.3333333333333333,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,1.0,49.0,2.7222222222222223,0.9000000000000004,64.6,3.588888888888889,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-19),L (-19)
31.0,,2022-12-19,28-277,CHO,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,81.0,4.5,0.0,91.6,5.088888888888889,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-4),L (-4)
32.0,,2022-12-21,28-279,CHO,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,50.0,2.7777777777777777,0.0,60.7,3.3722222222222222,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+6),W (+6)
33.0,23.0,2022-12-23,28-281,CHO,LAL,1.0,37.68333333333333,9.0,15.0,0.6,5.0,8.0,0.625,0.0,0.0,,0.0,4.0,4.0,6.0,2.0,1.0,3.0,2.0,23.0,20.4,-7.0,7.0,4.0,0.5714285714285714,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,18.0,59.0,3.2777777777777777,20.4,73.10000000000001,4.061111111111112,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-21),L (-21)
34.0,24.0,2022-12-26,28-284,CHO,POR,1.0,36.833333333333336,2.0,17.0,0.118,1.0,7.0,0.143,2.0,2.0,1.0,1.0,3.0,4.0,6.0,0.0,0.0,2.0,1.0,7.0,-0.7,-26.0,10.0,1.0,0.1,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,-4.0,43.0,2.388888888888889,-1.4999999999999991,57.6,3.2,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+4),W (+4)
35.0,25.0,2022-12-27,28-285,CHO,GSW,1.0,34.15,7.0,18.0,0.389,1.0,6.0,0.167,4.0,4.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,4.0,2.0,19.0,9.1,3.0,12.0,6.0,0.5,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,1.0,25.0,1.3888888888888888,7.5,39.0,2.1666666666666665,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-11),L (-11)
36.0,26.0,2022-12-29,28-287,CHO,OKC,1.0,33.7,3.0,11.0,0.273,0.0,5.0,0.0,4.0,6.0,0.667,2.0,2.0,4.0,7.0,0.0,0.0,3.0,1.0,10.0,6.2,2.0,6.0,3.0,0.5,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,1.0,73.0,4.055555555555555,4.599999999999998,76.60000000000001,4.255555555555556,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-5),L (-5)
37.0,27.0,2022-12-31,28-289,CHO,BRK,1.0,31.73333333333333,5.0,14.0,0.357,1.0,4.0,0.25,5.0,5.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,16.0,11.9,-14.0,10.0,4.0,0.4,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,4.0,37.0,2.055555555555556,9.899999999999997,47.3,2.6277777777777778,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+8),W (+8)
38.0,28.0,2023-01-02,28-291,CHO,LAL,1.0,34.61666666666667,11.0,20.0,0.55,3.0,6.0,0.5,2.0,3.0,0.667,0.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,27.0,16.2,4.0,14.0,8.0,0.5714285714285714,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,7.0,40.0,2.2222222222222223,15.4,49.8,2.7666666666666666,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-17),L (-17)
39.0,29.0,2023-01-04,28-293,CHO,MEM,1.0,28.633333333333333,7.0,18.0,0.389,3.0,9.0,0.333,4.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,0.0,1.0,4.0,21.0,15.1,-8.0,9.0,4.0,0.4444444444444444,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,7.0,39.0,2.1666666666666665,13.500000000000002,49.99999999999999,2.777777777777777,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-6),L (-6)
40.0,30.0,2023-01-06,28-295,CHO,MIL,1.0,34.083333333333336,15.0,29.0,0.517,6.0,15.0,0.4,3.0,4.0,0.75,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,39.0,27.7,27.0,14.0,9.0,0.6428571428571429,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,12.0,70.0,3.888888888888889,26.5,82.6,4.588888888888889,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-24),L (-24)
41.0,31.0,2023-01-08,28-297,CHO,IND,1.0,36.266666666666666,5.0,15.0,0.333,2.0,9.0,0.222,7.0,8.0,0.875,2.0,4.0,6.0,6.0,2.0,0.0,7.0,1.0,19.0,11.5,-12.0,6.0,3.0,0.5,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,3.0,42.0,2.333333333333333,8.699999999999998,46.89999999999999,2.605555555555555,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+29),W (+29)
42.0,32.0,2023-01-10,28-299,CHO,TOR,1.0,35.31666666666667,14.0,19.0,0.737,5.0,9.0,0.556,0.0,0.0,,1.0,4.0,5.0,5.0,1.0,0.0,1.0,2.0,33.0,29.9,-2.0,10.0,9.0,0.9,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,24.0,48.0,2.6666666666666665,29.90000000000001,58.900000000000006,3.2722222222222226,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,,
43.0,33.0,2023-01-12,28-301,CHO,TOR,1.0,37.61666666666667,8.0,16.0,0.5,3.0,7.0,0.429,2.0,2.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0,3.0,1.0,21.0,15.0,-3.0,9.0,5.0,0.5555555555555556,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,9.0,43.0,2.388888888888889,14.2,47.2,2.6222222222222222,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-5),L (-5)
44.0,34.0,2023-01-14,28-303,CHO,BOS,1.0,35.95,8.0,17.0,0.471,2.0,8.0,0.25,3.0,4.0,0.75,1.0,3.0,4.0,3.0,0.0,1.0,2.0,0.0,21.0,14.3,-21.0,9.0,6.0,0.6666666666666666,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,6.0,49.0,2.7222222222222223,13.1,59.6,3.311111111111112,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-12),L (-12)
45.0,35.0,2023-01-16,28-305,CHO,BOS,1.0,36.31666666666667,6.0,17.0,0.353,1.0,4.0,0.25,1.0,2.0,0.5,1.0,2.0,3.0,7.0,3.0,0.0,0.0,1.0,14.0,12.9,-8.0,13.0,5.0,0.3846153846153846,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,8.0,28.0,1.5555555555555556,12.499999999999998,39.899999999999984,2.216666666666666,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-10),L (-10)
46.0,36.0,2023-01-18,28-307,CHO,HOU,1.0,38.21666666666667,11.0,24.0,0.458,3.0,12.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,26.0,17.9,0.0,12.0,8.0,0.6666666666666666,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,10.0,53.0,2.9444444444444446,17.50000000000001,69.39999999999999,3.855555555555555,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-16),L (-16)
47.0,37.0,2023-01-21,28-310,CHO,ATL,1.0,38.71666666666667,11.0,25.0,0.44,7.0,13.0,0.538,5.0,5.0,1.0,0.0,3.0,3.0,5.0,4.0,0.0,3.0,3.0,34.0,25.1,1.0,12.0,4.0,0.3333333333333333,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,13.0,49.0,2.7222222222222223,23.1,59.10000000000001,3.2833333333333337,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-12),L (-12)
48.0,38.0,2023-01-23,28-312,CHO,UTA,1.0,35.21666666666667,9.0,23.0,0.391,2.0,8.0,0.25,3.0,5.0,0.6,1.0,4.0,5.0,2.0,1.0,0.0,1.0,3.0,23.0,11.8,-12.0,15.0,7.0,0.4666666666666667,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,2.0,24.0,1.3333333333333333,10.6,32.2,1.788888888888889,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+5),W (+5)
49.0,39.0,2023-01-24,28-313,CHO,PHO,1.0,36.333333333333336,7.0,21.0,0.333,4.0,9.0,0.444,1.0,2.0,0.5,0.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,19.0,13.1,-14.0,12.0,3.0,0.25,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,7.0,17.0,0.9444444444444444,12.7,24.5,1.3611111111111112,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+4),W (+4)
50.0,40.0,2023-01-26,28-315,CHO,CHI,1.0,35.31666666666667,9.0,19.0,0.474,4.0,8.0,0.5,6.0,8.0,0.75,0.0,5.0,5.0,2.0,4.0,1.0,1.0,3.0,28.0,22.9,21.0,11.0,5.0,0.4545454545454545,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,12.0,39.0,2.1666666666666665,20.500000000000007,43.39999999999999,2.4111111111111105,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-18),L (-18)
51.0,41.0,2023-01-29,28-318,CHO,MIA,1.0,36.53333333333333,11.0,19.0,0.579,5.0,11.0,0.455,4.0,5.0,0.8,1.0,5.0,6.0,7.0,0.0,1.0,2.0,0.0,31.0,27.5,-1.0,8.0,6.0,0.75,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,19.0,49.0,2.7222222222222223,25.90000000000001,62.1,3.45,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-31),L (-31)
52.0,42.0,2023-01-31,28-320,CHO,MIL,1.0,35.4,6.0,20.0,0.3,2.0,9.0,0.222,6.0,6.0,1.0,0.0,7.0,7.0,3.0,1.0,0.0,2.0,2.0,20.0,10.8,-11.0,11.0,4.0,0.3636363636363636,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,3.0,53.0,2.9444444444444446,8.4,60.5,3.361111111111111,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+15),W (+15)
53.0,43.0,2023-02-02,28-322,CHO,CHI,1.0,36.65,8.0,21.0,0.381,3.0,8.0,0.375,4.0,4.0,1.0,4.0,4.0,8.0,1.0,2.0,0.0,2.0,1.0,23.0,15.8,-25.0,13.0,5.0,0.3846153846153846,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,7.0,39.0,2.1666666666666665,14.200000000000006,56.8,3.1555555555555554,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+5),W (+5)
