Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,,2022-12-10,25-244,DEN,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,80.0,4.705882352941177,0.0,97.6,5.741176470588235,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+1),W (+1)
27.0,18.0,2022-12-14,25-248,DEN,WAS,0,1.7333333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4,-3,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,-1.0,92.0,5.411764705882353,-1.4,113.29999999999998,6.664705882352941,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+5),W (+5)
28.0,19.0,2022-12-16,25-250,DEN,LAL,0,2.4333333333333336,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,+2,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,2.0,67.0,3.941176470588236,2.7,87.8,5.164705882352941,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+13),W (+13)
29.0,20.0,2022-12-18,25-252,DEN,CHO,0,2.7333333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-4,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,-1.0,91.0,5.352941176470588,-1.0,103.7,6.1000000000000005,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-18),L (-18)
30.0,21.0,2022-12-20,25-254,DEN,MEM,0,19.966666666666665,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,2.0,5.0,7.0,2.0,0.0,0.0,3.0,3.0,3.0,2.8,-4,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,8.0,69.0,4.0588235294117645,2.799999999999999,86.1,5.064705882352941,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+4),W (+4)
31.0,,2022-12-23,25-257,DEN,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,97.0,5.705882352941177,0.0,110.59999999999998,6.505882352941176,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+14),W (+14)
32.0,,2022-12-25,25-259,DEN,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,92.0,5.411764705882353,0.0,104.2,6.129411764705883,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+13),W (+13)
33.0,22.0,2022-12-27,25-261,DEN,SAC,0,29.5,3.0,5.0,.600,2.0,3.0,.667,0,0.0,,1.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,8.0,8.0,-3,2.0,1.0,0.5,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,9.0,83.0,4.882352941176471,7.999999999999998,97.1,5.711764705882352,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+3),W (+3)
34.0,23.0,2022-12-28,25-262,DEN,SAC,0,15.316666666666666,3.0,4.0,.750,3.0,4.0,.750,0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,9.0,7.7,-2,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,7.0,76.0,4.470588235294118,7.699999999999999,91.2,5.364705882352942,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+7),W (+7)
35.0,24.0,2022-12-30,25-264,DEN,MIA,0,17.883333333333333,5.0,5.0,1.000,3.0,3.0,1.000,2,2.0,1.000,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,15.0,15.8,+9,2.0,2.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,12.0,82.0,4.823529411764706,15.0,88.7,5.2176470588235295,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-1),L (-1)
36.0,25.0,2023-01-01,25-266,DEN,BOS,0,16.533333333333335,3.0,4.0,.750,2.0,3.0,.667,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,5.1,-4,1.0,1.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,5.0,108.0,6.352941176470588,5.1,117.29999999999998,6.899999999999999,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+5),W (+5)
37.0,26.0,2023-01-02,25-267,DEN,MIN,0,16.9,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.1,-7,1.0,1.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,1.0,74.0,4.352941176470588,0.0999999999999996,86.49999999999999,5.088235294117646,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+12),W (+12)
38.0,27.0,2023-01-05,25-270,DEN,LAC,0,26.85,6.0,12.0,.500,1.0,3.0,.333,2,2.0,1.000,4.0,8.0,12.0,1.0,1.0,1.0,2.0,4.0,15.0,13.0,+9,9.0,5.0,0.5555555555555556,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,14.0,99.0,5.823529411764706,12.199999999999998,104.5,6.147058823529412,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-13),L (-13)
39.0,28.0,2023-01-06,25-271,DEN,CLE,0,18.05,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,1.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,5.0,5.5,-3,1.0,1.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,7.0,103.0,6.0588235294117645,5.5,111.09999999999998,6.535294117647058,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+31),W (+31)
40.0,29.0,2023-01-09,25-274,DEN,LAL,0,25.933333333333334,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,1.8,+7,3.0,1.0,0.3333333333333333,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,4.0,105.0,6.176470588235294,1.8000000000000007,112.7,6.629411764705883,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+13),W (+13)
41.0,30.0,2023-01-11,25-276,DEN,PHO,0,19.05,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,4.4,+9,1.0,1.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,6.0,76.0,4.470588235294118,4.4,95.69999999999996,5.62941176470588,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+13),W (+13)
42.0,31.0,2023-01-13,25-278,DEN,LAC,0,16.266666666666666,1.0,3.0,.333,1.0,1.0,1.000,2,2.0,1.000,0.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,5.0,4.7,-4,2.0,0.0,0.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,5.0,72.0,4.235294117647059,3.900000000000001,90.39999999999998,5.317647058823528,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,,
43.0,,2023-01-15,25-280,DEN,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,85.0,5.0,0.0,101.2,5.952941176470588,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+29),W (+29)
44.0,32.0,2023-01-17,25-282,DEN,POR,0,16.45,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,-0.8,-11,1.0,0.0,0.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,1.0,87.0,5.117647058823529,-0.8,103.7,6.1000000000000005,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+12),W (+12)
45.0,33.0,2023-01-18,25-283,DEN,MIN,0,15.983333333333333,1.0,4.0,.250,0.0,1.0,.000,2,2.0,1.000,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,2.1,-5,3.0,1.0,0.3333333333333333,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,1.0,71.0,4.176470588235294,1.3000000000000007,92.8,5.458823529411765,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+3),W (+3)
46.0,,2023-01-20,25-285,DEN,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,115.0,6.764705882352941,0.0,127.2,7.482352941176471,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+9),W (+9)
47.0,34.0,2023-01-22,25-287,DEN,OKC,0,9.916666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,0.0,83.0,4.882352941176471,0.0,106.3,6.252941176470588,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+4),W (+4)
48.0,35.0,2023-01-24,25-289,DEN,NOP,0,14.116666666666667,1.0,5.0,.200,0.0,3.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,-0.7,+11,2.0,1.0,0.5,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,1.0,73.0,4.294117647058823,-0.7000000000000002,90.5,5.323529411764706,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+23),W (+23)
49.0,36.0,2023-01-25,25-290,DEN,MIL,1,19.966666666666665,3.0,5.0,.600,1.0,2.0,.500,2,2.0,1.000,1.0,3.0,4.0,3.0,0.0,1.0,3.0,1.0,9.0,7.7,-8,3.0,2.0,0.6666666666666666,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,7.0,58.0,3.411764705882353,6.899999999999997,64.3,3.782352941176472,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-2),L (-2)
50.0,,2023-01-28,25-293,DEN,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,92.0,5.411764705882353,0.0,104.8,6.164705882352941,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+1),W (+1)
51.0,,2023-01-31,25-296,DEN,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,99.0,5.823529411764706,0.0,117.30000000000004,6.900000000000002,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-8),L (-8)
52.0,37.0,2023-02-02,25-298,DEN,GSW,1,32.31666666666667,7.0,10.0,.700,3.0,4.0,.750,0,0.0,,1.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,17.0,17.0,+23,6.0,4.0,0.6666666666666666,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,15.0,96.0,5.647058823529412,17.000000000000004,118.5,6.970588235294118,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-7),L (-7)
