Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,22.0,2022-12-10,25-290,DEN,UTA,1.0,36.31666666666667,13.0,19.0,0.684,1.0,3.0,0.333,3.0,3.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,2.0,30.0,25.2,11.0,16.0,12.0,0.75,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,16.0,64.0,3.764705882352941,24.000000000000007,73.6,4.329411764705882,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+1),W (+1)
27.0,23.0,2022-12-14,25-294,DEN,WAS,1.0,30.25,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,5.0,6.2,19.0,3.0,1.0,0.3333333333333333,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,9.0,82.0,4.823529411764706,6.2,105.7,6.2176470588235295,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+5),W (+5)
28.0,24.0,2022-12-16,25-296,DEN,LAL,1.0,35.733333333333334,8.0,16.0,0.5,2.0,6.0,0.333,5.0,7.0,0.714,1.0,4.0,5.0,6.0,1.0,0.0,5.0,0.0,23.0,16.3,-18.0,10.0,6.0,0.6,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,7.0,62.0,3.647058823529412,14.299999999999995,76.2,4.482352941176471,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+13),W (+13)
29.0,25.0,2022-12-18,25-298,DEN,CHO,1.0,34.81666666666667,2.0,11.0,0.182,0.0,6.0,0.0,2.0,4.0,0.5,0.0,1.0,1.0,11.0,0.0,0.0,3.0,0.0,6.0,3.3,12.0,5.0,2.0,0.4,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,0.0,90.0,5.294117647058823,2.5,100.2,5.894117647058824,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-18),L (-18)
30.0,,2022-12-20,25-300,DEN,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,77.0,4.529411764705882,0.0,88.9,5.229411764705882,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+4),W (+4)
31.0,26.0,2022-12-23,25-303,DEN,POR,1.0,39.31666666666667,9.0,17.0,0.529,3.0,5.0,0.6,4.0,6.0,0.667,0.0,8.0,8.0,12.0,2.0,0.0,3.0,2.0,25.0,24.9,20.0,12.0,6.0,0.5,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,21.0,76.0,4.470588235294118,23.3,87.29999999999998,5.1352941176470575,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+14),W (+14)
32.0,27.0,2022-12-25,25-305,DEN,PHO,1.0,43.18333333333333,7.0,19.0,0.368,5.0,11.0,0.455,7.0,8.0,0.875,0.0,5.0,5.0,5.0,2.0,1.0,3.0,0.0,26.0,19.8,2.0,8.0,2.0,0.25,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,9.0,83.0,4.882352941176471,17.000000000000004,87.2,5.129411764705883,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+13),W (+13)
33.0,28.0,2022-12-27,25-307,DEN,SAC,1.0,37.81666666666667,7.0,15.0,0.467,3.0,7.0,0.429,8.0,8.0,1.0,1.0,4.0,5.0,7.0,2.0,0.0,1.0,1.0,25.0,24.7,5.0,8.0,4.0,0.5,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,15.0,77.0,4.529411764705882,21.500000000000004,83.6,4.917647058823529,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+3),W (+3)
34.0,,2022-12-28,25-308,DEN,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,83.0,4.882352941176471,0.0,98.9,5.81764705882353,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+7),W (+7)
35.0,29.0,2022-12-30,25-310,DEN,MIA,1.0,33.55,4.0,9.0,0.444,1.0,3.0,0.333,5.0,5.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,2.0,14.0,10.3,-9.0,6.0,3.0,0.5,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,5.0,89.0,5.235294117647059,8.299999999999997,95.4,5.611764705882353,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-1),L (-1)
36.0,,2023-01-01,25-312,DEN,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,113.0,6.647058823529412,0.0,122.39999999999998,7.199999999999998,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+5),W (+5)
37.0,30.0,2023-01-02,25-313,DEN,MIN,1.0,35.88333333333333,6.0,12.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,2.0,0.0,14.0,11.1,-5.0,9.0,5.0,0.5555555555555556,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,7.0,68.0,4.0,10.7,75.89999999999999,4.46470588235294,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+12),W (+12)
38.0,31.0,2023-01-05,25-316,DEN,LAC,1.0,21.35,7.0,10.0,0.7,4.0,5.0,0.8,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,18.0,14.9,21.0,5.0,3.0,0.6,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,13.0,100.0,5.882352941176471,14.9,101.8,5.988235294117647,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-13),L (-13)
39.0,32.0,2023-01-06,25-317,DEN,CLE,1.0,32.38333333333333,7.0,13.0,0.538,2.0,5.0,0.4,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,18.0,15.3,7.0,8.0,5.0,0.625,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,11.0,99.0,5.823529411764706,14.5,102.09999999999998,6.005882352941176,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+31),W (+31)
40.0,33.0,2023-01-09,25-320,DEN,LAL,1.0,35.55,13.0,29.0,0.448,5.0,9.0,0.556,3.0,4.0,0.75,4.0,3.0,7.0,4.0,2.0,0.0,3.0,2.0,34.0,23.2,3.0,20.0,8.0,0.4,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,11.0,98.0,5.764705882352941,22.0,92.49999999999996,5.441176470588233,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+13),W (+13)
41.0,34.0,2023-01-11,25-322,DEN,PHO,1.0,25.48333333333333,6.0,13.0,0.462,2.0,5.0,0.4,2.0,3.0,0.667,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,16.0,11.3,20.0,8.0,4.0,0.5,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,6.0,76.0,4.470588235294118,10.499999999999998,89.59999999999998,5.270588235294117,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+13),W (+13)
42.0,35.0,2023-01-13,25-324,DEN,LAC,1.0,39.1,8.0,17.0,0.471,4.0,7.0,0.571,4.0,4.0,1.0,3.0,5.0,8.0,4.0,0.0,0.0,3.0,0.0,24.0,18.7,3.0,10.0,4.0,0.4,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,12.0,65.0,3.823529411764706,17.099999999999994,77.19999999999997,4.541176470588233,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,,
43.0,36.0,2023-01-15,25-326,DEN,ORL,1.0,38.38333333333333,6.0,17.0,0.353,3.0,10.0,0.3,3.0,3.0,1.0,2.0,2.0,4.0,7.0,0.0,0.0,4.0,4.0,18.0,9.8,-9.0,7.0,3.0,0.4285714285714285,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,5.0,80.0,4.705882352941177,8.6,92.6,5.447058823529411,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+29),W (+29)
44.0,37.0,2023-01-17,25-328,DEN,POR,1.0,30.266666666666666,6.0,15.0,0.4,3.0,7.0,0.429,2.0,2.0,1.0,0.0,5.0,5.0,7.0,2.0,1.0,0.0,1.0,17.0,17.6,13.0,8.0,3.0,0.375,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,15.0,73.0,4.294117647058823,16.799999999999997,86.10000000000001,5.064705882352942,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+12),W (+12)
45.0,38.0,2023-01-18,25-329,DEN,MIN,1.0,33.3,10.0,18.0,0.556,2.0,5.0,0.4,6.0,6.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,28.0,23.8,-13.0,13.0,8.0,0.6153846153846154,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,11.0,61.0,3.588235294117647,21.4,72.7,4.276470588235294,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+3),W (+3)
46.0,39.0,2023-01-20,25-331,DEN,IND,1.0,29.466666666666665,4.0,8.0,0.5,2.0,2.0,1.0,7.0,7.0,1.0,5.0,5.0,10.0,14.0,2.0,0.0,3.0,1.0,17.0,26.4,15.0,6.0,2.0,0.3333333333333333,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,25.0,90.0,5.294117647058823,23.6,103.6,6.094117647058823,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+9),W (+9)
47.0,40.0,2023-01-22,25-333,DEN,OKC,1.0,38.28333333333333,11.0,23.0,0.478,1.0,6.0,0.167,3.0,4.0,0.75,0.0,5.0,5.0,9.0,0.0,0.0,1.0,1.0,26.0,20.3,-4.0,17.0,10.0,0.5882352941176471,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,12.0,71.0,4.176470588235294,19.1,87.2,5.129411764705883,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+4),W (+4)
48.0,41.0,2023-01-24,25-335,DEN,NOP,1.0,40.21666666666667,11.0,21.0,0.524,3.0,8.0,0.375,0.0,0.0,,0.0,1.0,1.0,7.0,3.0,0.0,2.0,0.0,25.0,20.9,6.0,13.0,8.0,0.6153846153846154,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,13.0,61.0,3.588235294117647,20.9,68.89999999999999,4.052941176470588,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+23),W (+23)
49.0,,2023-01-25,25-336,DEN,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,65.0,3.823529411764706,0.0,71.19999999999999,4.188235294117646,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-2),L (-2)
50.0,42.0,2023-01-28,25-339,DEN,PHI,1.0,38.8,7.0,16.0,0.438,2.0,7.0,0.286,6.0,7.0,0.857,1.0,3.0,4.0,6.0,1.0,0.0,4.0,3.0,22.0,14.8,-14.0,9.0,5.0,0.5555555555555556,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,6.0,86.0,5.0588235294117645,12.4,92.4,5.435294117647059,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+1),W (+1)
51.0,43.0,2023-01-31,25-342,DEN,NOP,1.0,35.733333333333334,10.0,21.0,0.476,7.0,12.0,0.583,5.0,5.0,1.0,1.0,4.0,5.0,6.0,0.0,0.0,5.0,1.0,32.0,22.0,18.0,9.0,3.0,0.3333333333333333,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,12.0,87.0,5.117647058823529,20.00000000000001,97.3,5.723529411764706,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-8),L (-8)
52.0,44.0,2023-02-02,25-344,DEN,GSW,1.0,30.28333333333333,12.0,23.0,0.522,3.0,11.0,0.273,6.0,8.0,0.75,0.0,5.0,5.0,8.0,1.0,0.0,1.0,3.0,33.0,26.8,14.0,12.0,9.0,0.75,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,15.0,96.0,5.647058823529412,24.4,111.1,6.535294117647059,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-7),L (-7)
