Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Cameron Johnson,Shared Games with Dru Smith,Shared Games with Mikal Bridges,Bogdan Bogdanović,Cameron Johnson,Dorian Finney-Smith,Dru Smith,Mikal Bridges,Moses Brown,Nerlens Noel,Payton Pritchard,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,co_inf with Nerlens Noel,co_inf with Moses Brown,co_inf with Bogdan Bogdanović,co_inf with Cameron Johnson,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Payton Pritchard,Total Shared Players,CO_EFF,EFF,CO_HGS,HGS,avg_EFF,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
44.0,32.0,2023-01-19,32-149,BRK,PHO,0.0,36.35,6.0,10.0,0.6,4.0,5.0,0.8,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,16.0,11.8,1.0,5.0,2.0,0.4,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,10.0,95.0,11.8,106.70000000000002,4.318181818181818,4.8500000000000005,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-10),L (-10)
45.0,33.0,2023-01-20,32-150,BRK,UTA,0.0,24.98333333333333,3.0,8.0,0.375,2.0,6.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,10.0,7.5,9.0,2.0,1.0,0.5,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,6.0,85.0,6.6999999999999975,97.79999999999998,3.863636363636364,4.445454545454544,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-8),L (-8)
46.0,34.0,2023-01-22,32-152,BRK,GSW,0.0,31.116666666666667,5.0,7.0,0.714,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,5.0,4.0,12.0,7.3,-6.0,4.0,4.0,1.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,6.0,111.0,6.900000000000002,140.39999999999998,5.045454545454546,6.381818181818181,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-5),L (-5)
47.0,35.0,2023-01-25,32-155,BRK,PHI,0.0,34.666666666666664,11.0,20.0,0.55,7.0,10.0,0.7,3.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,32.0,23.4,5.0,10.0,4.0,0.4,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,12.0,82.0,22.2,96.2,3.727272727272727,4.372727272727273,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+11),W (+11)
48.0,,2023-01-26,32-156,BRK,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,74.0,0.0,97.0,3.363636363636364,4.409090909090909,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+4),W (+4)
49.0,36.0,2023-01-28,32-158,BRK,NYK,1.0,32.916666666666664,5.0,9.0,0.556,2.0,3.0,0.667,2.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,14.0,11.7,-6.0,6.0,3.0,0.5,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,7.0,127.0,10.899999999999997,146.6,5.7727272727272725,6.663636363636363,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-4),L (-4)
50.0,37.0,2023-01-30,32-160,BRK,LAL,1.0,21.8,3.0,11.0,0.273,0.0,5.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,-0.3,-9.0,6.0,3.0,0.5,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,-3.0,143.0,-0.2999999999999995,163.9,6.5,7.45,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-8),L (-8)
51.0,38.0,2023-02-01,32-162,BRK,BOS,1.0,24.65,3.0,9.0,0.333,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,2.8,-24.0,4.0,2.0,0.5,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,0.0,89.0,2.799999999999999,130.9,4.045454545454546,5.95,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+7),W (+7)
52.0,39.0,2023-02-04,32-165,BRK,WAS,1.0,19.683333333333334,3.0,6.0,0.5,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,9.0,7.9,-21.0,2.0,0.0,0.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,6.0,98.0,7.899999999999999,129.29999999999998,4.454545454545454,5.877272727272726,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+17),W (+17)
53.0,,2023-02-06,32-167,BRK,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,105.0,0.0,126.59999999999998,4.7727272727272725,5.754545454545454,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-43),L (-43)
54.0,,2023-02-07,32-168,BRK,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,81.0,0.0,111.80000000000004,3.6818181818181817,5.081818181818184,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+2),W (+2)
55.0,,2023-02-09,32-170,BRK,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,87.0,0.0,109.6,3.954545454545455,4.9818181818181815,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-8),L (-8)
56.0,,2023-02-11,32-172,BRK,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,52.0,0.0,65.19999999999999,2.363636363636364,2.963636363636363,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-4),L (-4)
57.0,,2023-02-13,32-174,BRK,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,61.0,0.0,79.29999999999998,2.772727272727273,3.6045454545454536,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+11),W (+11)
58.0,40.0,2023-02-15,32-176,BRK,MIA,0.0,9.7,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.1,-4.0,1.0,0.0,0.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,-4.0,71.0,-3.1,74.1,3.227272727272727,3.3681818181818177,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-3),L (-3)
59.0,41.0,2023-02-24,32-185,BRK,CHI,0.0,21.3,8.0,11.0,0.727,3.0,6.0,0.5,0.0,0.0,,2.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,19.0,15.2,-11.0,5.0,5.0,1.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,11.0,50.0,15.199999999999996,66.49999999999999,2.272727272727273,3.022727272727272,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-18),L (-18)
60.0,42.0,2023-02-26,32-187,BRK,ATL,0.0,6.95,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.3,-9.0,2.0,1.0,0.5,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,1.0,77.0,1.2999999999999998,95.39999999999998,3.5,4.336363636363635,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+11),W (+11)
61.0,43.0,2023-02-28,32-189,BRK,MIL,0.0,5.483333333333333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-5.0,1.0,0.0,0.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,-1.0,47.0,-1.1,42.10000000000001,2.136363636363636,1.913636363636364,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-44),L (-44)
62.0,44.0,2023-03-01,32-190,BRK,NYK,0.0,23.166666666666668,4.0,10.0,0.4,1.0,7.0,0.143,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,6.9,-14.0,3.0,3.0,1.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,3.0,89.0,6.499999999999998,101.9,4.045454545454546,4.631818181818182,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-2),L (-2)
63.0,45.0,2023-03-03,32-192,BRK,BOS,0.0,13.8,4.0,8.0,0.5,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,8.0,6.9,14.0,5.0,4.0,0.8,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,4.0,63.0,6.9,71.4,2.863636363636364,3.2454545454545456,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,,
64.0,46.0,2023-03-05,32-194,BRK,CHO,0.0,16.166666666666668,0.0,8.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,-1.6,0.0,3.0,0.0,0.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,-5.0,69.0,-2.3999999999999995,82.3,3.136363636363636,3.7409090909090894,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-14),L (-14)
65.0,47.0,2023-03-07,32-196,BRK,HOU,0.0,21.65,4.0,6.0,0.667,0.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,12.0,10.3,15.0,5.0,4.0,0.8,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,6.0,98.0,8.7,117.1,4.454545454545454,5.322727272727272,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-24),L (-24)
