Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
23.0,,2022-12-03,22-295,POR,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,63.0,2.863636363636364,0.0,80.10000000000001,3.640909090909091,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-19),L (-19)
24.0,,2022-12-04,22-296,POR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,83.0,3.772727272727273,0.0,83.6,3.8,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+5),W (+5)
25.0,,2022-12-08,22-300,POR,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,97.0,4.409090909090909,0.0,97.6,4.4363636363636365,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+16),W (+16)
26.0,,2022-12-10,22-302,POR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,64.0,2.909090909090909,0.0,76.00000000000001,3.454545454545455,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-1),L (-1)
27.0,,2022-12-12,22-304,POR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,97.0,4.409090909090909,0.0,105.9,4.813636363636364,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+6),W (+6)
28.0,,2022-12-14,22-306,POR,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,101.0,4.590909090909091,0.0,106.3,4.831818181818182,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+21),W (+21)
29.0,,2022-12-16,22-308,POR,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,69.0,3.136363636363636,0.0,68.8,3.127272727272727,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+16),W (+16)
30.0,,2022-12-17,22-309,POR,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,63.0,2.863636363636364,0.0,79.69999999999999,3.622727272727272,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-20),L (-20)
31.0,,2022-12-19,22-311,POR,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,73.0,3.3181818181818183,0.0,83.70000000000002,3.804545454545455,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+12),W (+12)
32.0,,2022-12-21,22-313,POR,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,81.0,3.6818181818181817,0.0,74.5,3.386363636363636,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-2),L (-2)
33.0,,2022-12-23,22-315,POR,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,55.0,2.5,0.0,64.9,2.95,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-3),L (-3)
34.0,,2022-12-26,22-318,POR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,96.0,4.363636363636363,0.0,86.1,3.913636363636364,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-13),L (-13)
35.0,,2022-12-30,22-322,POR,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,70.0,3.1818181818181817,0.0,68.7,3.122727272727273,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+11),W (+11)
36.0,,2023-01-02,22-325,POR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,81.0,3.6818181818181817,0.0,96.9,4.404545454545455,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-6),L (-6)
37.0,,2023-01-04,22-327,POR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,51.0,2.3181818181818183,0.0,67.30000000000001,3.059090909090909,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+29),W (+29)
38.0,,2023-01-06,22-329,POR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,45.0,2.0454545454545454,0.0,47.7,2.1681818181818184,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-7),L (-7)
39.0,,2023-01-08,22-331,POR,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,55.0,2.5,0.0,52.09999999999999,2.3681818181818177,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-9),L (-9)
40.0,,2023-01-10,22-333,POR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,55.0,2.5,0.0,68.9,3.1318181818181823,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-12),L (-12)
41.0,,2023-01-12,22-335,POR,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,64.0,2.909090909090909,0.0,66.89999999999999,3.0409090909090906,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-3),L (-3)
42.0,,2023-01-14,22-337,POR,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,103.0,4.681818181818182,0.0,97.8,4.445454545454545,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,,
43.0,22.0,2023-01-15,22-338,POR,DAL,0.0,16.25,3.0,6.0,0.5,3.0,5.0,0.6,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,10.0,9.6,-1.0,1.0,0.0,0.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,7.0,71.0,3.227272727272727,9.199999999999998,84.3,3.8318181818181816,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-6),L (-6)
44.0,23.0,2023-01-17,22-340,POR,DEN,0.0,12.033333333333331,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.8,0.0,3.0,1.0,0.3333333333333333,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,-2.0,64.0,2.909090909090909,-0.7999999999999999,73.00000000000001,3.318181818181819,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+17),W (+17)
45.0,24.0,2023-01-19,22-342,POR,PHI,0.0,17.016666666666666,4.0,7.0,0.571,1.0,2.0,0.5,1.0,3.0,0.333,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,8.1,2.0,5.0,3.0,0.6,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,6.0,56.0,2.5454545454545454,7.699999999999998,46.8,2.127272727272727,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+17),W (+17)
46.0,25.0,2023-01-22,22-345,POR,LAL,0.0,13.35,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,7.2,-12.0,2.0,1.0,0.5,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,5.0,69.0,3.136363636363636,7.199999999999998,62.99999999999999,2.863636363636364,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-9),L (-9)
47.0,26.0,2023-01-23,22-346,POR,SAS,0.0,17.65,4.0,6.0,0.667,2.0,2.0,1.0,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,10.0,11.2,16.0,4.0,2.0,0.5,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,10.0,91.0,4.136363636363637,11.2,124.1,5.640909090909091,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-10),L (-10)
48.0,27.0,2023-01-25,22-348,POR,UTA,0.0,32.016666666666666,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,8.0,6.2,17.0,2.0,1.0,0.5,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,6.0,98.0,4.454545454545454,6.199999999999998,105.5,4.795454545454546,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-9),L (-9)
