Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
29,29,6,2022-12-16,25-141,OKC,,MIN,L (-2),0,11:18,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,3.6,+6,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,4.0,43.0,2.5294117647058822,3.6000000000000005,52.09999999999998,3.06470588235294
30,30,7,2022-12-17,25-142,OKC,,MEM,W (+6),0,17:34,2.0,3.0,.667,2.0,2.0,1.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,2.5,+9,1.0,0.0,0.0,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,3.0,66.0,3.882352941176471,2.5,73.30000000000001,4.311764705882354
31,31,8,2022-12-19,25-144,OKC,,POR,W (+2),0,10:52,0.0,3.0,.000,0.0,3.0,.000,1,1.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.5,+14,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,-1.0,45.0,2.647058823529412,-0.8999999999999997,72.6,4.270588235294118
32,32,9,2022-12-21,25-146,OKC,,POR,W (+3),0,6:46,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.1,+4,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,4.0,48.0,2.823529411764706,4.1,63.3,3.7235294117647055
33,33,10,2022-12-23,25-148,OKC,,NOP,L (-3),0,9:01,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7,+11,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,0.0,64.0,3.764705882352941,-0.7,79.90000000000002,4.700000000000001
34,34,,2022-12-27,25-152,OKC,,SAS,W (+16),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,78.0,4.588235294117647,0.0,89.6,5.270588235294118
35,35,,2022-12-29,25-154,OKC,@,CHO,L (-8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,50.0,2.9411764705882355,0.0,69.99999999999999,4.117647058823529
36,36,11,2022-12-31,25-156,OKC,,PHI,L (-19),0,5:07,1.0,4.0,.250,1.0,4.0,.250,1,2.0,.500,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.9,+5,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,1.0,47.0,2.764705882352941,2.500000000000001,54.39999999999999,3.1999999999999993
37,37,,2023-01-03,25-159,OKC,,BOS,W (+33),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,112.0,6.588235294117647,0.0,134.6,7.917647058823529
38,38,12,2023-01-04,25-160,OKC,@,ORL,L (-11),0,12:26,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,6.0,6.7,+10,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,7.0,38.0,2.235294117647059,6.699999999999999,60.00000000000001,3.5294117647058827
39,39,13,2023-01-06,25-162,OKC,,WAS,W (+17),0,1:37,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,+1,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,2.0,87.0,5.117647058823529,2.7,96.59999999999998,5.682352941176469
40,40,14,2023-01-08,25-164,OKC,,DAL,W (+11),0,20:59,3.0,6.0,.500,2.0,4.0,.500,0,0.0,,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,8.0,9.7,+15,2.0,1.0,0.5,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,10.0,68.0,4.0,9.7,77.9,4.582352941176471
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,0.0,0.0,0.0,0.0,0.0
42,41,15,2023-01-10,25-166,OKC,@,MIA,L (-1),0,12:35,2.0,6.0,.333,2.0,6.0,.333,3,4.0,.750,0.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,9.0,4.9,-1,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,3.0,55.0,3.235294117647059,3.700000000000002,65.89999999999998,3.876470588235293
43,42,16,2023-01-12,25-168,OKC,@,PHI,W (+19),0,4:43,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.7,-1,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,2.0,105.0,6.176470588235294,2.7,121.3,7.135294117647058
44,43,17,2023-01-13,25-169,OKC,@,CHI,W (+14),0,14:46,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,6.0,5.9,-12,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,7.0,79.0,4.647058823529412,5.900000000000001,91.2,5.364705882352942
45,44,18,2023-01-15,25-171,OKC,@,BRK,W (+10),0,9:37,2.0,5.0,.400,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,3.6,+4,1.0,1.0,1.0,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,3.0,63.0,3.7058823529411766,3.6,78.19999999999999,4.6
46,45,,2023-01-18,25-174,OKC,,IND,W (+20),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,112.0,6.588235294117647,0.0,119.8,7.047058823529412
47,46,19,2023-01-20,25-176,OKC,@,SAC,L (-5),0,7:23,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5,-8,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,-1.0,68.0,4.0,-1.5,84.80000000000001,4.988235294117648
48,47,,2023-01-22,25-178,OKC,@,DEN,W (+2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,60.0,3.5294117647058822,0.0,67.4,3.9647058823529413
49,48,,2023-01-25,25-181,OKC,,ATL,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,97.0,5.705882352941177,0.0,113.2,6.658823529411765
50,49,,2023-01-27,25-183,OKC,,CLE,W (+12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,74.0,4.352941176470588,0.0,87.19999999999999,5.129411764705882
51,50,,2023-01-30,25-186,OKC,,GSW,L (-8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,59.0,3.4705882352941178,0.0,75.89999999999999,4.46470588235294
52,51,,2023-02-01,25-188,OKC,@,HOU,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,61.0,3.588235294117647,0.0,70.19999999999999,4.129411764705882
53,52,,2023-02-04,25-191,OKC,,HOU,W (+32),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,104.0,6.117647058823529,0.0,123.8,7.2823529411764705
54,53,20,2023-02-06,25-193,OKC,@,GSW,L (-27),0,15:23,3.0,5.0,.600,2.0,4.0,.500,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,6.2,-6,1.0,1.0,1.0,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,6.0,56.0,3.294117647058824,6.199999999999998,82.10000000000001,4.829411764705883
55,54,,2023-02-07,25-194,OKC,@,LAL,W (+3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,93.0,5.470588235294118,0.0,106.60000000000002,6.270588235294119
56,55,21,2023-02-10,25-197,OKC,@,POR,W (+9),0,3:21,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-3,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,-2.0,83.0,4.882352941176471,-1.4,110.89999999999998,6.523529411764705
57,56,22,2023-02-13,25-200,OKC,,NOP,L (-3),0,5:41,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,-5,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,0.0,49.0,2.8823529411764706,1.0,62.7,3.6882352941176473
58,57,23,2023-02-15,25-202,OKC,,HOU,W (+37),0,18:21,2.0,7.0,.286,2.0,7.0,.286,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,3.5,+6,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,2.0,63.0,3.7058823529411766,3.499999999999999,82.29999999999998,4.841176470588234
59,58,,2023-02-23,25-210,OKC,@,UTA,L (-1),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,,57.0,3.3529411764705883,0.0,78.8,4.635294117647058
60,59,24,2023-02-24,25-211,OKC,@,PHO,L (-9),0,5:25,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-6,0.0,0.0,,38,10,9,14,36,36,30,17,38,24,39,19,17,33,27,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,74.0,63.0,39.0,68.0,67.0,0.5428571428571428,0.2941176470588235,,0.2093023255813953,0.35,0.4931506849315068,0.48,0.0,0.6122448979591837,0.3953488372093023,0.5,0.4528301886792453,0.527027027027027,0.3015873015873015,0.4358974358974359,0.4852941176470588,0.4029850746268656,15,6,,57.0,9.0,,0.2631578947368421,0.6666666666666666,17,-2.0,64.0,3.764705882352941,-1.4,77.8,4.576470588235294
