Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Trevor Keels,Blake Griffin,DaQuan Jeffries,Derrick Rose,Duane Washington Jr.,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Isaiah Roby,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Trevor Keels,co_inf with Blake Griffin,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Duane Washington Jr.,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Isaiah Roby,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Trevor Keels,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
29.0,27.0,2022-12-16,27-285,POR,DAL,1,21.9,3.0,3.0,1.000,0.0,0.0,,0,1.0,.000,2.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,6.0,5.2,-9,3.0,3.0,1.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,6.0,67.0,2.09375,5.199999999999998,84.60000000000001,2.6437500000000003,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+16),W (+16)
30.0,28.0,2022-12-17,27-286,POR,HOU,1,30.65,5.0,6.0,.833,1.0,1.0,1.000,1,1.0,1.000,6.0,7.0,13.0,1.0,0.0,0.0,1.0,0.0,12.0,15.8,+25,5.0,4.0,0.8,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,18.0,57.0,1.78125,15.400000000000002,72.8,2.275,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-20),L (-20)
31.0,29.0,2022-12-19,27-288,POR,OKC,1,32.1,4.0,8.0,.500,1.0,2.0,.500,4,4.0,1.000,2.0,6.0,8.0,6.0,0.0,0.0,0.0,2.0,13.0,15.6,+6,6.0,3.0,0.5,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,15.0,81.0,2.53125,13.999999999999998,100.0,3.125,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+12),W (+12)
32.0,30.0,2022-12-21,27-290,POR,OKC,1,34.96666666666667,5.0,7.0,.714,1.0,3.0,.333,2,2.0,1.000,1.0,4.0,5.0,2.0,1.0,0.0,5.0,5.0,13.0,7.4,-3,4.0,4.0,1.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,7.0,71.0,2.21875,6.599999999999998,75.4,2.35625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-2),L (-2)
33.0,31.0,2022-12-23,27-292,POR,DEN,1,37.083333333333336,6.0,8.0,.750,0.0,2.0,.000,2,2.0,1.000,2.0,9.0,11.0,6.0,1.0,0.0,3.0,2.0,14.0,16.3,-3,6.0,6.0,1.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,19.0,74.0,2.3125,15.499999999999991,86.6,2.70625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-3),L (-3)
34.0,32.0,2022-12-26,27-295,POR,CHO,1,37.98333333333333,4.0,8.0,.500,0.0,2.0,.000,3,3.0,1.000,0.0,13.0,13.0,3.0,1.0,0.0,1.0,3.0,11.0,11.8,+18,6.0,4.0,0.6666666666666666,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,16.0,85.0,2.65625,10.6,91.6,2.8625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-13),L (-13)
35.0,33.0,2022-12-30,27-299,POR,GSW,1,41.05,4.0,7.0,.571,1.0,2.0,.500,3,7.0,.429,5.0,6.0,11.0,7.0,0.0,1.0,2.0,5.0,12.0,14.0,-10,5.0,3.0,0.6,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,15.0,86.0,2.6875,12.8,86.29999999999998,2.6968749999999995,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+11),W (+11)
36.0,34.0,2023-01-02,27-302,POR,DET,1,28.0,2.0,5.0,.400,0.0,0.0,,2,2.0,1.000,0.0,6.0,6.0,7.0,0.0,0.0,2.0,2.0,6.0,7.2,+27,5.0,2.0,0.4,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,10.0,50.0,1.5625,6.399999999999999,73.4,2.29375,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-6),L (-6)
37.0,35.0,2023-01-04,27-304,POR,MIN,1,33.06666666666667,0.0,4.0,.000,0.0,2.0,.000,1,2.0,.500,0.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,1.6,-5,2.0,0.0,0.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,2.0,57.0,1.78125,1.200000000000001,75.9,2.371875,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+29),W (+29)
38.0,36.0,2023-01-06,27-306,POR,IND,1,35.71666666666667,4.0,4.0,1.000,2.0,2.0,1.000,2,2.0,1.000,2.0,8.0,10.0,8.0,1.0,0.0,2.0,2.0,12.0,18.4,-3,2.0,2.0,1.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,23.0,79.0,2.46875,17.599999999999998,78.89999999999999,2.465625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-7),L (-7)
39.0,37.0,2023-01-08,27-308,POR,TOR,1,39.016666666666666,7.0,12.0,.583,1.0,3.0,.333,3,3.0,1.000,1.0,7.0,8.0,3.0,1.0,0.0,3.0,4.0,18.0,13.7,+6,9.0,6.0,0.6666666666666666,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,12.0,58.0,1.8125,12.500000000000004,80.49999999999996,2.5156249999999987,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-9),L (-9)
40.0,38.0,2023-01-10,27-310,POR,ORL,1,32.65,3.0,5.0,.600,0.0,2.0,.000,1,1.0,1.000,6.0,7.0,13.0,5.0,2.0,0.0,1.0,5.0,7.0,13.5,-1,3.0,3.0,1.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,20.0,70.0,2.1875,13.1,78.5,2.453125,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-12),L (-12)
41.0,39.0,2023-01-12,27-312,POR,CLE,1,34.28333333333333,1.0,5.0,.200,0.0,1.0,.000,3,4.0,.750,0.0,7.0,7.0,3.0,1.0,0.0,2.0,3.0,5.0,3.5,-11,4.0,1.0,0.25,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,5.0,55.0,1.71875,2.3,72.30000000000001,2.2593750000000004,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-3),L (-3)
42.0,40.0,2023-01-14,27-314,POR,DAL,1,27.2,5.0,8.0,.625,1.0,3.0,.333,0,1.0,.000,0.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,11.0,11.4,+15,5.0,4.0,0.8,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,11.0,77.0,2.40625,11.4,90.1,2.815625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,,
43.0,41.0,2023-01-15,27-315,POR,DAL,1,29.03333333333333,3.0,11.0,.273,1.0,6.0,.167,1,2.0,.500,3.0,9.0,12.0,1.0,0.0,2.0,1.0,3.0,8.0,5.8,+22,5.0,2.0,0.4,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,9.0,58.0,1.8125,5.399999999999999,74.9,2.340625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-6),L (-6)
44.0,42.0,2023-01-17,27-317,POR,DEN,1,29.316666666666663,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,0.0,6.0,6.0,4.0,0.0,0.0,1.0,2.0,4.0,4.1,-22,3.0,2.0,0.6666666666666666,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,8.0,69.0,2.15625,4.099999999999999,90.1,2.815625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+17),W (+17)
45.0,43.0,2023-01-19,27-319,POR,PHI,1,34.75,2.0,6.0,.333,1.0,2.0,.500,3,6.0,.500,3.0,4.0,7.0,2.0,0.0,0.0,1.0,4.0,8.0,5.5,-13,4.0,1.0,0.25,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,4.0,55.0,1.71875,4.300000000000001,74.89999999999999,2.340625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+17),W (+17)
46.0,44.0,2023-01-22,27-322,POR,LAL,1,32.916666666666664,4.0,8.0,.500,2.0,5.0,.400,3,4.0,.750,3.0,7.0,10.0,7.0,2.0,0.0,2.0,3.0,13.0,16.5,-4,3.0,2.0,0.6666666666666666,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,18.0,48.0,1.5,15.3,70.30000000000001,2.1968750000000004,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-9),L (-9)
