Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cam Reddish,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,Cam Reddish,DaQuan Jeffries,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with Cam Reddish,co_inf with DaQuan Jeffries,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Josh Hart,Blake Griffin,Duane Washington Jr.,Isaiah Roby,Josh Hart,co_inf with Blake Griffin,co_inf with Duane Washington Jr.,co_inf with Isaiah Roby,co_inf with Josh Hart,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,,2023-02-02,34-121,NYK,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,80.0,4.705882352941177,0.0,88.6,5.211764705882352,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-7),L (-7)
54.0,,2023-02-04,34-123,NYK,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,98.0,5.764705882352941,0.0,105.5,6.205882352941177,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-6),L (-6)
55.0,,2023-02-05,34-124,NYK,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,67.0,3.941176470588236,0.0,71.19999999999999,4.188235294117646,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+2),W (+2)
56.0,,2023-02-07,34-126,NYK,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,70.0,4.117647058823529,0.0,73.1,4.3,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-6),L (-6)
57.0,,2023-02-10,34-129,NYK,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,81.0,4.764705882352941,0.0,90.3,5.311764705882353,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+11),W (+11)
58.0,,2023-02-11,34-130,NYK,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,87.0,5.117647058823529,0.0,98.2,5.776470588235294,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+4),W (+4)
59.0,,2023-02-13,34-132,NYK,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,71.0,4.176470588235294,0.0,78.39999999999999,4.6117647058823525,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-11),L (-11)
60.0,,2023-02-15,34-134,NYK,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,66.0,3.882352941176471,0.0,75.60000000000001,4.447058823529412,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+6),W (+6)
61.0,,2023-02-24,34-143,NYK,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,76.0,4.470588235294118,0.0,95.9,5.641176470588236,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+18),W (+18)
62.0,27.0,2023-02-25,34-144,NYK,NOP,0,2.35,0.0,4.0,.000,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,-5,1.0,0.0,0.0,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,-4.0,91.0,5.352941176470588,-2.8,95.2,5.6000000000000005,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+21),W (+21)
63.0,,2023-02-27,34-146,NYK,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,56.0,3.294117647058824,0.0,71.0,4.176470588235294,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,,
64.0,,2023-03-01,34-148,NYK,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,95.0,5.588235294117647,0.0,109.09999999999998,6.417647058823528,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+6),W (+6)
65.0,,2023-03-03,34-150,NYK,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,81.0,4.764705882352941,0.0,97.3,5.723529411764706,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+22),W (+22)
66.0,,2023-03-05,34-152,NYK,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,75.0,4.411764705882353,0.0,86.7,5.1000000000000005,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+15),W (+15)
67.0,,2023-03-07,34-154,NYK,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,73.0,4.294117647058823,0.0,77.5,4.5588235294117645,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+24),W (+24)
68.0,,2023-03-09,34-156,NYK,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,60.0,3.5294117647058822,0.0,71.69999999999999,4.217647058823529,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+2),W (+2)
69.0,,2023-03-11,34-158,NYK,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,58.0,3.411764705882353,0.0,62.6,3.682352941176471,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+2),W (+2)
70.0,,2023-03-12,34-159,NYK,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,81.0,4.764705882352941,0.0,93.1,5.476470588235294,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-7),L (-7)
71.0,,2023-03-14,34-161,NYK,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,96.0,5.647058823529412,0.0,101.0,5.941176470588236,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-5),L (-5)
72.0,,2023-03-18,34-165,NYK,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,69.0,4.0588235294117645,0.0,86.29999999999998,5.076470588235293,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-11),L (-11)
73.0,,2023-03-20,34-167,NYK,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,73.0,4.294117647058823,0.0,97.6,5.741176470588235,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+4),W (+4)
74.0,,2023-03-22,34-169,NYK,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,75.0,4.411764705882353,0.0,82.30000000000001,4.841176470588236,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+16),W (+16)
75.0,,2023-03-23,34-170,NYK,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,76.0,4.470588235294118,0.0,87.7,5.158823529411765,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+6),W (+6)
76.0,,2023-03-27,34-174,NYK,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,108.0,6.352941176470588,0.0,125.2,7.364705882352942,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-6),L (-6)
77.0,,2023-03-29,34-176,NYK,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,64.0,3.764705882352941,0.0,73.39999999999999,4.317647058823529,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-7),L (-7)
78.0,,2023-03-31,34-178,NYK,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,97.0,5.705882352941177,0.0,102.4,6.023529411764706,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,L (-5),L (-5)
79.0,,2023-04-02,34-180,NYK,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,15,27,27,24,20,27,15,19,22,16,25,8,8,1,40.0,,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,0.5,,0.5555555555555556,,0.3333333333333333,0.3292682926829268,0.3529411764705882,0.3846153846153846,0.3506493506493506,0.234375,0.3220338983050847,0.3283582089552239,0.2253521126760563,0.3424657534246575,0.4,0.25,0.3333333333333333,7,1,41.0,31.0,42.0,76.0,0.0,0.0,0.0,0.0131578947368421,17,,107.0,6.294117647058823,0.0,111.5,6.5588235294117645,10.1,0.0,-3.7,-2.2,-1.5,0.0159764557494219,0.463,0.396,0.075,-0.1,-0.3,W (+22),W (+22)
